persistence,rho,delay,seed,decision,alpha_m,transitions_before,persistence_upper,certified_upper,covered_so_far,remaining_before,block_budget,gap,num_agents,eta,updates,observations,exact_radius
0.5,0.0,2,127,10,9.090909090909092e-05,3737,0.5273806072879419,0.528,True,1872,1872,2,1,0.029996795691388873,170,342,0.9616305323388207
0.5,0.9,0,0,1,0.005,128,0.6083954543200438,0.609,True,19872,2000,3,1,0.005322992917385639,166,506,0.9930969923887545
0.5,0.9,0,0,2,0.0016666666666666668,634,0.5572844153548805,0.558,True,17872,2000,2,1,0.005467998701511485,181,371,0.9929109068007695
0.5,0.9,0,0,3,0.0008333333333333334,1005,0.552416653524413,0.553,True,15872,2000,2,1,0.006055253187819195,181,371,0.9921583485665535
0.5,0.9,0,0,4,0.0005,1376,0.5265224083138753,0.527,True,13872,2000,2,1,0.0066816628248489145,181,371,0.9913574948069486
0.5,0.9,0,0,5,0.0003333333333333333,1747,0.5223744713916403,0.523,True,11872,2000,2,1,0.0076843956188058955,181,371,0.9900795608060614
0.5,0.9,0,0,6,0.0002380952380952381,2118,0.5221264960762357,0.523,True,9872,2000,2,1,0.009092360768263294,181,371,0.988293576843305
0.5,0.9,0,0,7,0.00017857142857142857,2489,0.5261133658634659,0.527,True,7872,2000,2,1,0.011201107144195062,181,371,0.9856370122918118
0.5,0.9,0,0,8,0.0001388888888888889,2860,0.5250518835158389,0.526,True,5872,2000,2,1,0.014619256690025343,181,371,0.9813776304735016
0.5,0.9,0,0,9,0.00011111111111111112,3231,0.5231784815560458,0.524,True,3872,2000,2,1,0.021278385246752945,181,371,0.9732456938967196
0.5,0.9,0,0,10,9.090909090909092e-05,3602,0.5188201435274549,0.519,True,1872,1872,2,1,0.041061649498570656,170,342,0.9503813922997127
0.5,0.9,0,1,1,0.005,128,0.5932589951979015,0.594,True,19872,2000,3,1,0.005266123884279609,166,506,0.9931700006959556
0.5,0.9,0,1,2,0.0016666666666666668,634,0.5759933148048288,0.576,True,17872,2000,3,1,0.005751221225892122,166,506,0.9925477481061418
0.5,0.9,0,1,3,0.0008333333333333334,1140,0.5573348207759221,0.558,True,15872,2000,2,1,0.00609475378660586,181,371,0.9921077903752398
0.5,0.9,0,1,4,0.0005,1511,0.5521123251038157,0.553,True,13872,2000,2,1,0.006843462208103901,181,371,0.9911509527040059
0.5,0.9,0,1,5,0.0003333333333333333,1882,0.5410066104327004,0.542,True,11872,2000,2,1,0.007793416680460099,181,371,0.9899409187052248
0.5,0.9,0,1,6,0.0002380952380952381,2253,0.5447042166615697,0.545,True,9872,2000,2,1,0.00924925519079828,181,371,0.9880951660116151
0.5,0.9,0,1,7,0.00017857142857142857,2624,0.5387865077721047,0.539,True,7872,2000,2,1,0.011302985563677705,181,371,0.9855092248024064
0.5,0.9,0,1,8,0.0001388888888888889,2995,0.5411575728299423,0.542,True,5872,2000,2,1,0.014803241058865829,181,371,0.981150006110884
0.5,0.9,0,1,9,0.00011111111111111112,3366,0.5387452598311495,0.539,True,3872,2000,2,1,0.021512647764382987,181,371,0.9729636152158915
0.5,0.9,0,1,10,9.090909090909092e-05,3737,0.537787245348325,0.538,True,1872,1872,2,1,0.04159856295197546,170,342,0.9497878574008742
0.5,0.9,0,2,1,0.005,128,0.5856502304606427,0.586,True,19872,2000,3,1,0.005242698512216209,166,506,0.9932000787780857
0.5,0.9,0,2,2,0.0016666666666666668,634,0.5572844153548805,0.558,True,17872,2000,2,1,0.005467998701511485,181,371,0.9929109068007695
0.5,0.9,0,2,3,0.0008333333333333334,1005,0.544509537246097,0.545,True,15872,2000,2,1,0.006000401380996732,181,371,0.9922285681099001
0.5,0.9,0,2,4,0.0005,1376,0.5323198505226574,0.533,True,13872,2000,2,1,0.006709062714946477,181,371,0.9913225088558789
0.5,0.9,0,2,5,0.0003333333333333333,1747,0.5303699675847615,0.531,True,11872,2000,2,1,0.00772214682453132,181,371,0.9900315459342477
0.5,0.9,0,2,6,0.0002380952380952381,2118,0.534841712025012,0.535,True,9872,2000,2,1,0.00916461637046816,181,371,0.9882021862878043
0.5,0.9,0,2,7,0.00017857142857142857,2489,0.5325247850771078,0.533,True,7872,2000,2,1,0.011247161822314703,181,371,0.9855792389198601
0.5,0.9,0,2,8,0.0001388888888888889,2860,0.5302843752734652,0.531,True,5872,2000,2,1,0.0146669551680748,181,371,0.9813186021154432
0.5,0.9,0,2,9,0.00011111111111111112,3231,0.5259587355847773,0.526,True,3872,2000,2,1,0.021302901869950843,181,371,0.9732161603730503
0.5,0.9,0,2,10,9.090909090909092e-05,3602,0.529073895354301,0.53,True,1872,1872,2,1,0.041326857307972545,170,342,0.9500880380809984
0.5,0.9,0,3,1,0.005,128,0.5780143690818282,0.579,True,19872,2000,3,1,0.005225620812030741,166,506,0.9932220081870393
0.5,0.9,0,3,2,0.0016666666666666668,634,0.5604083240983774,0.561,True,17872,2000,3,1,0.005723654506390646,166,506,0.9925830777632663
0.5,0.9,0,3,3,0.0008333333333333334,1140,0.5547238819890625,0.555,True,15872,2000,2,1,0.006070559230345097,181,371,0.9921387569135919
0.5,0.9,0,3,4,0.0005,1511,0.5573692050465058,0.558,True,13872,2000,2,1,0.006888105129120304,181,371,0.9910939873887241
0.5,0.9,0,3,5,0.0003333333333333333,1882,0.556854522569352,0.557,True,11872,2000,2,1,0.007929118969910111,181,371,0.9897684282598604
0.5,0.9,0,3,6,0.0002380952380952381,2253,0.5495607951560304,0.55,True,9872,2000,2,1,0.009300334059099542,181,371,0.9880305972631597
0.5,0.9,0,3,7,0.00017857142857142857,2624,0.5463745750320854,0.547,True,7872,2000,2,1,0.011393173964482741,181,371,0.9853961431264588
0.5,0.9,0,3,8,0.0001388888888888889,2995,0.545146716954652,0.546,True,5872,2000,2,1,0.014863881259690374,181,371,0.9810750191234254
0.5,0.9,0,3,9,0.00011111111111111112,3366,0.5402250925950335,0.541,True,3872,2000,2,1,0.02155289031434309,181,371,0.9729151859499028
0.5,0.9,0,3,10,9.090909090909092e-05,3737,0.5367205105401127,0.537,True,1872,1872,2,1,0.041560858225349794,170,342,0.9498294917899819
0.5,0.9,0,4,1,0.005,128,0.638344531396043,0.639,True,19872,2000,4,1,0.005656640322886495,153,623,0.9926689791880915
0.5,0.9,0,4,2,0.0016666666666666668,751,0.5480962333530601,0.549,True,17872,2000,2,1,0.005406815151062532,181,371,0.9929894108192254
0.5,0.9,0,4,3,0.0008333333333333334,1122,0.5383951015421881,0.539,True,15872,2000,2,1,0.005965711314646035,181,371,0.9922729849188949
0.5,0.9,0,4,4,0.0005,1493,0.5378290525912759,0.538,True,13872,2000,2,1,0.006736324722796006,181,371,0.9912877026492601
0.5,0.9,0,4,5,0.0003333333333333333,1864,0.5364044566730554,0.537,True,11872,2000,2,1,0.007758178122410845,181,371,0.989985725151231
0.5,0.9,0,4,6,0.0002380952380952381,2235,0.5382338620071323,0.539,True,9872,2000,2,1,0.009195732171445103,181,371,0.98816283826283
0.5,0.9,0,4,7,0.00017857142857142857,2606,0.5377868605588487,0.538,True,7872,2000,2,1,0.011292990401427089,181,371,0.9855217595980261
0.5,0.9,0,4,8,0.0001388888888888889,2977,0.5476587036304124,0.548,True,5872,2000,2,1,0.014896496394881897,181,371,0.981034695141888
0.5,0.9,0,4,9,0.00011111111111111112,3348,0.5400579160350413,0.541,True,3872,2000,2,1,0.02155289031434309,181,371,0.9729151859499028
0.5,0.9,0,4,10,9.090909090909092e-05,3719,0.5362879000437073,0.537,True,1872,1872,2,1,0.041560858225349794,170,342,0.9498294917899819
0.5,0.9,0,5,1,0.005,128,0.6678597881530366,0.668,True,19872,2000,4,1,0.005768799459573415,153,623,0.992525221710267
0.5,0.9,0,5,2,0.0016666666666666668,751,0.5494183818551499,0.55,True,17872,2000,2,1,0.005413035799159661,181,371,0.9929814283201159
0.5,0.9,0,5,3,0.0008333333333333334,1122,0.550801261616374,0.551,True,15872,2000,2,1,0.006040593818137173,181,371,0.992177113568701
0.5,0.9,0,5,4,0.0005,1493,0.5591323426516213,0.56,True,13872,2000,3,1,0.007208594897540092,166,506,0.9906853252072845
0.5,0.9,0,5,5,0.0003333333333333333,1999,0.5494451204352953,0.55,True,11872,2000,2,1,0.007860027688473074,181,371,0.98985623842536
0.5,0.9,0,5,6,0.0002380952380952381,2370,0.5440271834147988,0.545,True,9872,2000,2,1,0.00924925519079828,181,371,0.9880951660116151
0.5,0.9,0,5,7,0.00017857142857142857,2741,0.5380497603302896,0.539,True,7872,2000,2,1,0.011302985563677705,181,371,0.9855092248024064
0.5,0.9,0,5,8,0.0001388888888888889,3112,0.5333457280731257,0.534,True,5872,2000,2,1,0.014699792404329644,181,371,0.9812779715527875
0.5,0.9,0,5,9,0.00011111111111111112,3483,0.5369735967957023,0.537,True,3872,2000,2,1,0.021474575205954912,181,371,0.9730094404176926
0.5,0.9,0,5,10,9.090909090909092e-05,3854,0.5325755968511038,0.533,True,1872,1872,2,1,0.041420790635227654,170,342,0.9499842191216006
0.5,0.9,0,6,1,0.005,128,0.6605219340798579,0.661,True,19872,2000,4,1,0.005735254616504376,153,623,0.992568210540959
0.5,0.9,0,6,2,0.0016666666666666668,751,0.5744674729083096,0.575,True,17872,2000,3,1,0.005748987242157531,166,506,0.992550611051765
0.5,0.9,0,6,3,0.0008333333333333334,1257,0.5426602516650121,0.543,True,15872,2000,2,1,0.0059882368650578475,181,371,0.9922441427546451
0.5,0.9,0,6,4,0.0005,1628,0.5446752556889585,0.545,True,13872,2000,2,1,0.006781472605573025,181,371,0.9912300691099967
0.5,0.9,0,6,5,0.0003333333333333333,1999,0.5459626335676752,0.546,True,11872,2000,2,1,0.007825118365213036,181,371,0.9899006147069704
0.5,0.9,0,6,6,0.0002380952380952381,2370,0.5465463550366304,0.547,True,9872,2000,2,1,0.009268967524581841,181,371,0.9880702461393733
0.5,0.9,0,6,7,0.00017857142857142857,2741,0.5420467008099155,0.543,True,7872,2000,2,1,0.011345783426668407,181,371,0.9854555581815367
0.5,0.9,0,6,8,0.0001388888888888889,3112,0.5423105569669668,0.543,True,5872,2000,2,1,0.01481783388409856,181,371,0.9811319591252469
0.5,0.9,0,6,9,0.00011111111111111112,3483,0.5418362727195742,0.542,True,3872,2000,2,1,0.02157383296371345,181,371,0.9728899860175478
0.5,0.9,0,6,10,9.090909090909092e-05,3854,0.5405927427531312,0.541,True,1872,1872,2,1,0.041718225474866255,170,342,0.949655770006267
0.5,0.9,0,7,1,0.005,128,0.6457641978324666,0.646,True,19872,2000,4,1,0.005677750093979059,153,623,0.9926419174526353
0.5,0.9,0,7,2,0.0016666666666666668,751,0.5639371044196808,0.564,True,17872,2000,3,1,0.005728207077442998,166,506,0.9925772429042687
0.5,0.9,0,7,3,0.0008333333333333334,1257,0.5521489924229347,0.553,True,15872,2000,2,1,0.006055253187819195,181,371,0.9921583485665535
0.5,0.9,0,7,4,0.0005,1628,0.5477295355875716,0.548,True,13872,2000,2,1,0.0068033905620876614,181,371,0.9912020933753759
0.5,0.9,0,7,5,0.0003333333333333333,1999,0.5439718052269789,0.544,True,11872,2000,2,1,0.007808871774180237,181,371,0.989921269220589
0.5,0.9,0,7,6,0.0002380952380952381,2370,0.5373049058252366,0.538,True,9872,2000,2,1,0.009187615669663234,181,371,0.9881731016637916
0.5,0.9,0,7,7,0.00017857142857142857,2741,0.531868360632435,0.532,True,7872,2000,2,1,0.011238815470133043,181,371,0.9855897082372391
0.5,0.9,0,7,8,0.0001388888888888889,3112,0.5295004357242068,0.53,True,5872,2000,2,1,0.014656716750300563,181,371,0.9813312715285323
0.5,0.9,0,7,9,0.00011111111111111112,3483,0.5246606068369681,0.525,True,3872,2000,2,1,0.02129039025828812,181,371,0.9732312318967257
0.5,0.9,0,7,10,9.090909090909092e-05,3854,0.5248096534992688,0.525,True,1872,1872,2,1,0.041191056131757844,170,342,0.9502382083013374
0.5,0.9,0,8,1,0.005,128,0.623423989438409,0.624,True,19872,2000,3,1,0.005399968667623545,166,506,0.9929981966280703
0.5,0.9,0,8,2,0.0016666666666666668,634,0.5541582038653994,0.555,True,17872,2000,2,1,0.005446288209986567,181,371,0.9929387612006739
0.5,0.9,0,8,3,0.0008333333333333334,1005,0.544509537246097,0.545,True,15872,2000,2,1,0.006000401380996732,181,371,0.9922285681099001
0.5,0.9,0,8,4,0.0005,1376,0.5438968076217057,0.544,True,13872,2000,2,1,0.006774513593744096,181,371,0.9912389519803968
0.5,0.9,0,8,5,0.0003333333333333333,1747,0.5412043209175059,0.542,True,11872,2000,2,1,0.007793416680460099,181,371,0.9899409187052248
0.5,0.9,0,8,6,0.0002380952380952381,2118,0.5442445274739875,0.545,True,9872,2000,2,1,0.00924925519079828,181,371,0.9880951660116151
0.5,0.9,0,8,7,0.00017857142857142857,2489,0.5473286002613054,0.548,True,7872,2000,2,1,0.01140575345802942,181,371,0.9853803736739403
0.5,0.9,0,8,8,0.0001388888888888889,2860,0.5501338151800326,0.551,True,5872,2000,2,1,0.01494835039624012,181,371,0.9809705958737684
0.5,0.9,0,8,9,0.00011111111111111112,3231,0.5540136763905623,0.555,True,3872,2000,2,1,0.021897779305741317,181,371,0.9725004633809539
0.5,0.9,0,8,10,9.090909090909092e-05,3602,0.5509230674656274,0.551,True,1872,1872,2,1,0.04219036280367698,170,342,0.9491353008297536
0.5,0.9,0,9,1,0.005,128,0.6308977760731699,0.631,True,19872,2000,4,1,0.005636286326856854,153,623,0.9926950741437626
0.5,0.9,0,9,2,0.0016666666666666668,751,0.5295464920163035,0.53,True,17872,2000,2,1,0.005314383531476643,181,371,0.9931080440664206
0.5,0.9,0,9,3,0.0008333333333333334,1122,0.5152778263060864,0.516,True,15872,2000,2,1,0.005880550681912825,181,371,0.9923820489851544
0.5,0.9,0,9,4,0.0005,1493,0.5157783534812674,0.516,True,13872,2000,2,1,0.006646035008295987,181,371,0.991402992263037
0.5,0.9,0,9,5,0.0003333333333333333,1864,0.5128463173544469,0.513,True,11872,2000,2,1,0.0076532457238070485,181,371,0.9901191849367473
0.5,0.9,0,9,6,0.0002380952380952381,2235,0.5038315584993457,0.504,True,9872,2000,1,1,0.008475577701112182,200,200,0.9890747499518191
0.5,0.9,0,9,7,0.00017857142857142857,2435,0.5061853177408326,0.507,True,7872,2000,2,1,0.011115248606067718,181,371,0.9857447457118229
0.5,0.9,0,9,8,0.0001388888888888889,2806,0.508826457067135,0.509,True,5872,2000,2,1,0.014520784445509718,181,371,0.9814995285725514
0.5,0.9,0,9,9,0.00011111111111111112,3177,0.5110308744411309,0.512,True,3872,2000,2,1,0.021173201521579543,181,371,0.9733724353996162
0.5,0.9,0,9,10,9.090909090909092e-05,3548,0.5160526776773402,0.517,True,1872,1872,2,1,0.041026519680116606,170,342,0.9504202765411195
0.5,0.9,0,10,1,0.005,128,0.5780143690818282,0.579,True,19872,2000,3,1,0.005225620812030741,166,506,0.9932220081870393
0.5,0.9,0,10,2,0.0016666666666666668,634,0.5274923303225861,0.528,True,17872,2000,2,1,0.005307383816901276,181,371,0.9931170297150731
0.5,0.9,0,10,3,0.0008333333333333334,1005,0.5306419899097313,0.531,True,15872,2000,2,1,0.005927680004024446,181,371,0.9923216866668524
0.5,0.9,0,10,4,0.0005,1376,0.5236214439723235,0.524,True,13872,2000,2,1,0.006670092060121123,181,371,0.9913722702232012
0.5,0.9,0,10,5,0.0003333333333333333,1747,0.5246599635916542,0.525,True,11872,2000,2,1,0.007692749509873225,181,371,0.9900689350805472
0.5,0.9,0,10,6,0.0002380952380952381,2118,0.5202406662853093,0.521,True,9872,2000,2,1,0.009083314509760253,181,371,0.9883050205800588
0.5,0.9,0,10,7,0.00017857142857142857,2489,0.5200973008319165,0.521,True,7872,2000,2,1,0.01116456473597055,181,371,0.9856828604488413
0.5,0.9,0,10,8,0.0001388888888888889,2860,0.5184187022100597,0.519,True,5872,2000,2,1,0.014566938979024016,181,371,0.981442388224889
0.5,0.9,0,10,9,0.00011111111111111112,3231,0.5194699107217146,0.52,True,3872,2000,2,1,0.021235389929965404,181,371,0.9732974946399099
0.5,0.9,0,10,10,9.090909090909092e-05,3602,0.513272102067974,0.514,True,1872,1872,2,1,0.040981245799658936,170,342,0.9504703979767409
0.5,0.9,0,11,1,0.005,128,0.623423989438409,0.624,True,19872,2000,3,1,0.005399968667623545,166,506,0.9929981966280703
0.5,0.9,0,11,2,0.0016666666666666668,634,0.5822111685092314,0.583,True,17872,2000,3,1,0.005768640260302051,166,506,0.9925254257162698
0.5,0.9,0,11,3,0.0008333333333333334,1140,0.5668972685988806,0.567,True,15872,2000,3,1,0.006390634648152119,166,506,0.9917293277135504
0.5,0.9,0,11,4,0.0005,1646,0.5498465340532431,0.55,True,13872,2000,2,1,0.006818881718886258,181,371,0.991182322140728
0.5,0.9,0,11,5,0.0003333333333333333,2017,0.546708852188158,0.547,True,11872,2000,2,1,0.007833541398581209,181,371,0.9898899069035103
0.5,0.9,0,11,6,0.0002380952380952381,2388,0.5421634040626119,0.543,True,9872,2000,2,1,0.00923048678545113,181,371,0.9881188943786994
0.5,0.9,0,11,7,0.00017857142857142857,2759,0.5400790403818221,0.541,True,7872,2000,2,1,0.011323817238669454,181,371,0.9854831016741402
0.5,0.9,0,11,8,0.0001388888888888889,3130,0.5357954014642816,0.536,True,5872,2000,2,1,0.014723469531953604,181,371,0.9812486783966328
0.5,0.9,0,11,9,0.00011111111111111112,3501,0.5348711113354705,0.535,True,3872,2000,2,1,0.021438645147204286,181,371,0.9730526934261352
0.5,0.9,0,11,10,9.090909090909092e-05,3872,0.5288878499120397,0.529,True,1872,1872,2,1,0.04129763418277842,170,342,0.9501203455812748
0.5,0.9,0,12,1,0.005,128,0.623423989438409,0.624,True,19872,2000,3,1,0.005399968667623545,166,506,0.9929981966280703
0.5,0.9,0,12,2,0.0016666666666666668,634,0.5744374088262909,0.575,True,17872,2000,3,1,0.005748987242157531,166,506,0.992550611051765
0.5,0.9,0,12,3,0.0008333333333333334,1140,0.5442672872473828,0.545,True,15872,2000,2,1,0.006000401380996732,181,371,0.9922285681099001
0.5,0.9,0,12,4,0.0005,1511,0.5376315190005649,0.538,True,13872,2000,2,1,0.006736324722796006,181,371,0.9912877026492601
0.5,0.9,0,12,5,0.0003333333333333333,1882,0.5420643745706969,0.543,True,11872,2000,2,1,0.007801045750482031,181,371,0.989931219017844
0.5,0.9,0,12,6,0.0002380952380952381,2253,0.5336535212150824,0.534,True,9872,2000,2,1,0.009157395969775845,181,371,0.9882113176554878
0.5,0.9,0,12,7,0.00017857142857142857,2624,0.5361287757406223,0.537,True,7872,2000,2,1,0.01128327339782717,181,371,0.9855339460326782
0.5,0.9,0,12,8,0.0001388888888888889,2995,0.5361681494029413,0.537,True,5872,2000,2,1,0.014735849547659946,181,371,0.9812333630431155
0.5,0.9,0,12,9,0.00011111111111111112,3366,0.5319344186987216,0.532,True,3872,2000,2,1,0.02138872062366409,181,371,0.9731128037348601
0.5,0.9,0,12,10,9.090909090909092e-05,3737,0.524442994821658,0.525,True,1872,1872,2,1,0.041191056131757844,170,342,0.9502382083013374
0.5,0.9,0,13,1,0.005,128,0.6678597881530366,0.668,True,19872,2000,4,1,0.005768799459573415,153,623,0.992525221710267
0.5,0.9,0,13,2,0.0016666666666666668,751,0.5731525001817188,0.574,True,17872,2000,3,1,0.005746812985937732,166,506,0.9925533974777427
0.5,0.9,0,13,3,0.0008333333333333334,1257,0.5458249536584812,0.546,True,15872,2000,2,1,0.006006711686931454,181,371,0.9922204890984196
0.5,0.9,0,13,4,0.0005,1628,0.5410080960200859,0.542,True,13872,2000,2,1,0.006761108977289178,181,371,0.9912560630550957
0.5,0.9,0,13,5,0.0003333333333333333,1999,0.5424782851290418,0.543,True,11872,2000,2,1,0.007801045750482031,181,371,0.989931219017844
0.5,0.9,0,13,6,0.0002380952380952381,2370,0.5427672534098018,0.543,True,9872,2000,2,1,0.00923048678545113,181,371,0.9881188943786994
0.5,0.9,0,13,7,0.00017857142857142857,2741,0.5424099503623596,0.543,True,7872,2000,2,1,0.011345783426668407,181,371,0.9854555581815367
0.5,0.9,0,13,8,0.0001388888888888889,3112,0.5384697767261899,0.539,True,5872,2000,2,1,0.014761701125938576,181,371,0.981201384425936
0.5,0.9,0,13,9,0.00011111111111111112,3483,0.5323942425806114,0.533,True,3872,2000,2,1,0.021404836619993834,181,371,0.973093398345346
0.5,0.9,0,13,10,9.090909090909092e-05,3854,0.5286935367954664,0.529,True,1872,1872,2,1,0.04129763418277842,170,342,0.9501203455812748
0.5,0.9,0,14,1,0.005,128,0.5856502304606427,0.586,True,19872,2000,3,1,0.005242698512216209,166,506,0.9932000787780857
0.5,0.9,0,14,2,0.0016666666666666668,634,0.5431983240156247,0.544,True,17872,2000,2,1,0.005377805342480289,181,371,0.9930266394969522
0.5,0.9,0,14,3,0.0008333333333333334,1005,0.5355990848111125,0.536,True,15872,2000,2,1,0.005950366727712823,181,371,0.9922926338721448
0.5,0.9,0,14,4,0.0005,1376,0.5352163299445969,0.536,True,13872,2000,2,1,0.006724929633511568,181,371,0.9913022506472352
0.5,0.9,0,14,5,0.0003333333333333333,1747,0.5394949096330413,0.54,True,11872,2000,2,1,0.007778743202373514,181,371,0.9899595755438438
0.5,0.9,0,14,6,0.0002380952380952381,2118,0.534841712025012,0.535,True,9872,2000,2,1,0.00916461637046816,181,371,0.9882021862878043
0.5,0.9,0,14,7,0.00017857142857142857,2489,0.5301211941854236,0.531,True,7872,2000,2,1,0.011230738878541742,181,371,0.9855998395063634
0.5,0.9,0,14,8,0.0001388888888888889,2860,0.5288894089801497,0.529,True,5872,2000,2,1,0.0146468290965309,181,371,0.9813435073851362
0.5,0.9,0,14,9,0.00011111111111111112,3231,0.5259587355847773,0.526,True,3872,2000,2,1,0.021302901869950843,181,371,0.9732161603730503
0.5,0.9,0,14,10,9.090909090909092e-05,3602,0.525472722944879,0.526,True,1872,1872,2,1,0.041216162905519105,170,342,0.950210438117247
0.5,0.9,0,15,1,0.005,128,0.6008407231107687,0.601,True,19872,2000,3,1,0.005290414581209699,166,506,0.9931388144083138
0.5,0.9,0,15,2,0.0016666666666666668,634,0.5682080203518247,0.569,True,17872,2000,3,1,0.005736820488663992,166,506,0.9925662036998605
