persistence,rho,seed,decision,persistence_upper,certified_persistence,rho_upper_before,gap,probes,collision_trials,collisions,cumulative_tv_bias,p_trials,jointly_covered_so_far,spent
0.9,0.5,20310262,9,0.9125511422981369,0.914,0.8220445876472016,27,54,438,328,4.037002519783686,13748,True,18128
0.9,0.5,20310262,10,0.9131215972155424,0.914,0.8025266945274012,27,50,488,365,4.496074045975176,15120,True,20000
0.9,0.5,20310263,1,0.9687527531915219,0.97,1.0,81,21,21,19,0.20973296444053952,1918,True,2128
0.9,0.5,20310263,2,0.9255153027549756,0.926,1.0,32,47,68,54,0.6287736094067359,3448,True,4128
0.9,0.5,20310263,3,0.9192809184560291,0.92,1.0,29,51,119,88,1.1160335758314543,4938,True,6128
0.9,0.5,20310263,4,0.9196318272253257,0.92,1.0,29,51,170,126,1.6032935422561685,6428,True,8128
0.9,0.5,20310263,5,0.9165231878832278,0.918,0.9359918956819986,28,52,222,159,2.120745901020814,7908,True,10128
0.9,0.5,20310263,6,0.9163969597568402,0.918,0.8382706055910658,28,52,274,202,2.638198259785468,9388,True,12128
0.9,0.5,20310263,7,0.9146164673000101,0.916,0.846200858257167,28,52,326,245,3.0906244513023173,10868,True,14128
0.9,0.5,20310263,8,0.9142794723671197,0.916,0.8484686662540626,28,52,378,279,3.543050642819167,12348,True,16128
0.9,0.5,20310263,9,0.913668228484801,0.914,0.8006652065820665,27,54,432,317,4.038847891105954,13808,True,18128
0.9,0.5,20310263,10,0.9131597099543145,0.914,0.7744272860131811,27,50,482,356,4.497919417297444,15180,True,20000
0.9,0.5,20310264,1,0.9765294187433833,0.978,1.0,112,16,16,13,0.15541580298721783,1968,True,2128
0.9,0.5,20310264,2,0.9340101177456286,0.936,1.0,37,42,58,44,0.5521051081575262,3548,True,4128
0.9,0.5,20310264,3,0.9286596199887425,0.93,1.0,34,45,103,80,0.9522811784077934,5098,True,6128
0.9,0.5,20310264,4,0.924871786682758,0.926,1.0,32,47,150,117,1.371321823373994,6628,True,8128
0.9,0.5,20310264,5,0.9189352645405497,0.92,1.0,29,51,201,160,1.8585817897987083,8118,True,10128
0.9,0.5,20310264,6,0.9190430548267416,0.92,1.0,29,51,252,194,2.3458417562234306,9608,True,12128
0.9,0.5,20310264,7,0.918150609758428,0.92,0.9240445807110007,29,51,303,233,2.833101722648156,11098,True,14128
0.9,0.5,20310264,8,0.9167514160684287,0.918,0.8938282139066445,28,52,355,276,3.35055408141281,12578,True,16128
0.9,0.5,20310264,9,0.9161619770252301,0.918,0.8881597648633781,28,52,407,318,3.868006440177464,14058,True,18128
0.9,0.5,20310264,10,0.9155931124938723,0.916,0.8775263643468552,28,49,456,360,4.294331120645265,15440,True,20000
0.9,0.5,20310265,1,0.9603725220436967,0.962,1.0,64,27,27,21,0.25731267594404805,1858,True,2128
0.9,0.5,20310265,2,0.9309313307368488,0.932,1.0,35,44,71,58,0.6531574559671682,3418,True,4128
0.9,0.5,20310265,3,0.9232823169959969,0.924,1.0,31,48,119,97,1.0872715804198272,4938,True,6128
0.9,0.5,20310265,4,0.9190773291540277,0.92,1.0,29,51,170,133,1.5745315468445413,6428,True,8128
0.9,0.5,20310265,5,0.9192511478956789,0.92,1.0,29,51,221,177,2.061791513269257,7918,True,10128
0.9,0.5,20310265,6,0.9148581443289188,0.916,1.0,28,52,273,217,2.5142177047861063,9398,True,12128
0.9,0.5,20310265,7,0.9148079338112791,0.916,0.9612232871464048,28,52,325,257,2.9666438963029558,10878,True,14128
0.9,0.5,20310265,8,0.9128024983653082,0.914,0.9266790257947293,27,54,379,299,3.462441144589741,12338,True,16128
0.9,0.5,20310265,9,0.911990433440403,0.912,0.9014783569042482,26,55,434,332,4.0001676606381285,13788,True,18128
0.9,0.5,20310265,10,0.9114526470348672,0.912,0.8359335519072824,26,52,486,371,4.5085636394475355,15140,True,20000
0.9,0.5,20310266,1,0.9687527531915219,0.97,1.0,81,21,21,16,0.20973296444053952,1918,True,2128
0.9,0.5,20310266,2,0.9268665585170115,0.928,1.0,33,46,67,51,0.6175668669594179,3458,True,4128
0.9,0.5,20310266,3,0.9205572476450552,0.922,1.0,30,50,117,91,1.0803043309908331,4958,True,6128
0.9,0.5,20310266,4,0.9166443118768999,0.918,1.0,28,52,169,131,1.5977566897554756,6438,True,8128
0.9,0.5,20310266,5,0.9147883961537531,0.916,1.0,28,52,221,172,2.0501828812723355,7918,True,10128
0.9,0.5,20310266,6,0.9119158543549497,0.912,0.9626156815641509,26,55,276,210,2.5879093973207223,9368,True,12128
0.9,0.5,20310266,7,0.9094290340521258,0.91,0.8918540373185397,26,55,331,250,3.0617301851728906,10818,True,14128
0.9,0.5,20310266,8,0.909179958284019,0.91,0.8533230139595027,26,55,386,293,3.535550973025059,12268,True,16128
0.9,0.5,20310266,9,0.9071676059995171,0.908,0.8393557640265836,25,57,443,334,4.065482897799163,13698,True,18128
0.9,0.5,20310266,10,0.9061575385928404,0.908,0.8111902026120998,25,53,496,379,4.558226617325942,15040,True,20000
0.9,0.5,20310267,1,0.9687527531915219,0.97,1.0,81,21,21,15,0.20973296444053952,1918,True,2128
0.9,0.5,20310267,2,0.9344806356834701,0.936,1.0,37,42,63,54,0.6064222696108482,3498,True,4128
0.9,0.5,20310267,3,0.9183993443739302,0.92,1.0,29,51,114,97,1.093682236035567,4988,True,6128
0.9,0.5,20310267,4,0.917519784957358,0.918,1.0,28,52,166,135,1.6111345948002094,6468,True,8128
0.9,0.5,20310267,5,0.9157605686184689,0.916,1.0,28,52,218,169,2.0635607863170686,7948,True,10128
0.9,0.5,20310267,6,0.9156518851755853,0.916,0.9592270324215304,28,52,270,208,2.515986977833918,9428,True,12128
0.9,0.5,20310267,7,0.9145854611227286,0.916,0.9141636009825249,28,52,322,246,2.9684131693507676,10908,True,14128
0.9,0.5,20310267,8,0.91390726553967,0.914,0.8746157345881258,27,54,376,287,3.464210417637553,12368,True,16128
0.9,0.5,20310267,9,0.9132748934666879,0.914,0.8514707875558676,27,54,430,324,3.9600076659243384,13828,True,18128
0.9,0.5,20310267,10,0.913423389577108,0.914,0.8141262730086525,27,50,480,364,4.419079192115826,15200,True,20000
0.9,0.5,20310268,1,0.9323760017851082,0.934,1.0,36,43,43,33,0.3947024489358797,1698,True,2128
0.9,0.5,20310268,2,0.9277889236733843,0.928,1.0,33,46,89,67,0.8025363514547579,3238,True,4128
0.9,0.5,20310268,3,0.9225292704200982,0.924,1.0,31,48,137,105,1.2366504759074168,4758,True,6128
0.9,0.5,20310268,4,0.9234361669159894,0.924,1.0,31,48,185,142,1.6707646003600758,6278,True,8128
0.9,0.5,20310268,5,0.9225767115782193,0.924,0.9721630967565127,31,48,233,176,2.104878724812737,7798,True,10128
0.9,0.5,20310268,6,0.9204461124657766,0.922,0.9073884253656679,30,50,283,211,2.5676161888441635,9298,True,12128
0.9,0.5,20310268,7,0.9172018278717455,0.918,0.8568107795755822,28,52,335,250,3.0850685476088175,10778,True,14128
0.9,0.5,20310268,8,0.9166081404033704,0.918,0.8334855459539636,28,52,387,286,3.6025209063734716,12258,True,16128
0.9,0.5,20310268,9,0.9155681447868105,0.916,0.7992085847808346,28,52,439,319,4.054947097890321,13738,True,18128
0.9,0.5,20310268,10,0.9153308852326756,0.916,0.7578624863658241,28,49,488,360,4.4812717783581215,15120,True,20000
0.9,0.5,20310269,1,0.9559839803502153,0.9560000000000001,1.0,55,30,30,17,0.2837452642598347,1828,True,2128
0.9,0.5,20310269,2,0.9250659753254169,0.926,1.0,32,47,77,49,0.7027859092260309,3358,True,4128
0.9,0.5,20310269,3,0.918415508500348,0.92,0.9043313875326697,29,51,128,88,1.1900458756507486,4848,True,6128
0.9,0.5,20310269,4,0.9137800463352022,0.914,0.8857212003075778,27,54,182,128,1.685843123937546,6308,True,8128
0.9,0.5,20310269,5,0.911394825755588,0.912,0.847098153737293,26,55,237,169,2.22356963998594,7758,True,10128
0.9,0.5,20310269,6,0.9103174532388751,0.912,0.8206898261384861,26,55,292,206,2.761296156034327,9208,True,12128
0.9,0.5,20310269,7,0.9086528988829989,0.91,0.7725999204963798,26,55,347,246,3.2351169438864953,10658,True,14128
0.9,0.5,20310269,8,0.908686450592123,0.91,0.7540570517719081,26,55,402,285,3.7089377317386636,12108,True,16128
0.9,0.5,20310269,9,0.9068665743630646,0.908,0.7338558972938416,25,57,459,324,4.23886965651276,13538,True,18128
0.9,0.5,20310269,10,0.9065102881376075,0.908,0.7107114296901187,25,53,512,357,4.7316133760395385,14880,True,20000
0.9,0.5,20310270,1,0.9468535763918076,0.9480000000000001,1.0,46,35,35,28,0.33599108008616724,1778,True,2128
0.9,0.5,20310270,2,0.9238762825232036,0.924,1.0,31,48,83,60,0.7701052045388272,3298,True,4128
0.9,0.5,20310270,3,0.9188088695536185,0.92,1.0,29,51,134,96,1.257365170963544,4788,True,6128
0.9,0.5,20310270,4,0.9180284088482593,0.92,0.9340046828286543,29,51,185,134,1.7446251373882582,6278,True,8128
0.9,0.5,20310270,5,0.914648949514016,0.916,0.8864751025622228,28,52,237,172,2.1970513289051143,7758,True,10128
0.9,0.5,20310270,6,0.9118798452732999,0.912,0.8457824986188169,26,55,292,216,2.734777844953501,9208,True,12128
0.9,0.5,20310270,7,0.9103846317023971,0.912,0.8409114389136343,26,55,347,254,3.272504361001888,10658,True,14128
0.9,0.5,20310270,8,0.9101888320948093,0.912,0.8003820512941868,26,55,402,298,3.810230877050275,12108,True,16128
0.9,0.5,20310270,9,0.9097559804980508,0.91,0.7990364602058395,26,55,457,339,4.284051664902443,13558,True,18128
0.9,0.5,20310270,10,0.9078389149451358,0.908,0.783358978002701,25,53,510,382,4.776795384429222,14900,True,20000
0.9,0.5,20310271,1,0.9559839803502153,0.9560000000000001,1.0,55,30,30,22,0.2837452642598347,1828,True,2128
0.9,0.5,20310271,2,0.9283618658952735,0.93,1.0,34,45,75,55,0.6839213345101018,3378,True,4128
0.9,0.5,20310271,3,0.9199699733338256,0.92,1.0,29,51,126,93,1.1711813009348198,4868,True,6128
0.9,0.5,20310271,4,0.9184586245066007,0.92,0.9902935609638419,29,51,177,131,1.658441267359534,6358,True,8128
0.9,0.5,20310271,5,0.9184953742692346,0.92,0.9261268364375825,29,51,228,167,2.1457012337842514,7848,True,10128
0.9,0.5,20310271,6,0.9140895735242407,0.916,0.8659565885065148,28,52,280,205,2.598127425301101,9328,True,12128
0.9,0.5,20310271,7,0.9137600403758774,0.914,0.8319814486733101,27,54,334,247,3.0939246735878863,10788,True,14128
0.9,0.5,20310271,8,0.9124164574566762,0.914,0.8205253673893436,27,54,388,289,3.5897219218746717,12248,True,16128
0.9,0.5,20310271,9,0.9104117548494002,0.912,0.8104030513644773,26,55,443,333,4.127448437923064,13698,True,18128
0.9,0.5,20310271,10,0.9099661246034816,0.91,0.8069552840573544,26,52,495,377,4.575424455528751,15050,True,20000
0.9,0.5,20310272,1,0.9727229968352509,0.974,1.0,94,19,19,14,0.1882905698416368,1938,True,2128
0.9,0.5,20310272,2,0.928529179290916,0.93,1.0,34,45,64,45,0.5884666400919042,3488,True,4128
0.9,0.5,20310272,3,0.9233091427642091,0.924,1.0,31,48,112,86,1.0225807645445633,5008,True,6128
0.9,0.5,20310272,4,0.9196783887083404,0.92,1.0,29,51,163,125,1.5098407309692774,6498,True,8128
0.9,0.5,20310272,5,0.918144703944392,0.92,0.9951187337145697,29,51,214,161,1.9971006973939915,7988,True,10128
0.9,0.5,20310272,6,0.9166618041009051,0.918,0.9163602981030308,28,52,266,198,2.5145530561586455,9468,True,12128
0.9,0.5,20310272,7,0.9160377761471088,0.918,0.864757649803088,28,52,318,232,3.0320054149232996,10948,True,14128
0.9,0.5,20310272,8,0.9154274770907438,0.916,0.8082365508344596,28,52,370,264,3.484431606440149,12428,True,16128
0.9,0.5,20310272,9,0.9139254663914138,0.914,0.7545033118081386,27,54,424,303,3.9802288547269344,13888,True,18128
0.9,0.5,20310272,10,0.9126416816788514,0.914,0.7385585216496386,27,50,474,346,4.439300380918423,15260,True,20000
0.9,0.5,20310273,1,0.9801562512971111,0.982,1.0,137,13,13,9,0.12840686886313343,1998,True,2128
0.9,0.5,20310273,2,0.9345948995440208,0.936,1.0,37,42,55,39,0.5250961740334417,3578,True,4128
0.9,0.5,20310273,3,0.9257720428486282,0.926,1.0,32,47,102,76,0.9441368189996379,5108,True,6128
0.9,0.5,20310273,4,0.9230595389830316,0.924,1.0,31,48,150,114,1.378250943452297,6628,True,8128
0.9,0.5,20310273,5,0.9208843849035324,0.922,0.9976121055393614,30,50,200,153,1.8409884074837122,8128,True,10128
0.9,0.5,20310273,6,0.9174271801810363,0.918,0.9532882905392328,28,52,252,190,2.358440766248363,9608,True,12128
0.9,0.5,20310273,7,0.9164952005260214,0.918,0.8923985411080235,28,52,304,226,2.875893125013017,11088,True,14128
0.9,0.5,20310273,8,0.9157429935426771,0.916,0.8424459023784427,28,52,356,262,3.3283193165298663,12568,True,16128
0.9,0.5,20310273,9,0.914217388722099,0.916,0.804570881424266,28,52,408,301,3.780745508046716,14048,True,18128
0.9,0.5,20310273,10,0.9137130152212027,0.914,0.7895665640703178,27,50,458,342,4.239817034238196,15420,True,20000
0.9,0.5,20310274,1,0.9765294187433833,0.978,1.0,112,16,16,11,0.15541580298721783,1968,True,2128
0.9,0.5,20310274,2,0.9353149658480975,0.936,1.0,37,42,58,39,0.5521051081575262,3548,True,4128
0.9,0.5,20310274,3,0.9236186696563475,0.924,1.0,31,48,106,73,0.9862192326101853,5068,True,6128
0.9,0.5,20310274,4,0.9242409123470194,0.926,0.93013646499912,32,47,153,108,1.4052598775763865,6598,True,8128
0.9,0.5,20310274,5,0.9192614852786345,0.92,0.8854138693293527,29,51,204,152,1.8925198440011006,8088,True,10128
0.9,0.5,20310274,6,0.9186242776217461,0.92,0.9101235435170898,29,51,255,195,2.3797798104258234,9578,True,12128
0.9,0.5,20310274,7,0.917598515943256,0.918,0.9119183501845343,28,52,307,241,2.8972321691904774,11058,True,14128
0.9,0.5,20310274,8,0.9171270863593184,0.918,0.9241323197818496,28,52,359,280,3.4146845279551314,12538,True,16128
0.9,0.5,20310274,9,0.916192909785728,0.918,0.8917091591211728,28,52,411,324,3.9321368867197855,14018,True,18128
0.9,0.5,20310274,10,0.9152825847107013,0.916,0.8903605654197195,28,49,460,361,4.358461567187586,15400,True,20000
0.9,0.5,20310275,1,0.9603725220436967,0.962,1.0,64,27,27,22,0.25731267594404805,1858,True,2128
0.9,0.5,20310275,2,0.9304699355786619,0.932,1.0,35,44,71,56,0.6531574559671682,3418,True,4128
0.9,0.5,20310275,3,0.9298084377345968,0.93,1.0,34,45,116,90,1.053333526217436,4968,True,6128
0.9,0.5,20310275,4,0.91847045992104,0.92,1.0,29,51,167,131,1.54059349264215,6458,True,8128
0.9,0.5,20310275,5,0.9172020938963059,0.918,1.0,28,52,219,169,2.058045851406794,7938,True,10128
0.9,0.5,20310275,6,0.9165994790537864,0.918,0.9512268900937715,28,52,271,212,2.575498210171448,9418,True,12128
0.9,0.5,20310275,7,0.9149908301510932,0.916,0.9377907748525283,28,52,323,253,3.0279244016882974,10898,True,14128
0.9,0.5,20310275,8,0.9140863820244758,0.916,0.9130903946966393,28,52,375,292,3.480350593205147,12378,True,16128
0.9,0.5,20310275,9,0.9145656607399302,0.916,0.8827056308088859,28,52,427,327,3.9327767847219963,13858,True,18128
0.9,0.5,20310275,10,0.9148419054484793,0.916,0.8396666157842534,28,49,476,358,4.359101465189797,15240,True,20000
0.9,0.5,20310276,1,0.9646320947113585,0.966,1.0,72,24,24,18,0.22607273597429578,1888,True,2128
0.9,0.5,20310276,2,0.9261337388798063,0.928,1.0,33,46,70,51,0.6339066384931741,3428,True,4128
0.9,0.5,20310276,3,0.9206348689437971,0.922,1.0,30,50,120,87,1.0966441025245894,4928,True,6128
0.9,0.5,20310276,4,0.9174278715624751,0.918,0.9744229860778864,28,52,172,128,1.614096461289232,6408,True,8128
0.9,0.5,20310276,5,0.9168357044280764,0.918,0.939696697023453,28,52,224,167,2.1315488200538772,7888,True,10128
0.9,0.5,20310276,6,0.9138219898300681,0.914,0.8953130499536699,27,54,278,210,2.6273460683406626,9348,True,12128
0.9,0.5,20310276,7,0.9130448273609291,0.914,0.8799372442083568,27,54,332,244,3.123143316627448,10808,True,14128
0.9,0.5,20310276,8,0.9125801965330775,0.914,0.812510178576543,27,54,386,289,3.6189405649142334,12268,True,16128
0.9,0.5,20310276,9,0.9124071997845993,0.914,0.8190624458498434,27,54,440,328,4.114737813201025,13728,True,18128
0.9,0.5,20310276,10,0.9112691376428768,0.912,0.7954093140046516,26,52,492,367,4.623133792010432,15080,True,20000
0.9,0.5,20310277,1,0.9687527531915219,0.97,1.0,81,21,21,17,0.20973296444053952,1918,True,2128
0.9,0.5,20310277,2,0.9196354562945261,0.92,1.0,29,51,72,56,0.6969929308652576,3408,True,4128
0.9,0.5,20310277,3,0.9175250120265157,0.918,1.0,28,52,124,96,1.2144452896299034,4888,True,6128
0.9,0.5,20310277,4,0.91243496966817,0.914,1.0,27,54,178,140,1.7102425379167008,6348,True,8128
0.9,0.5,20310277,5,0.9122522822857462,0.914,1.0,27,54,232,173,2.206039786203493,7808,True,10128
0.9,0.5,20310277,6,0.9106598029668909,0.912,0.8897053899855643,26,55,287,218,2.74376630225188,9258,True,12128
0.9,0.5,20310277,7,0.9093544500828636,0.91,0.8836363232325029,26,55,342,259,3.217587090104048,10708,True,14128
0.9,0.5,20310277,8,0.9081492184461704,0.91,0.8530269210459824,26,55,397,298,3.6914078779562165,12158,True,16128
0.9,0.5,20310277,9,0.9093533905953917,0.91,0.8190058059549892,26,55,452,339,4.165228665808385,13608,True,18128
0.9,0.5,20310277,10,0.9092258322749347,0.91,0.800829716048562,26,52,504,377,4.613204683414072,14960,True,20000
0.9,0.5,20310278,1,0.9835847716806565,0.984,1.0,155,12,12,9,0.11639997523231221,2008,True,2128
0.9,0.5,20310278,2,0.9336468526719801,0.934,1.0,36,43,55,42,0.5111024241681916,3578,True,4128
0.9,0.5,20310278,3,0.9240197704407018,0.926,1.0,32,47,102,74,0.9301430691343878,5108,True,6128
0.9,0.5,20310278,4,0.9228810793081255,0.924,1.0,31,48,150,107,1.364257193587047,6628,True,8128
0.9,0.5,20310278,5,0.9197708956237944,0.92,0.9040921888744915,29,51,201,144,1.851517160011761,8118,True,10128
0.9,0.5,20310278,6,0.9170949727595714,0.918,0.8552517283051351,28,52,253,184,2.368969518776412,9598,True,12128
0.9,0.5,20310278,7,0.9153342339089767,0.916,0.8383789643291819,28,52,305,228,2.8213957102932614,11078,True,14128
0.9,0.5,20310278,8,0.914647404293333,0.916,0.8497780379964708,28,52,357,267,3.273821901810111,12558,True,16128
0.9,0.5,20310278,9,0.9120424000382683,0.914,0.8277114913263939,27,54,411,311,3.7696191500968963,14018,True,18128
0.9,0.5,20310278,10,0.9117695234162042,0.912,0.8263093842196079,26,52,463,352,4.278015128906293,15370,True,20000
0.9,0.5,20310279,1,0.9801562512971111,0.982,1.0,137,13,13,11,0.12840686886313343,1998,True,2128
0.9,0.5,20310279,2,0.9242326291362437,0.926,1.0,32,47,60,48,0.54744751382933,3528,True,4128
0.9,0.5,20310279,3,0.9162977298863801,0.918,1.0,28,52,112,90,1.0648998725939776,5008,True,6128
0.9,0.5,20310279,4,0.9152962349853768,0.916,1.0,28,52,164,121,1.5173260641108386,6488,True,8128
0.9,0.5,20310279,5,0.9148836103570352,0.916,0.9357811733873957,28,52,216,162,1.9697522556276996,7968,True,10128
0.9,0.5,20310279,6,0.9136451766009843,0.914,0.9096576888059129,27,54,270,204,2.465549503914486,9428,True,12128
0.9,0.5,20310279,7,0.9140888151081776,0.916,0.8841603604349735,28,52,322,246,2.9179756954313354,10908,True,14128
0.9,0.5,20310279,8,0.9126996749136811,0.914,0.8743024583526013,27,54,376,284,3.413772943718121,12368,True,16128
0.9,0.5,20310279,9,0.912740490754685,0.914,0.8352450563116154,27,54,430,324,3.909570192004906,13828,True,18128
0.9,0.5,20310279,10,0.9112314746714514,0.912,0.8138916801067015,26,52,482,368,4.417966170814309,15180,True,20000
0.9,0.5,20310280,1,0.9646320947113585,0.966,1.0,72,24,24,17,0.22607273597429578,1888,True,2128
0.9,0.5,20310280,2,0.9288720608543943,0.93,1.0,34,45,69,51,0.626248806224563,3438,True,4128
0.9,0.5,20310280,3,0.9211307592825237,0.922,1.0,30,50,119,87,1.0889862702559783,4938,True,6128
0.9,0.5,20310280,4,0.917597606210409,0.918,0.9884781760903711,28,52,171,124,1.6064386290206207,6418,True,8128
0.9,0.5,20310280,5,0.9148074726835116,0.916,0.9027429020078099,28,52,223,167,2.0588648205374804,7898,True,10128
0.9,0.5,20310280,6,0.9102725800289815,0.912,0.9021917184909907,26,55,278,212,2.5965913365858673,9348,True,12128
0.9,0.5,20310280,7,0.9121426737565714,0.914,0.894104476354006,27,54,332,252,3.0923885848726527,10808,True,14128
0.9,0.5,20310280,8,0.9124931339028357,0.914,0.8605176801924779,27,54,386,290,3.588185833159438,12268,True,16128
0.9,0.5,20310280,9,0.9108673193393146,0.912,0.824084442058368,26,55,441,331,4.12591234920783,13718,True,18128
0.9,0.5,20310280,10,0.911756314490445,0.912,0.8053541225725844,26,52,493,369,4.634308328017237,15070,True,20000
0.9,0.5,20310281,1,0.9924306493116266,0.994,1.0,416,4,4,2,0.03954032173875217,2088,True,2128
0.9,0.5,20310281,2,0.9267412523340532,0.928,1.0,33,46,50,38,0.44737422425763096,3628,True,4128
0.9,0.5,20310281,3,0.9171540982155049,0.918,1.0,28,52,102,76,0.9648265830222792,5108,True,6128
0.9,0.5,20310281,4,0.9132106701078031,0.914,1.0,27,54,156,112,1.4606238313090765,6568,True,8128
0.9,0.5,20310281,5,0.9141026179677934,0.916,0.9060559977995857,28,52,208,150,1.9130500228259375,8048,True,10128
0.9,0.5,20310281,6,0.9103410560490817,0.912,0.8586671037518747,26,55,263,193,2.4507765388743263,9498,True,12128
0.9,0.5,20310281,7,0.9113737497120202,0.912,0.8452379757102877,26,55,318,238,2.988503054922713,10948,True,14128
0.9,0.5,20310281,8,0.9095808121430373,0.91,0.845698800142632,26,55,373,280,3.4623238427748815,12398,True,16128
0.9,0.5,20310281,9,0.9098288344813881,0.91,0.827443876439734,26,55,428,325,3.93614463062705,13848,True,18128
0.9,0.5,20310281,10,0.906909205524421,0.908,0.8264142097603961,25,53,481,365,4.428888350153831,15190,True,20000
