average_weight_norm,bellman_residual,delay,encoder_sha256,environment_budget,environment_used,game,master_seed,message_budget,message_used,overhead,prediction_risk,q,rho,selected_common_actors,split,updates
0.06554677769722526,3.248239690842932e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056017,393216,393216,32,0.0001205982818574517,16,0.9,16,validation,8192
0.05091180557152104,2.0490617461331985e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056017,393216,393195,32,7.615315048277634e-07,1,0.9,1,validation,11907
0.05165185035057942,2.9866808565520233e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056017,393216,393192,32,9.646352389409428e-07,4,0.9,4,validation,10914
0.0658049428707179,3.3605940139246807e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056017,393216,393216,32,0.00012499074992853432,16,0.9,16,validation,8184
0.050806578313648654,2.1029536997850083e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056017,393216,393195,32,8.505597002097736e-07,1,1.0,1,validation,11915
0.051460729607108874,2.968242083263515e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056017,393216,393192,32,9.241059037373812e-07,4,1.0,4,validation,10922
0.06554677769722526,3.248239690842932e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056017,393216,393216,32,0.0001205982818574517,16,1.0,16,validation,8192
0.05091180557152104,2.0490617461331985e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056017,393216,393195,32,7.615315048277634e-07,1,1.0,1,validation,11907
0.05165185035057942,2.9866808565520233e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056017,393216,393192,32,9.646352389409428e-07,4,1.0,4,validation,10914
0.0658049428707179,3.3605940139246807e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056017,393216,393216,32,0.00012499074992853432,16,1.0,16,validation,8184
0.04132008377275021,1.1944158453727963e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.8662296377064866e-05,1,0.0,0,validation,21845
0.049149752354876064,5.967513718603467e-08,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,2.4234799255486238e-06,4,0.0,0,validation,16384
0.04907135011819272,9.357884639476724e-08,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,2.7722471232590013e-06,16,0.0,0,validation,8192
0.04140778662853229,1.173715401430848e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.759071827577618e-05,1,0.0,0,validation,21837
0.049199277015560365,5.752377462479734e-08,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,2.3062271157601814e-06,4,0.0,0,validation,16376
0.049070456672345324,9.350572648942927e-08,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,2.7746779089009464e-06,16,0.0,0,validation,8184
0.04132008377275021,1.1944158453727963e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.8662296377064866e-05,1,0.1,0,validation,21845
0.04936404180636492,1.4679856035069428e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,2.365352774461587e-06,4,0.1,1,validation,16384
0.048927884259667286,1.5335158921155535e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,3.245625838571011e-06,16,0.1,3,validation,8192
0.04140778662853229,1.173715401430848e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.759071827577618e-05,1,0.1,0,validation,21837
0.04940766155007938,1.4343790057465902e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,2.2624882501658904e-06,4,0.1,1,validation,16376
0.0489236895349146,1.5268216819063063e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,3.253264273357194e-06,16,0.1,3,validation,8184
0.04132008377275021,1.1944158453727963e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.8662296377064866e-05,1,0.3,0,validation,21845
0.05282043028628092,2.5860292935706275e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,2.4721174568118563e-06,4,0.3,2,validation,16384
0.0489611292792007,2.415416673963321e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,3.485150043715704e-06,16,0.3,6,validation,8192
0.04140778662853229,1.173715401430848e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.759071827577618e-05,1,0.3,0,validation,21837
0.052864525431902384,2.637521841546519e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,2.574709021420077e-06,4,0.3,2,validation,16376
0.049013480240625316,2.3759664480072112e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,3.339521558856813e-06,16,0.3,6,validation,8184
0.05368377056475069,5.058734188678159e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.51023749983932e-06,1,0.5,1,validation,21845
0.05142235836268989,4.568296119216584e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,1.5408977394408206e-06,4,0.5,3,validation,16384
0.049001963626564934,7.401387266429291e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,5.49894593745782e-06,16,0.5,12,validation,8192
0.053747489957631074,5.141981356505841e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.724723397832849e-06,1,0.5,1,validation,21837
0.051493710723440056,4.6087543851279926e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,1.5723552210169998e-06,4,0.5,3,validation,16376
0.04918109587643833,7.185469021747694e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,4.94712111629041e-06,16,0.5,12,validation,8184
0.05368377056475069,5.058734188678159e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.51023749983932e-06,1,0.7,1,validation,21845
0.053252489382343816,7.131776311459298e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,4.574073434911156e-06,4,0.7,4,validation,16384
0.048064156621471385,8.315805629593114e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,8.630434092895388e-06,16,0.7,14,validation,8192
0.053747489957631074,5.141981356505841e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.724723397832849e-06,1,0.7,1,validation,21837
0.053380797447580786,7.338727774138857e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,4.936782800592303e-06,4,0.7,4,validation,16376
0.04829804181922752,8.11837127182405e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,7.69488534199954e-06,16,0.7,14,validation,8184
0.05368377056475069,5.058734188678159e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.51023749983932e-06,1,0.9,1,validation,21845
0.053252489382343816,7.131776311459298e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,4.574073434911156e-06,4,0.9,4,validation,16384
0.04776426606967209,1.0514150978619427e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,1.0974973649337574e-05,16,0.9,16,validation,8192
0.053747489957631074,5.141981356505841e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.724723397832849e-06,1,0.9,1,validation,21837
0.053380797447580786,7.338727774138857e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,4.936782800592303e-06,4,0.9,4,validation,16376
0.04804032507692259,1.0207960033302266e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,9.707310670260036e-06,16,0.9,16,validation,8184
0.05368377056475069,5.058734188678159e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.51023749983932e-06,1,1.0,1,validation,21845
0.053252489382343816,7.131776311459298e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,4.574073434911156e-06,4,1.0,4,validation,16384
0.04776426606967209,1.0514150978619427e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,1.0974973649337574e-05,16,1.0,16,validation,8192
0.053747489957631074,5.141981356505841e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056018,196608,196605,8,5.724723397832849e-06,1,1.0,1,validation,21837
0.053380797447580786,7.338727774138857e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056018,196608,196608,8,4.936782800592303e-06,4,1.0,4,validation,16376
0.04804032507692259,1.0207960033302266e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,196608,196608,8,9.707310670260036e-06,16,1.0,16,validation,8184
0.047207156926990596,3.2403859990327263e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,9.662804440755291e-06,1,0.0,0,validation,11915
0.046709727858067346,3.34674068293445e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,1.2672216732555508e-05,4,0.0,0,validation,10922
0.04907135011819272,9.357884639476724e-08,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,2.7722471232590013e-06,16,0.0,0,validation,8192
0.047371856195300474,3.1192802631673103e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,8.93018567136741e-06,1,0.0,0,validation,11907
0.046749304797096256,3.2976633061193715e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,1.2463430658526389e-05,4,0.0,0,validation,10914
0.049070456672345324,9.350572648942927e-08,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,2.7746779089009464e-06,16,0.0,0,validation,8184
0.047207156926990596,3.2403859990327263e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,9.662804440755291e-06,1,0.1,0,validation,11915
0.05022472788147005,1.3972152936106616e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,9.702608972797536e-07,4,0.1,1,validation,10922
0.048927884259667286,1.5335158921155535e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,3.245625838571011e-06,16,0.1,3,validation,8192
0.047371856195300474,3.1192802631673103e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,8.93018567136741e-06,1,0.1,0,validation,11907
0.0503091847049858,1.3673567026717148e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,8.732673404186802e-07,4,0.1,1,validation,10914
0.0489236895349146,1.5268216819063063e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,3.253264273357194e-06,16,0.1,3,validation,8184
0.047207156926990596,3.2403859990327263e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,9.662804440755291e-06,1,0.3,0,validation,11915
0.053810329703105265,5.515363876736734e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,5.638227223774805e-06,4,0.3,2,validation,10922
0.0489611292792007,2.415416673963321e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,3.485150043715704e-06,16,0.3,6,validation,8192
0.047371856195300474,3.1192802631673103e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,8.93018567136741e-06,1,0.3,0,validation,11907
0.05383942042251342,5.430588404693707e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,5.707932666639871e-06,4,0.3,2,validation,10914
0.049013480240625316,2.3759664480072112e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,3.339521558856813e-06,16,0.3,6,validation,8184
0.0569940842144982,1.1074749750627558e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.1957771188900137e-05,1,0.5,1,validation,11915
0.05899515636672045,1.5675234086606751e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,3.7894698821084163e-05,4,0.5,3,validation,10922
0.049001963626564934,7.401387266429291e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,5.49894593745782e-06,16,0.5,12,validation,8192
0.05719371418562649,1.1126169248197146e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.340116152528017e-05,1,0.5,1,validation,11907
0.059133873770109466,1.5847671714678441e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,3.922543518635125e-05,4,0.5,3,validation,10914
0.04918109587643833,7.185469021747694e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,4.94712111629041e-06,16,0.5,12,validation,8184
0.0569940842144982,1.1074749750627558e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.1957771188900137e-05,1,0.7,1,validation,11915
0.06149742578176159,2.396145851607406e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,6.550182484361695e-05,4,0.7,4,validation,10922
0.048064156621471385,8.315805629593114e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,8.630434092895388e-06,16,0.7,14,validation,8192
0.05719371418562649,1.1126169248197146e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.340116152528017e-05,1,0.7,1,validation,11907
0.06175265390370559,2.4371677565305815e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,6.881849388612791e-05,4,0.7,4,validation,10914
0.04829804181922752,8.11837127182405e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,7.69488534199954e-06,16,0.7,14,validation,8184
0.0569940842144982,1.1074749750627558e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.1957771188900137e-05,1,0.9,1,validation,11915
0.06149742578176159,2.396145851607406e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,6.550182484361695e-05,4,0.9,4,validation,10922
0.04776426606967209,1.0514150978619427e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,1.0974973649337574e-05,16,0.9,16,validation,8192
0.05719371418562649,1.1126169248197146e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.340116152528017e-05,1,0.9,1,validation,11907
0.06175265390370559,2.4371677565305815e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,6.881849388612791e-05,4,0.9,4,validation,10914
0.04804032507692259,1.0207960033302266e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,9.707310670260036e-06,16,0.9,16,validation,8184
0.0569940842144982,1.1074749750627558e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.1957771188900137e-05,1,1.0,1,validation,11915
0.06149742578176159,2.396145851607406e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,6.550182484361695e-05,4,1.0,4,validation,10922
0.04776426606967209,1.0514150978619427e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,1.0974973649337574e-05,16,1.0,16,validation,8192
0.05719371418562649,1.1126169248197146e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,11915,asterix,202608056018,393216,393195,32,2.340116152528017e-05,1,1.0,1,validation,11907
0.06175265390370559,2.4371677565305815e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,43688,asterix,202608056018,393216,393192,32,6.881849388612791e-05,4,1.0,4,validation,10914
0.04804032507692259,1.0207960033302266e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056018,393216,393216,32,9.707310670260036e-06,16,1.0,16,validation,8184
0.061034752128534375,1.407149705740412e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,5.9507835498789577e-05,1,0.0,0,validation,21845
0.05521616776775138,2.867779237494293e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,1.0282411943521262e-05,4,0.0,0,validation,16384
0.052493212408361474,3.910018251792772e-08,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,1.1943484648892764e-06,16,0.0,0,validation,8192
0.06134669815026306,1.478356731004355e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,6.328441773219393e-05,1,0.0,0,validation,21837
0.05525943498801253,2.914184112492841e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,1.0497748864892468e-05,4,0.0,0,validation,16376
0.052499914373246415,3.943279233157688e-08,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,1.205841735560994e-06,16,0.0,0,validation,8184
0.061034752128534375,1.407149705740412e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,5.9507835498789577e-05,1,0.1,0,validation,21845
0.054366022204197784,1.7303006830545945e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,6.192431876153253e-06,4,0.1,1,validation,16384
0.048937832888447094,9.209033100359879e-08,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,3.028304334283041e-06,16,0.1,4,validation,8192
0.06134669815026306,1.478356731004355e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,6.328441773219393e-05,1,0.1,0,validation,21837
0.054399275865220025,1.762788376809064e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,6.325729037985212e-06,4,0.1,1,validation,16376
0.048904853581422186,9.346103172523596e-08,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,3.1165143850767646e-06,16,0.1,4,validation,8184
0.05474663240123908,3.124855642847434e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,7.144878906432638e-06,1,0.3,1,validation,21845
0.05384417993713306,1.3615158714889555e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,4.505121113111499e-06,4,0.3,2,validation,16384
0.04060914011650309,1.3075714898658566e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,6.696642119288842e-05,16,0.3,10,validation,8192
0.05473691417754692,3.175144168915714e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,7.1153176335169436e-06,1,0.3,1,validation,21837
0.05387774434017401,1.393848360299403e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,4.6142201992936e-06,4,0.3,2,validation,16376
0.04052690949013847,1.3272501801543373e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,6.802286390458595e-05,16,0.3,10,validation,8184
0.05474663240123908,3.124855642847434e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,7.144878906432638e-06,1,0.5,1,validation,21845
0.056237555138103884,4.353960798519403e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,1.5896209434658203e-05,4,0.5,2,validation,16384
0.037940646763833755,2.064579127087014e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,0.00010508537727764114,16,0.5,12,validation,8192
0.05473691417754692,3.175144168915714e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,7.1153176335169436e-06,1,0.5,1,validation,21837
0.0562626008499509,4.37503884912278e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,1.605849708445339e-05,4,0.5,2,validation,16376
0.03785602099245399,2.0934186076002694e-06,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,0.00010648927189388797,16,0.5,12,validation,8184
0.05474663240123908,3.124855642847434e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,7.144878906432638e-06,1,0.7,1,validation,21845
0.05469094720611337,3.1213443858999856e-07,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,7.937950932721357e-06,4,0.7,3,validation,16384
0.03733206501863267,2.231330564374816e-06,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,131072,asterix,202608056019,196608,196608,8,0.0001148661655629383,16,0.7,12,validation,8192
0.05473691417754692,3.175144168915714e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,21845,asterix,202608056019,196608,196605,8,7.1153176335169436e-06,1,0.7,1,validation,21837
0.05470270514340217,3.134557001294408e-07,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,65536,asterix,202608056019,196608,196608,8,7.984536116322574e-06,4,0.7,3,validation,16376
