scenario_id,base_id,task,message_overhead,reference_updates,message_budget,environment_budget,delay,rho,schedule_name,schedule_kind,full_updates,post_probe_updates,full_message_used,post_probe_message_used,full_environment_used,post_probe_environment_used,post_probe_message_budget,post_probe_environment_budget,full_mean_q,post_probe_mean_q,step_size,spectral_radius,probe_burn_in,full_intercept,full_slope,post_probe_intercept,post_probe_slope,full_risk,post_probe_risk
cliffwalking-H8-N192-D8-R0.7,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.7,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999128,4.75,4.75,0.026783627392693143,0.9964937425899467,216,382.9276969638222,15.408860118126576,394.67341583504793,15.063495973141297,393.7138990465108,405.21786301624684
cliffwalking-H8-N192-D8-R0.9,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.9,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999128,4.75,4.75,0.026783627392693143,0.9964937425899467,216,382.9276969638222,15.408860118126576,394.67341583504793,15.063495973141297,396.7956710701361,408.2305622108751
cliffwalking-H8-N192-D8-R1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,1.0,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999128,4.75,4.75,0.026783627392693143,0.9964937425899467,216,382.9276969638222,15.408860118126576,394.67341583504793,15.063495973141297,398.3365570819488,409.73691180818923
cliffwalking-H8-N192-D8-R0,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.0,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,380.45118547757824,391.17859075795263
cliffwalking-H8-N192-D8-R0.1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.1,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,382.10050001467835,392.8914872576897
cliffwalking-H8-N192-D8-R0.3,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.3,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,385.3991290888786,396.3172802571637
cliffwalking-H8-N192-D8-R0.5,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.5,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,388.69775816307884,399.7430732566378
cliffwalking-H8-N192-D8-R0.7,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.7,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,391.99638723727907,403.1688662561118
cliffwalking-H8-N192-D8-R0.9,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.9,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,395.29501631147934,406.5946592555859
cliffwalking-H8-N192-D8-R1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,1.0,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999128,4.7292817679558015,4.728323699421965,0.026783627392693143,0.9964937425899467,216,380.45118547757824,16.493145371001223,391.17859075795263,17.12896499737027,396.94433084857945,408.3075557553229
cliffwalking-H8-N192-D8-R0,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.0,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,388.26538059972984,396.4441183885992
cliffwalking-H8-N192-D8-R0.1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.1,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,395.411633094041,403.7257266657388
cliffwalking-H8-N192-D8-R0.3,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.3,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,409.7041380826633,418.28894322001804
cliffwalking-H8-N192-D8-R0.5,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.5,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,423.9966430712856,432.8521597742973
cliffwalking-H8-N192-D8-R0.7,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.7,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,438.2891480599079,447.4153763285766
cliffwalking-H8-N192-D8-R0.9,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.9,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,452.5816530485302,461.9785928828558
cliffwalking-H8-N192-D8-R1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,1.0,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999128,8.446043165467627,8.443609022556391,0.026783627392693143,0.9964937425899467,216,388.26538059972984,71.4625249431115,396.4441183885992,72.81608277139628,459.7279055428413,469.26020115999546
cliffwalking-H8-N192-D8-R0,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.0,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,366.55195059277986,375.2019061380811
cliffwalking-H8-N192-D8-R0.1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.1,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,379.9039181276577,388.5045108180008
cliffwalking-H8-N192-D8-R0.3,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.3,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,406.60785319741325,415.10972017784025
cliffwalking-H8-N192-D8-R0.5,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.5,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,433.3117882671688,441.71492953767967
cliffwalking-H8-N192-D8-R0.7,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.7,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,460.0157233369244,468.3201388975191
cliffwalking-H8-N192-D8-R0.9,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,0.9,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,486.71965840667997,494.92534825735856
cliffwalking-H8-N192-D8-R1,cliffwalking-H8-N192-D8,cliffwalking,8,192,2304,1000000,8,1.0,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999128,12.18421052631579,12.146788990825687,0.026783627392693143,0.9964937425899467,216,366.55195059277986,133.5196753487779,375.2019061380811,133.0260467991972,500.0716259415577,508.22795293727825
cliffwalking-H32-N96-D0-R0,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.0,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R0.1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.1,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R0.3,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.3,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R0.5,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.5,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R0.7,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.7,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R0.9,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.9,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,1.0,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999136,1.0,1.0,0.026783627392693143,0.9965908947945217,216,497.36683695556445,0.0,506.69000035534026,0.0,497.36683695556445,506.69000035534026
cliffwalking-H32-N96-D0-R0,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.0,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,410.9425384070908,421.300943135872
cliffwalking-H32-N96-D0-R0.1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.1,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,420.8271289569504,431.0742982190073
cliffwalking-H32-N96-D0-R0.3,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.3,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,440.5963100566695,450.62100838527795
cliffwalking-H32-N96-D0-R0.5,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.5,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,460.36549115638866,470.1677185515486
cliffwalking-H32-N96-D0-R0.7,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.7,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,480.1346722561078,489.7144287178192
cliffwalking-H32-N96-D0-R0.9,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.9,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,499.903853355827,509.26113888408986
cliffwalking-H32-N96-D0-R1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,1.0,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999136,4.0,4.0,0.026783627392693143,0.9965908947945217,216,410.9425384070908,98.84590549859571,421.300943135872,97.7335508313532,509.7884439056865,519.0344939672252
cliffwalking-H32-N96-D0-R0,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.0,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,430.21580095498274,437.9209737490183
cliffwalking-H32-N96-D0-R0.1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.1,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,441.78218271036957,449.28299382426394
cliffwalking-H32-N96-D0-R0.3,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.3,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,464.9149462211432,472.0070339747553
cliffwalking-H32-N96-D0-R0.5,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.5,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,488.0477097319168,494.73107412524666
cliffwalking-H32-N96-D0-R0.7,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.7,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,511.1804732426905,517.455114275738
cliffwalking-H32-N96-D0-R0.9,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.9,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,534.3132367534641,540.1791544262294
cliffwalking-H32-N96-D0-R1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,1.0,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999136,16.0,16.0,0.026783627392693143,0.9965908947945217,216,430.21580095498274,115.66381755386821,437.9209737490183,113.62020075245674,545.879618508851,551.541174501475
cliffwalking-H32-N96-D0-R0,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.0,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,447.148724907729,454.9633541885753
cliffwalking-H32-N96-D0-R0.1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.1,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,456.2922938648103,463.9065014290738
cliffwalking-H32-N96-D0-R0.3,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.3,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,474.57943177897295,481.7927959100707
cliffwalking-H32-N96-D0-R0.5,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.5,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,492.86656969313555,499.6790903910677
cliffwalking-H32-N96-D0-R0.7,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.7,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,511.1537076072982,517.5653848720647
cliffwalking-H32-N96-D0-R0.9,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.9,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,529.4408455214608,535.4516793530615
cliffwalking-H32-N96-D0-R1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,1.0,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999136,12.2987012987013,12.301369863013699,0.026783627392693143,0.9965908947945217,216,447.148724907729,91.43568957081314,454.9633541885753,89.43147240498476,538.5844144785422,544.3948265935601
cliffwalking-H32-N96-D0-R0,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.0,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,476.3830187775216,485.8072262601684
cliffwalking-H32-N96-D0-R0.1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.1,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,481.4104063515693,490.64367473093705
cliffwalking-H32-N96-D0-R0.3,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.3,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,491.4651814996647,500.3165716724743
cliffwalking-H32-N96-D0-R0.5,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.5,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,501.5199566477601,509.9894686140115
cliffwalking-H32-N96-D0-R0.7,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.7,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,511.57473179585554,519.6623655555488
cliffwalking-H32-N96-D0-R0.9,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.9,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,521.6295069439509,529.335262497086
cliffwalking-H32-N96-D0-R1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,1.0,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999136,8.588235294117647,8.5,0.026783627392693143,0.9965908947945217,216,476.3830187775216,50.27387574047702,485.8072262601684,48.36448470768623,526.6568945179986,534.1717109678547
cliffwalking-H32-N96-D0-R0,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.0,q1-to-q16-f0.75,two_stage,93,88,3429,3234,93,88,3264,999136,4.870967741935484,4.75,0.026783627392693143,0.9965908947945217,216,505.20312944097856,9.242260047354751,513.7347107935225,8.359692399795192,505.20312944097856,513.7347107935225
cliffwalking-H32-N96-D0-R0.1,cliffwalking-H32-N96-D0,cliffwalking,32,96,3456,1000000,0,0.1,q1-to-q16-f0.75,two_stage,93,88,3429,3234,93,88,3264,999136,4.870967741935484,4.75,0.026783627392693143,0.9965908947945217,216,505.20312944097856,9.242260047354751,513.7347107935225,8.359692399795192,506.12735544571404,514.570680033502
