controller_bellman_residual,controller_risk,controller_updates,delay,encoder_sha256,environment_budget,game,learning_environment,learning_message,master_seed,match_count,message_budget,overhead,probe_environment,probe_message,rho,selected_q,strong_bellman_residual,strong_q,strong_risk,true_rho_full_budget_risk,true_rho_q
7.574470979880205e-08,1.9290985775539533e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056127,54,196608,8,768,960,0.5,4,6.819482380870002e-08,4,1.6112520607794493e-06,1.6112520607794493e-06,4
1.0913812297951828e-07,2.785040351047547e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056127,54,393216,32,768,3264,0.5,4,2.106218317774673e-07,16,8.862119478080127e-06,4.111287734770157e-06,4
1.1284004262154391e-07,2.8606889928223443e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056127,54,393216,32,768,3264,0.5,4,2.113127145196296e-07,16,8.903402568735257e-06,4.192499317667983e-06,4
1.4612880042062908e-07,5.351083502332428e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056127,72,196608,8,768,960,0.7,1,1.8132261489819545e-07,4,3.9262555663365185e-06,4.386727119878273e-06,1
1.3393612773193859e-07,4.813943210805498e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056127,72,196608,8,768,960,0.7,1,1.7015505594070557e-07,4,3.50785823510548e-06,3.940661319594946e-06,1
1.0582267757089624e-07,5.492091311758084e-07,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056127,72,393216,32,768,3264,0.7,4,2.820873057279326e-07,16,1.1743740243123438e-05,1.2521298814594933e-06,4
1.0647139225549986e-07,5.445235682874806e-07,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056127,72,393216,32,768,3264,0.7,4,2.833236707618793e-07,16,1.1824624012493125e-05,1.1990664127964814e-06,4
1.4612880042062908e-07,5.351083502332428e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056127,89,196608,8,768,960,0.9,1,2.172130071152454e-07,4,3.604160311916076e-06,4.386727119878273e-06,1
1.3393612773193859e-07,4.813943210805498e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056127,89,196608,8,768,960,0.9,1,2.065436828398537e-07,4,3.1826346867104117e-06,3.940661319594946e-06,1
2.6107803050513276e-07,2.6852784684164147e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056127,89,393216,32,768,3264,0.9,1,4.209984060135866e-07,16,1.6490436907897132e-05,2.3984326226268105e-06,1
2.6023346844734576e-07,2.480869442091932e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056127,89,393216,32,768,3264,0.9,1,4.2403682617785617e-07,16,1.6680799787663017e-05,2.118366180514838e-06,1
1.4612880042062908e-07,5.351083502332428e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056127,96,196608,8,768,960,1.0,1,2.172130071152454e-07,4,3.604160311916076e-06,4.386727119878273e-06,1
1.3393612773193859e-07,4.813943210805498e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056127,96,196608,8,768,960,1.0,1,2.065436828398537e-07,4,3.1826346867104117e-06,3.940661319594946e-06,1
2.6107803050513276e-07,2.6852784684164147e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056127,96,393216,32,768,3264,1.0,1,4.209984060135866e-07,16,1.6490436907897132e-05,2.3984326226268105e-06,1
2.6023346844734576e-07,2.480869442091932e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056127,96,393216,32,768,3264,1.0,1,4.2403682617785617e-07,16,1.6680799787663017e-05,2.118366180514838e-06,1
9.318269352409951e-09,1.0812626398883215e-07,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056128,0,196608,8,768,960,0.0,16,3.877130923186537e-08,4,5.455569605752992e-07,7.869189754374879e-08,16
9.470432237859051e-09,1.1527256218781954e-07,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056128,0,196608,8,768,960,0.0,16,3.921215783850849e-08,4,5.798310736367228e-07,8.367497783376618e-08,16
9.806261757466783e-09,1.3081823226117077e-07,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056128,0,393216,32,768,3264,0.0,16,8.701304317878836e-09,16,7.869189754374879e-08,7.869189754374879e-08,16
1.0009995589247213e-08,1.396874684764516e-07,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056128,0,393216,32,768,3264,0.0,16,8.836368985878415e-09,16,8.367497783376618e-08,8.367497783376618e-08,16
2.5423600810812314e-08,1.1270169748163455e-07,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056128,9,196608,8,768,960,0.1,16,3.7981880421928456e-08,4,8.631221869343131e-07,1.2745759391766957e-07,16
2.5566559201496603e-08,1.0756459960204554e-07,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056128,9,196608,8,768,960,0.1,16,3.872178540065974e-08,4,8.714278054617604e-07,1.2064629661359667e-07,16
2.5258488975773452e-08,1.0594177772270653e-07,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056128,9,393216,32,768,3264,0.1,16,2.497092619845318e-08,16,1.2745759391766957e-07,1.2745759391766957e-07,16
2.539392528567039e-08,1.0175899882818841e-07,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056128,9,393216,32,768,3264,0.1,16,2.5153295129391454e-08,16,1.2064629661359667e-07,1.2064629661359667e-07,16
2.8660633516197604e-07,5.432898332211508e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056128,30,196608,8,768,960,0.3,4,2.784415721073772e-07,4,5.212742514209432e-06,5.212742514209432e-06,4
2.8838604925868097e-07,5.63153410692049e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056128,30,196608,8,768,960,0.3,4,2.8283305328495423e-07,4,5.4980471060716074e-06,5.4980471060716074e-06,4
1.6500615024716358e-07,3.5483175854549796e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056128,30,393216,32,768,3264,0.3,16,1.6628894181805268e-07,16,3.6079219809239367e-06,3.6079219809239367e-06,16
1.6561364637425786e-07,3.5515487255239863e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056128,30,393216,32,768,3264,0.3,16,1.659385485907028e-07,16,3.5757253054083077e-06,3.5757253054083077e-06,16
2.1500011120235703e-07,4.089085903685164e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056128,41,196608,8,768,960,0.5,4,2.1024727957750097e-07,4,4.007049769539991e-06,4.007049769539991e-06,4
2.162558421804222e-07,4.180450377440843e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056128,41,196608,8,768,960,0.5,4,2.132669396085767e-07,4,4.1591177468138525e-06,4.1591177468138525e-06,4
2.960405143348682e-07,1.5290726359119735e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056128,41,393216,32,768,3264,0.5,4,1.747893470603518e-07,16,1.2151530232195183e-06,1.6340279201108823e-06,4
2.906308414927327e-07,1.4406045035251521e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056128,41,393216,32,768,3264,0.5,4,1.7385178489883176e-07,16,1.225681808290383e-06,1.5828462321229878e-06,4
2.251265410779628e-07,6.6046301316602024e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056128,62,196608,8,768,960,0.7,4,2.1361789613289078e-07,4,6.234065360347581e-06,1.6072262253591732e-05,1
2.2627737829724075e-07,6.665332516714291e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056128,62,196608,8,768,960,0.7,4,2.180871142769065e-07,4,6.426511371527764e-06,1.6527023975746376e-05,1
3.2456774143531237e-07,3.8155101620270165e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056128,62,393216,32,768,3264,0.7,4,8.393709142674775e-08,16,3.9443162904466987e-07,3.594063853800576e-06,4
3.1650181757559905e-07,3.6418975549106646e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056128,62,393216,32,768,3264,0.7,4,8.298178017740007e-08,16,3.9268240910808034e-07,3.454348641325116e-06,4
4.2232477198629436e-07,1.4698547747547149e-05,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056128,88,196608,8,768,960,0.9,1,2.784415721073772e-07,4,5.212742514209432e-06,1.6072262253591732e-05,1
4.358840967902449e-07,1.5137797222674351e-05,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056128,88,196608,8,768,960,0.9,1,2.8283305328495423e-07,4,5.4980471060716074e-06,1.6527023975746376e-05,1
5.422794790240341e-07,1.8195588251045488e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056128,88,393216,32,768,3264,0.9,1,3.360336685093277e-07,16,4.611377107035453e-06,1.8208694093159322e-06,1
5.365797104456652e-07,1.7846476962549144e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056128,88,393216,32,768,3264,0.9,1,3.3179535074723935e-07,16,4.554432334345538e-06,1.8644692568353525e-06,1
4.2232477198629436e-07,1.4698547747547149e-05,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056128,96,196608,8,768,960,1.0,1,2.784415721073772e-07,4,5.212742514209432e-06,1.6072262253591732e-05,1
4.358840967902449e-07,1.5137797222674351e-05,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056128,96,196608,8,768,960,1.0,1,2.8283305328495423e-07,4,5.4980471060716074e-06,1.6527023975746376e-05,1
5.422794790240341e-07,1.8195588251045488e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056128,96,393216,32,768,3264,1.0,1,3.360336685093277e-07,16,4.611377107035453e-06,1.8208694093159322e-06,1
5.365797104456652e-07,1.7846476962549144e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056128,96,393216,32,768,3264,1.0,1,3.3179535074723935e-07,16,4.554432334345538e-06,1.8644692568353525e-06,1
1.750799960400821e-08,5.422864382778434e-07,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056129,0,196608,8,768,960,0.0,16,7.028094171692428e-08,4,1.5887451150304042e-06,6.782296365073412e-07,16
1.7953561103271056e-08,5.622823325212425e-07,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056129,0,196608,8,768,960,0.0,16,6.944012876903128e-08,4,1.551395479297757e-06,6.985140988047786e-07,16
1.6454272452104557e-08,4.882466429395424e-07,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056129,0,393216,32,768,3264,0.0,16,2.0302427852033707e-08,16,6.782296365073412e-07,6.782296365073412e-07,16
1.6915142098388788e-08,5.08959055029601e-07,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056129,0,393216,32,768,3264,0.0,16,2.074816644171942e-08,16,6.985140988047786e-07,6.985140988047786e-07,16
1.4320710230508562e-07,4.920034149126425e-06,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056129,7,196608,8,768,960,0.1,16,5.443775999347756e-08,4,2.1038090900325513e-06,4.540342875393164e-06,16
1.4465738051870074e-07,5.0430748786471516e-06,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056129,7,196608,8,768,960,0.1,16,5.395742498749865e-08,4,2.09269194967844e-06,4.844251626659188e-06,16
1.3913068675104678e-07,4.718958799511303e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056129,7,393216,32,768,3264,0.1,16,1.3428848212137534e-07,16,4.540342875393164e-06,4.540342875393164e-06,16
1.4045603195020021e-07,4.836186344211117e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056129,7,393216,32,768,3264,0.1,16,1.4007815096315672e-07,16,4.844251626659188e-06,4.844251626659188e-06,16
6.162930111416817e-08,2.4227123141007974e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056129,33,196608,8,768,960,0.3,4,5.443775999347756e-08,4,2.1038090900325513e-06,2.1038090900325513e-06,4
6.077401574260664e-08,2.3953652427660074e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056129,33,196608,8,768,960,0.3,4,5.395742498749865e-08,4,2.09269194967844e-06,2.09269194967844e-06,4
1.3480311395732887e-07,4.748335455954775e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056129,33,393216,32,768,3264,0.3,4,1.8280615814991995e-07,16,5.327453236954086e-06,5.327453236954086e-06,16
1.3986029183831143e-07,4.9840733640006e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056129,33,393216,32,768,3264,0.3,4,1.8876563140552763e-07,16,5.679338601967156e-06,5.679338601967156e-06,16
5.80757244565506e-07,2.259994285007643e-05,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056129,54,196608,8,768,960,0.5,4,5.324387391331762e-07,4,2.0514601192265215e-05,2.0514601192265215e-05,4
5.662171916382448e-07,2.1883822116273845e-05,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056129,54,196608,8,768,960,0.5,4,5.212423251378121e-07,4,1.9945261497204884e-05,1.9945261497204884e-05,4
2.1374492469073475e-07,4.1003692037744625e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056129,54,393216,32,768,3264,0.5,4,2.834127530340844e-07,16,5.464764719981496e-06,2.6785752227856537e-06,4
2.2269859012978313e-07,4.472802397648661e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056129,54,393216,32,768,3264,0.5,4,2.884080038798525e-07,16,6.043151738178613e-06,2.8262648194498227e-06,4
1.7582879194472956e-07,1.3288867295244656e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056129,70,196608,8,768,960,0.7,1,1.2522071986038742e-07,4,3.7455489896341864e-06,1.0230759411541188e-06,1
1.7552391257750879e-07,1.2330002021321352e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056129,70,196608,8,768,960,0.7,1,1.2219509236743345e-07,4,3.6112473552758005e-06,9.390078669348591e-07,1
2.2970887312579058e-07,7.329250831337027e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056129,70,393216,32,768,3264,0.7,4,2.3395109083557612e-07,16,3.3324327167901917e-06,5.464596124912311e-06,4
2.3978205814076136e-07,7.774290668108725e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056129,70,393216,32,768,3264,0.7,4,2.3583957580291695e-07,16,3.6596159199693656e-06,5.706191550952525e-06,4
1.7582879194472956e-07,1.3288867295244656e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056129,86,196608,8,768,960,0.9,1,9.215925758863722e-07,4,3.407355169442824e-05,1.0230759411541188e-06,1
1.7552391257750879e-07,1.2330002021321352e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056129,86,196608,8,768,960,0.9,1,8.940997775070433e-07,4,3.261186320227645e-05,9.390078669348591e-07,1
1.4917134464009203e-07,1.962174451750137e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056129,86,393216,32,768,3264,0.9,1,2.3227773199769627e-07,16,2.110169433075679e-06,3.5552338905753465e-06,1
1.479742401316893e-07,1.727767630438855e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056129,86,393216,32,768,3264,0.9,1,2.3025161566837056e-07,16,2.4255244560864216e-06,3.2135256539280872e-06,1
1.7582879194472956e-07,1.3288867295244656e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056129,96,196608,8,768,960,1.0,1,9.215925758863722e-07,4,3.407355169442824e-05,1.0230759411541188e-06,1
1.7552391257750879e-07,1.2330002021321352e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056129,96,196608,8,768,960,1.0,1,8.940997775070433e-07,4,3.261186320227645e-05,9.390078669348591e-07,1
1.4917134464009203e-07,1.962174451750137e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056129,96,393216,32,768,3264,1.0,1,2.8984801953573424e-07,16,3.2331933885706236e-06,3.5552338905753465e-06,1
1.479742401316893e-07,1.727767630438855e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056129,96,393216,32,768,3264,1.0,1,2.8765044214864335e-07,16,3.68617612990802e-06,3.2135256539280872e-06,1
6.44374530820841e-08,2.4901346777237926e-06,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056130,0,196608,8,768,960,0.0,16,5.177585748832866e-08,4,5.650258068086888e-07,2.2103155336888226e-06,16
6.478448375688667e-08,2.519022180940934e-06,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056130,0,196608,8,768,960,0.0,16,5.117770330550614e-08,4,5.487712916806333e-07,2.2298817930771346e-06,16
6.553274017784123e-08,2.567258873234042e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056130,0,393216,32,768,3264,0.0,16,5.9154087054747074e-08,16,2.2103155336888226e-06,2.2103155336888226e-06,16
6.500917103780465e-08,2.5572271091468203e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056130,0,393216,32,768,3264,0.0,16,5.945839709768042e-08,16,2.2298817930771346e-06,2.2298817930771346e-06,16
5.410258880433258e-08,5.082102676247574e-07,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056130,16,196608,8,768,960,0.1,4,5.177585748832866e-08,4,5.650258068086888e-07,4.855666424287371e-08,16
5.3361793257029794e-08,4.972584815349679e-07,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056130,16,196608,8,768,960,0.1,4,5.117770330550614e-08,4,5.487712916806333e-07,4.7933695650531736e-08,16
1.3368180308602515e-08,4.549351265881589e-08,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056130,16,393216,32,768,3264,0.1,16,1.321292043241893e-08,16,4.855666424287371e-08,4.855666424287371e-08,16
1.3555808625786438e-08,4.6314087773175345e-08,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056130,16,393216,32,768,3264,0.1,16,1.3429448791752422e-08,16,4.7933695650531736e-08,4.7933695650531736e-08,16
9.187742009092823e-08,9.645528255596433e-07,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056130,24,196608,8,768,960,0.3,4,1.0467694762915041e-07,4,1.133912656666801e-06,1.133912656666801e-06,4
9.021747071347726e-08,9.411228394718618e-07,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056130,24,196608,8,768,960,0.3,4,1.020432468720599e-07,4,1.0942777138017419e-06,1.0942777138017419e-06,4
