seed_index,scenario,max_delay,policy,cell_mse,oracle_cell_mse,normalized_cell_score
24,independent,16,state_correlation_adaptive,0.002353746377381493,0.0015443854328463342,1.524066678771691
24,global_08,4,state_correlation_adaptive,0.020187515803688025,0.01622473312089691,1.244243319952498
24,global_08,16,state_correlation_adaptive,0.03320997121755414,0.017414080045120746,1.9070758335499467
24,clustered_08,4,state_correlation_adaptive,0.006767642815099918,0.004070151849323147,1.6627494662700006
24,clustered_08,16,state_correlation_adaptive,0.006078223669585504,0.00348341905402452,1.7449016541845899
24,balanced_08,4,state_correlation_adaptive,0.013211314618368126,0.006810303114871338,1.9399011168121432
24,balanced_08,16,state_correlation_adaptive,0.011113701242225531,0.007538504524764017,1.4742580847059228
25,independent,4,state_correlation_adaptive,0.002481382338805533,0.0023917967098248784,1.0374553692680737
25,independent,16,state_correlation_adaptive,0.0039028923826792497,0.0023774155535880243,1.641653423520746
25,global_08,4,state_correlation_adaptive,0.050652749103474504,0.021119646105295726,2.398371111472999
25,global_08,16,state_correlation_adaptive,0.04662735245174254,0.026664608603473312,1.7486606739717492
25,clustered_08,4,state_correlation_adaptive,0.009803684905323533,0.0038137191656100597,2.5706362948083754
25,clustered_08,16,state_correlation_adaptive,0.009253989344321227,0.002893023047050245,3.198726451127545
25,balanced_08,4,state_correlation_adaptive,0.0345506159248367,0.008298353160244907,4.163550918796642
25,balanced_08,16,state_correlation_adaptive,0.018848292524888823,0.008601034790515504,2.191398242647865
26,independent,4,state_correlation_adaptive,0.003530195555331724,0.001974099462672003,1.788256175579673
26,independent,16,state_correlation_adaptive,0.0063423348395010865,0.0017708361457294277,3.5815481035873065
26,global_08,4,state_correlation_adaptive,0.05036891158513335,0.011170954627895482,4.50891739004605
26,global_08,16,state_correlation_adaptive,0.04826012608265481,0.01372436175209186,3.516384000538242
26,clustered_08,4,state_correlation_adaptive,0.004282831974872435,0.0035117731987857107,1.2195639446059157
26,clustered_08,16,state_correlation_adaptive,0.0036319903758129995,0.0012955281832335395,2.803482334709098
26,balanced_08,4,state_correlation_adaptive,0.03285739579015119,0.007524376094617338,4.366793389508556
26,balanced_08,16,state_correlation_adaptive,0.021213627547168684,0.008068540337925008,2.6291778510986794
27,independent,4,state_correlation_adaptive,0.002111385023352175,0.0016227256037292218,1.3011349660718696
27,independent,16,state_correlation_adaptive,0.0039018067355539574,0.0017361355761924956,2.2474090094455508
27,global_08,4,state_correlation_adaptive,0.052743101446675114,0.030371923280254627,1.736574301205496
27,global_08,16,state_correlation_adaptive,0.10383980675238517,0.02688790519575261,3.861952279152948
27,clustered_08,4,state_correlation_adaptive,0.0127782593386933,0.004385713509093461,2.913610137141539
27,clustered_08,16,state_correlation_adaptive,0.009252454658458385,0.0054593884871628594,1.6947785782628395
27,balanced_08,4,state_correlation_adaptive,0.06456531304187063,0.01671236353763651,3.863326267195452
27,balanced_08,16,state_correlation_adaptive,0.05776086699168357,0.014182787037951682,4.072603419703153
28,independent,4,state_correlation_adaptive,0.0014266947797895529,0.0007397174159852646,1.928702432792218
28,independent,16,state_correlation_adaptive,0.004632471863073373,0.0011817598609740656,3.919977328773934
28,global_08,4,state_correlation_adaptive,0.018375596537852572,0.008935941133394822,2.0563694706067928
28,global_08,16,state_correlation_adaptive,0.01696305318874151,0.00896389126310343,1.892376055314693
28,clustered_08,4,state_correlation_adaptive,0.0032909475643146343,0.002167288750620228,1.5184629013429063
28,clustered_08,16,state_correlation_adaptive,0.004613625691014557,0.003226727830468224,1.4298155696463195
28,balanced_08,4,state_correlation_adaptive,0.018513882689152723,0.008404255062102349,2.2029177544406204
28,balanced_08,16,state_correlation_adaptive,0.016350008987000723,0.008830113769693277,1.8516192897895876
