scenario_id,family,matrix_name,rho,delay,markov_lambda,step_size,q,stride,updates,binding,risk,bias_risk,noise_risk,spectral_radius,fixed_sequence_minimax_risk,scalar_reference_risk
speedup-0-diagonal_2d-D0-L0.9-E0.04,speedup,diagonal_2d,0.0,0,0.9,0.04,4,1,96,environment,0.1630157161673215,0.0,0.1630157161673215,0.972,0.0026041666666666665,
speedup-0-diagonal_2d-D0-L0.9-E0.04,speedup,diagonal_2d,0.0,0,0.9,0.04,4,4,24,environment,0.039484856590466674,0.0,0.039484856590466674,0.972,0.010416666666666666,
speedup-0-diagonal_2d-D0-L0.9-E0.04,speedup,diagonal_2d,0.0,0,0.9,0.04,16,1,96,environment,0.040753929041830374,0.0,0.040753929041830374,0.972,0.0006510416666666666,
speedup-0-diagonal_2d-D0-L0.9-E0.04,speedup,diagonal_2d,0.0,0,0.9,0.04,16,4,24,environment,0.009871214147616669,0.0,0.009871214147616669,0.972,0.0026041666666666665,
speedup-0-diagonal_2d-D0-L0.9-E0.08,speedup,diagonal_2d,0.0,0,0.9,0.08,1,1,96,environment,1.0636134123366252,0.0,1.0636134123366252,0.944,0.010416666666666666,
speedup-0-diagonal_2d-D0-L0.9-E0.08,speedup,diagonal_2d,0.0,0,0.9,0.08,1,4,24,environment,0.3649127228592908,0.0,0.3649127228592908,0.944,0.041666666666666664,
speedup-0-diagonal_2d-D0-L0.9-E0.08,speedup,diagonal_2d,0.0,0,0.9,0.08,4,1,96,environment,0.2659033530841563,0.0,0.2659033530841563,0.944,0.0026041666666666665,
speedup-0-diagonal_2d-D0-L0.9-E0.08,speedup,diagonal_2d,0.0,0,0.9,0.08,4,4,24,environment,0.0912281807148227,0.0,0.0912281807148227,0.944,0.010416666666666666,
speedup-0-diagonal_2d-D0-L0.9-E0.08,speedup,diagonal_2d,0.0,0,0.9,0.08,16,1,96,environment,0.06647583827103908,0.0,0.06647583827103908,0.944,0.0006510416666666666,
speedup-0-diagonal_2d-D0-L0.9-E0.08,speedup,diagonal_2d,0.0,0,0.9,0.08,16,4,24,environment,0.022807045178705673,0.0,0.022807045178705673,0.944,0.0026041666666666665,
speedup-0-diagonal_2d-D1-L0-E0.04,speedup,diagonal_2d,0.0,1,0.0,0.04,1,1,95,environment,0.04760142266568264,0.0,0.04760142266568264,0.9711687595755898,0.010526315789473684,
speedup-0-diagonal_2d-D1-L0-E0.04,speedup,diagonal_2d,0.0,1,0.0,0.04,1,4,23,environment,0.038266963425149424,0.0,0.038266963425149424,0.9711687595755898,0.043478260869565216,
speedup-0-diagonal_2d-D1-L0-E0.04,speedup,diagonal_2d,0.0,1,0.0,0.04,4,1,95,environment,0.01190035566642066,0.0,0.01190035566642066,0.9711687595755898,0.002631578947368421,
speedup-0-diagonal_2d-D1-L0-E0.04,speedup,diagonal_2d,0.0,1,0.0,0.04,4,4,23,environment,0.009566740856287356,0.0,0.009566740856287356,0.9711687595755898,0.010869565217391304,
speedup-0-diagonal_2d-D1-L0-E0.04,speedup,diagonal_2d,0.0,1,0.0,0.04,16,1,95,environment,0.002975088916605165,0.0,0.002975088916605165,0.9711687595755898,0.0006578947368421052,
speedup-0-diagonal_2d-D1-L0-E0.04,speedup,diagonal_2d,0.0,1,0.0,0.04,16,4,23,environment,0.002391685214071839,0.0,0.002391685214071839,0.9711687595755898,0.002717391304347826,
speedup-0-diagonal_2d-D1-L0-E0.08,speedup,diagonal_2d,0.0,1,0.0,0.08,1,1,95,environment,0.1007428985753569,0.0,0.1007428985753569,0.9404543109109049,0.010526315789473684,
speedup-0-diagonal_2d-D1-L0-E0.08,speedup,diagonal_2d,0.0,1,0.0,0.08,1,4,23,environment,0.096779187767045,0.0,0.096779187767045,0.9404543109109049,0.043478260869565216,
speedup-0-diagonal_2d-D1-L0-E0.08,speedup,diagonal_2d,0.0,1,0.0,0.08,4,1,95,environment,0.025185724643839225,0.0,0.025185724643839225,0.9404543109109049,0.002631578947368421,
speedup-0-diagonal_2d-D1-L0-E0.08,speedup,diagonal_2d,0.0,1,0.0,0.08,4,4,23,environment,0.02419479694176125,0.0,0.02419479694176125,0.9404543109109049,0.010869565217391304,
speedup-0-diagonal_2d-D1-L0-E0.08,speedup,diagonal_2d,0.0,1,0.0,0.08,16,1,95,environment,0.006296431160959806,0.0,0.006296431160959806,0.9404543109109049,0.0006578947368421052,
speedup-0-diagonal_2d-D1-L0-E0.08,speedup,diagonal_2d,0.0,1,0.0,0.08,16,4,23,environment,0.0060486992354403125,0.0,0.0060486992354403125,0.9404543109109049,0.002717391304347826,
speedup-0-diagonal_2d-D1-L0.6-E0.04,speedup,diagonal_2d,0.0,1,0.6,0.04,1,1,95,environment,0.1782708376291248,0.0,0.1782708376291248,0.9711687595755898,0.010526315789473684,
speedup-0-diagonal_2d-D1-L0.6-E0.04,speedup,diagonal_2d,0.0,1,0.6,0.04,1,4,23,environment,0.04899181327254801,0.0,0.04899181327254801,0.9711687595755898,0.043478260869565216,
speedup-0-diagonal_2d-D1-L0.6-E0.04,speedup,diagonal_2d,0.0,1,0.6,0.04,4,1,95,environment,0.0445677094072812,0.0,0.0445677094072812,0.9711687595755898,0.002631578947368421,
speedup-0-diagonal_2d-D1-L0.6-E0.04,speedup,diagonal_2d,0.0,1,0.6,0.04,4,4,23,environment,0.012247953318137002,0.0,0.012247953318137002,0.9711687595755898,0.010869565217391304,
speedup-0-diagonal_2d-D1-L0.6-E0.04,speedup,diagonal_2d,0.0,1,0.6,0.04,16,1,95,environment,0.0111419273518203,0.0,0.0111419273518203,0.9711687595755898,0.0006578947368421052,
speedup-0-diagonal_2d-D1-L0.6-E0.04,speedup,diagonal_2d,0.0,1,0.6,0.04,16,4,23,environment,0.0030619883295342504,0.0,0.0030619883295342504,0.9711687595755898,0.002717391304347826,
speedup-0-diagonal_2d-D1-L0.6-E0.08,speedup,diagonal_2d,0.0,1,0.6,0.08,1,1,95,environment,0.3539744615962388,0.0,0.3539744615962388,0.9404543109109049,0.010526315789473684,
speedup-0-diagonal_2d-D1-L0.6-E0.08,speedup,diagonal_2d,0.0,1,0.6,0.08,1,4,23,environment,0.12320541903070484,0.0,0.12320541903070484,0.9404543109109049,0.043478260869565216,
speedup-0-diagonal_2d-D1-L0.6-E0.08,speedup,diagonal_2d,0.0,1,0.6,0.08,4,1,95,environment,0.0884936153990597,0.0,0.0884936153990597,0.9404543109109049,0.002631578947368421,
speedup-0-diagonal_2d-D1-L0.6-E0.08,speedup,diagonal_2d,0.0,1,0.6,0.08,4,4,23,environment,0.03080135475767621,0.0,0.03080135475767621,0.9404543109109049,0.010869565217391304,
speedup-0-diagonal_2d-D1-L0.6-E0.08,speedup,diagonal_2d,0.0,1,0.6,0.08,16,1,95,environment,0.022123403849764925,0.0,0.022123403849764925,0.9404543109109049,0.0006578947368421052,
speedup-0-diagonal_2d-D1-L0.6-E0.08,speedup,diagonal_2d,0.0,1,0.6,0.08,16,4,23,environment,0.007700338689419052,0.0,0.007700338689419052,0.9404543109109049,0.002717391304347826,
speedup-0-diagonal_2d-D1-L0.9-E0.04,speedup,diagonal_2d,0.0,1,0.9,0.04,1,1,95,environment,0.6705198096357823,0.0,0.6705198096357823,0.9711687595755898,0.010526315789473684,
speedup-0-diagonal_2d-D1-L0.9-E0.04,speedup,diagonal_2d,0.0,1,0.9,0.04,1,4,23,environment,0.1627472789213571,0.0,0.1627472789213571,0.9711687595755898,0.043478260869565216,
speedup-0-diagonal_2d-D1-L0.9-E0.04,speedup,diagonal_2d,0.0,1,0.9,0.04,4,1,95,environment,0.16762995240894557,0.0,0.16762995240894557,0.9711687595755898,0.002631578947368421,
speedup-0-diagonal_2d-D1-L0.9-E0.04,speedup,diagonal_2d,0.0,1,0.9,0.04,4,4,23,environment,0.040686819730339274,0.0,0.040686819730339274,0.9711687595755898,0.010869565217391304,
speedup-0-diagonal_2d-D1-L0.9-E0.04,speedup,diagonal_2d,0.0,1,0.9,0.04,16,1,95,environment,0.04190748810223639,0.0,0.04190748810223639,0.9711687595755898,0.0006578947368421052,
speedup-0-diagonal_2d-D1-L0.9-E0.04,speedup,diagonal_2d,0.0,1,0.9,0.04,16,4,23,environment,0.010171704932584819,0.0,0.010171704932584819,0.9711687595755898,0.002717391304347826,
speedup-0-diagonal_2d-D1-L0.9-E0.08,speedup,diagonal_2d,0.0,1,0.9,0.08,1,1,95,environment,1.1136132747414573,0.0,1.1136132747414573,0.9404543109109049,0.010526315789473684,
speedup-0-diagonal_2d-D1-L0.9-E0.08,speedup,diagonal_2d,0.0,1,0.9,0.08,1,4,23,environment,0.3916761766162494,0.0,0.3916761766162494,0.9404543109109049,0.043478260869565216,
speedup-0-diagonal_2d-D1-L0.9-E0.08,speedup,diagonal_2d,0.0,1,0.9,0.08,4,1,95,environment,0.27840331868536433,0.0,0.27840331868536433,0.9404543109109049,0.002631578947368421,
speedup-0-diagonal_2d-D1-L0.9-E0.08,speedup,diagonal_2d,0.0,1,0.9,0.08,4,4,23,environment,0.09791904415406236,0.0,0.09791904415406236,0.9404543109109049,0.010869565217391304,
speedup-0-diagonal_2d-D1-L0.9-E0.08,speedup,diagonal_2d,0.0,1,0.9,0.08,16,1,95,environment,0.06960082967134108,0.0,0.06960082967134108,0.9404543109109049,0.0006578947368421052,
speedup-0-diagonal_2d-D1-L0.9-E0.08,speedup,diagonal_2d,0.0,1,0.9,0.08,16,4,23,environment,0.02447976103851559,0.0,0.02447976103851559,0.9404543109109049,0.002717391304347826,
speedup-0-diagonal_2d-D3-L0-E0.04,speedup,diagonal_2d,0.0,3,0.0,0.04,1,1,93,environment,0.051161518173013856,0.0,0.051161518173013856,0.9692495710025515,0.010752688172043012,
speedup-0-diagonal_2d-D3-L0-E0.04,speedup,diagonal_2d,0.0,3,0.0,0.04,1,4,23,environment,0.04216242833953582,0.0,0.04216242833953582,0.9692495710025515,0.043478260869565216,
speedup-0-diagonal_2d-D3-L0-E0.04,speedup,diagonal_2d,0.0,3,0.0,0.04,4,1,93,environment,0.012790379543253464,0.0,0.012790379543253464,0.9692495710025515,0.002688172043010753,
speedup-0-diagonal_2d-D3-L0-E0.04,speedup,diagonal_2d,0.0,3,0.0,0.04,4,4,23,environment,0.010540607084883954,0.0,0.010540607084883954,0.9692495710025515,0.010869565217391304,
speedup-0-diagonal_2d-D3-L0-E0.04,speedup,diagonal_2d,0.0,3,0.0,0.04,16,1,93,environment,0.003197594885813366,0.0,0.003197594885813366,0.9692495710025515,0.0006720430107526882,
speedup-0-diagonal_2d-D3-L0-E0.04,speedup,diagonal_2d,0.0,3,0.0,0.04,16,4,23,environment,0.0026351517712209886,0.0,0.0026351517712209886,0.9692495710025515,0.002717391304347826,
speedup-0-diagonal_2d-D3-L0-E0.08,speedup,diagonal_2d,0.0,3,0.0,0.08,1,1,93,environment,0.11664269837679858,0.0,0.11664269837679858,0.9304888431278662,0.010752688172043012,
speedup-0-diagonal_2d-D3-L0-E0.08,speedup,diagonal_2d,0.0,3,0.0,0.08,1,4,23,environment,0.11372953605319167,0.0,0.11372953605319167,0.9304888431278662,0.043478260869565216,
speedup-0-diagonal_2d-D3-L0-E0.08,speedup,diagonal_2d,0.0,3,0.0,0.08,4,1,93,environment,0.029160674594199645,0.0,0.029160674594199645,0.9304888431278662,0.002688172043010753,
speedup-0-diagonal_2d-D3-L0-E0.08,speedup,diagonal_2d,0.0,3,0.0,0.08,4,4,23,environment,0.028432384013297916,0.0,0.028432384013297916,0.9304888431278662,0.010869565217391304,
speedup-0-diagonal_2d-D3-L0-E0.08,speedup,diagonal_2d,0.0,3,0.0,0.08,16,1,93,environment,0.007290168648549911,0.0,0.007290168648549911,0.9304888431278662,0.0006720430107526882,
speedup-0-diagonal_2d-D3-L0-E0.08,speedup,diagonal_2d,0.0,3,0.0,0.08,16,4,23,environment,0.007108096003324479,0.0,0.007108096003324479,0.9304888431278662,0.002717391304347826,
speedup-0-diagonal_2d-D3-L0.6-E0.04,speedup,diagonal_2d,0.0,3,0.6,0.04,1,1,93,environment,0.1919345663197614,0.0,0.1919345663197614,0.9692495710025515,0.010752688172043012,
speedup-0-diagonal_2d-D3-L0.6-E0.04,speedup,diagonal_2d,0.0,3,0.6,0.04,1,4,23,environment,0.05404175341499706,0.0,0.05404175341499706,0.9692495710025515,0.043478260869565216,
speedup-0-diagonal_2d-D3-L0.6-E0.04,speedup,diagonal_2d,0.0,3,0.6,0.04,4,1,93,environment,0.04798364157994035,0.0,0.04798364157994035,0.9692495710025515,0.002688172043010753,
speedup-0-diagonal_2d-D3-L0.6-E0.04,speedup,diagonal_2d,0.0,3,0.6,0.04,4,4,23,environment,0.013510438353749266,0.0,0.013510438353749266,0.9692495710025515,0.010869565217391304,
speedup-0-diagonal_2d-D3-L0.6-E0.04,speedup,diagonal_2d,0.0,3,0.6,0.04,16,1,93,environment,0.011995910394985088,0.0,0.011995910394985088,0.9692495710025515,0.0006720430107526882,
speedup-0-diagonal_2d-D3-L0.6-E0.04,speedup,diagonal_2d,0.0,3,0.6,0.04,16,4,23,environment,0.0033776095884373164,0.0,0.0033776095884373164,0.9692495710025515,0.002717391304347826,
speedup-0-diagonal_2d-D3-L0.6-E0.08,speedup,diagonal_2d,0.0,3,0.6,0.08,1,1,93,environment,0.41237744025676837,0.0,0.41237744025676837,0.9304888431278662,0.010752688172043012,
speedup-0-diagonal_2d-D3-L0.6-E0.08,speedup,diagonal_2d,0.0,3,0.6,0.08,1,4,23,environment,0.14518909822639275,0.0,0.14518909822639275,0.9304888431278662,0.043478260869565216,
speedup-0-diagonal_2d-D3-L0.6-E0.08,speedup,diagonal_2d,0.0,3,0.6,0.08,4,1,93,environment,0.10309436006419209,0.0,0.10309436006419209,0.9304888431278662,0.002688172043010753,
speedup-0-diagonal_2d-D3-L0.6-E0.08,speedup,diagonal_2d,0.0,3,0.6,0.08,4,4,23,environment,0.03629727455659819,0.0,0.03629727455659819,0.9304888431278662,0.010869565217391304,
speedup-0-diagonal_2d-D3-L0.6-E0.08,speedup,diagonal_2d,0.0,3,0.6,0.08,16,1,93,environment,0.025773590016048023,0.0,0.025773590016048023,0.9304888431278662,0.0006720430107526882,
speedup-0-diagonal_2d-D3-L0.6-E0.08,speedup,diagonal_2d,0.0,3,0.6,0.08,16,4,23,environment,0.009074318639149547,0.0,0.009074318639149547,0.9304888431278662,0.002717391304347826,
speedup-0-diagonal_2d-D3-L0.9-E0.04,speedup,diagonal_2d,0.0,3,0.9,0.04,1,1,93,environment,0.7125109404234334,0.0,0.7125109404234334,0.9692495710025515,0.010752688172043012,
speedup-0-diagonal_2d-D3-L0.9-E0.04,speedup,diagonal_2d,0.0,3,0.9,0.04,1,4,23,environment,0.18032532561712306,0.0,0.18032532561712306,0.9692495710025515,0.043478260869565216,
speedup-0-diagonal_2d-D3-L0.9-E0.04,speedup,diagonal_2d,0.0,3,0.9,0.04,4,1,93,environment,0.17812773510585836,0.0,0.17812773510585836,0.9692495710025515,0.002688172043010753,
speedup-0-diagonal_2d-D3-L0.9-E0.04,speedup,diagonal_2d,0.0,3,0.9,0.04,4,4,23,environment,0.045081331404280764,0.0,0.045081331404280764,0.9692495710025515,0.010869565217391304,
speedup-0-diagonal_2d-D3-L0.9-E0.04,speedup,diagonal_2d,0.0,3,0.9,0.04,16,1,93,environment,0.04453193377646459,0.0,0.04453193377646459,0.9692495710025515,0.0006720430107526882,
speedup-0-diagonal_2d-D3-L0.9-E0.04,speedup,diagonal_2d,0.0,3,0.9,0.04,16,4,23,environment,0.011270332851070191,0.0,0.011270332851070191,0.9692495710025515,0.002717391304347826,
speedup-0-diagonal_2d-D3-L0.9-E0.08,speedup,diagonal_2d,0.0,3,0.9,0.08,1,1,93,environment,1.240716802383894,0.0,1.240716802383894,0.9304888431278662,0.010752688172043012,
speedup-0-diagonal_2d-D3-L0.9-E0.08,speedup,diagonal_2d,0.0,3,0.9,0.08,1,4,23,environment,0.4647346197793224,0.0,0.4647346197793224,0.9304888431278662,0.043478260869565216,
speedup-0-diagonal_2d-D3-L0.9-E0.08,speedup,diagonal_2d,0.0,3,0.9,0.08,4,1,93,environment,0.3101792005959735,0.0,0.3101792005959735,0.9304888431278662,0.002688172043010753,
speedup-0-diagonal_2d-D3-L0.9-E0.08,speedup,diagonal_2d,0.0,3,0.9,0.08,4,4,23,environment,0.1161836549448306,0.0,0.1161836549448306,0.9304888431278662,0.010869565217391304,
speedup-0-diagonal_2d-D3-L0.9-E0.08,speedup,diagonal_2d,0.0,3,0.9,0.08,16,1,93,environment,0.07754480014899337,0.0,0.07754480014899337,0.9304888431278662,0.0006720430107526882,
speedup-0-diagonal_2d-D3-L0.9-E0.08,speedup,diagonal_2d,0.0,3,0.9,0.08,16,4,23,environment,0.02904591373620765,0.0,0.02904591373620765,0.9304888431278662,0.002717391304347826,
speedup-0-coupled_2d-D0-L0-E0.04,speedup,coupled_2d,0.0,0,0.0,0.04,1,1,96,environment,0.04802568460904099,0.0,0.04802568460904099,0.9729442719099991,0.010416666666666666,
speedup-0-coupled_2d-D0-L0-E0.04,speedup,coupled_2d,0.0,0,0.0,0.04,1,4,24,environment,0.03814550215394158,0.0,0.03814550215394158,0.9729442719099991,0.041666666666666664,
speedup-0-coupled_2d-D0-L0-E0.04,speedup,coupled_2d,0.0,0,0.0,0.04,4,1,96,environment,0.012006421152260248,0.0,0.012006421152260248,0.9729442719099991,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0-E0.04,speedup,coupled_2d,0.0,0,0.0,0.04,4,4,24,environment,0.009536375538485395,0.0,0.009536375538485395,0.9729442719099991,0.010416666666666666,
speedup-0-coupled_2d-D0-L0-E0.04,speedup,coupled_2d,0.0,0,0.0,0.04,16,1,96,environment,0.003001605288065062,0.0,0.003001605288065062,0.9729442719099991,0.0006510416666666666,
speedup-0-coupled_2d-D0-L0-E0.04,speedup,coupled_2d,0.0,0,0.0,0.04,16,4,24,environment,0.0023840938846213487,0.0,0.0023840938846213487,0.9729442719099991,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0-E0.08,speedup,coupled_2d,0.0,0,0.0,0.08,1,1,96,environment,0.09805523293073345,0.0,0.09805523293073345,0.9458885438199983,0.010416666666666666,
speedup-0-coupled_2d-D0-L0-E0.08,speedup,coupled_2d,0.0,0,0.0,0.08,1,4,24,environment,0.09344301248632406,0.0,0.09344301248632406,0.9458885438199983,0.041666666666666664,
speedup-0-coupled_2d-D0-L0-E0.08,speedup,coupled_2d,0.0,0,0.0,0.08,4,1,96,environment,0.024513808232683364,0.0,0.024513808232683364,0.9458885438199983,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0-E0.08,speedup,coupled_2d,0.0,0,0.0,0.08,4,4,24,environment,0.023360753121581014,0.0,0.023360753121581014,0.9458885438199983,0.010416666666666666,
speedup-0-coupled_2d-D0-L0-E0.08,speedup,coupled_2d,0.0,0,0.0,0.08,16,1,96,environment,0.006128452058170841,0.0,0.006128452058170841,0.9458885438199983,0.0006510416666666666,
speedup-0-coupled_2d-D0-L0-E0.08,speedup,coupled_2d,0.0,0,0.0,0.08,16,4,24,environment,0.0058401882803952535,0.0,0.0058401882803952535,0.9458885438199983,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.6-E0.04,speedup,coupled_2d,0.0,0,0.6,0.04,1,1,96,environment,0.18047270980001934,0.0,0.18047270980001934,0.9729442719099991,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.6-E0.04,speedup,coupled_2d,0.0,0,0.6,0.04,1,4,24,environment,0.048841285010130533,0.0,0.048841285010130533,0.9729442719099991,0.041666666666666664,
speedup-0-coupled_2d-D0-L0.6-E0.04,speedup,coupled_2d,0.0,0,0.6,0.04,4,1,96,environment,0.045118177450004834,0.0,0.045118177450004834,0.9729442719099991,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.6-E0.04,speedup,coupled_2d,0.0,0,0.6,0.04,4,4,24,environment,0.012210321252532633,0.0,0.012210321252532633,0.9729442719099991,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.6-E0.04,speedup,coupled_2d,0.0,0,0.6,0.04,16,1,96,environment,0.011279544362501209,0.0,0.011279544362501209,0.9729442719099991,0.0006510416666666666,
speedup-0-coupled_2d-D0-L0.6-E0.04,speedup,coupled_2d,0.0,0,0.6,0.04,16,4,24,environment,0.0030525803131331583,0.0,0.0030525803131331583,0.9729442719099991,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.6-E0.08,speedup,coupled_2d,0.0,0,0.6,0.08,1,1,96,environment,0.3472610301491939,0.0,0.3472610301491939,0.9458885438199983,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.6-E0.08,speedup,coupled_2d,0.0,0,0.6,0.08,1,4,24,environment,0.11892531886043677,0.0,0.11892531886043677,0.9458885438199983,0.041666666666666664,
speedup-0-coupled_2d-D0-L0.6-E0.08,speedup,coupled_2d,0.0,0,0.6,0.08,4,1,96,environment,0.08681525753729848,0.0,0.08681525753729848,0.9458885438199983,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.6-E0.08,speedup,coupled_2d,0.0,0,0.6,0.08,4,4,24,environment,0.02973132971510919,0.0,0.02973132971510919,0.9458885438199983,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.6-E0.08,speedup,coupled_2d,0.0,0,0.6,0.08,16,1,96,environment,0.02170381438432462,0.0,0.02170381438432462,0.9458885438199983,0.0006510416666666666,
speedup-0-coupled_2d-D0-L0.6-E0.08,speedup,coupled_2d,0.0,0,0.6,0.08,16,4,24,environment,0.007432832428777298,0.0,0.007432832428777298,0.9458885438199983,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.9-E0.04,speedup,coupled_2d,0.0,0,0.9,0.04,1,1,96,environment,0.6891420151050615,0.0,0.6891420151050615,0.9729442719099991,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.9-E0.04,speedup,coupled_2d,0.0,0,0.9,0.04,1,4,24,environment,0.16300960923413418,0.0,0.16300960923413418,0.9729442719099991,0.041666666666666664,
speedup-0-coupled_2d-D0-L0.9-E0.04,speedup,coupled_2d,0.0,0,0.9,0.04,4,1,96,environment,0.17228550377626536,0.0,0.17228550377626536,0.9729442719099991,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.9-E0.04,speedup,coupled_2d,0.0,0,0.9,0.04,4,4,24,environment,0.040752402308533546,0.0,0.040752402308533546,0.9729442719099991,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.9-E0.04,speedup,coupled_2d,0.0,0,0.9,0.04,16,1,96,environment,0.04307137594406634,0.0,0.04307137594406634,0.9729442719099991,0.0006510416666666666,
speedup-0-coupled_2d-D0-L0.9-E0.04,speedup,coupled_2d,0.0,0,0.9,0.04,16,4,24,environment,0.010188100577133387,0.0,0.010188100577133387,0.9729442719099991,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.9-E0.08,speedup,coupled_2d,0.0,0,0.9,0.08,1,1,96,environment,1.1314995372227157,0.0,1.1314995372227157,0.9458885438199983,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.9-E0.08,speedup,coupled_2d,0.0,0,0.9,0.08,1,4,24,environment,0.3816329554089417,0.0,0.3816329554089417,0.9458885438199983,0.041666666666666664,
speedup-0-coupled_2d-D0-L0.9-E0.08,speedup,coupled_2d,0.0,0,0.9,0.08,4,1,96,environment,0.2828748843056789,0.0,0.2828748843056789,0.9458885438199983,0.0026041666666666665,
speedup-0-coupled_2d-D0-L0.9-E0.08,speedup,coupled_2d,0.0,0,0.9,0.08,4,4,24,environment,0.09540823885223543,0.0,0.09540823885223543,0.9458885438199983,0.010416666666666666,
speedup-0-coupled_2d-D0-L0.9-E0.08,speedup,coupled_2d,0.0,0,0.9,0.08,16,1,96,environment,0.07071872107641973,0.0,0.07071872107641973,0.9458885438199983,0.0006510416666666666,
speedup-0-coupled_2d-D0-L0.9-E0.08,speedup,coupled_2d,0.0,0,0.9,0.08,16,4,24,environment,0.023852059713058857,0.0,0.023852059713058857,0.9458885438199983,0.0026041666666666665,
speedup-0-coupled_2d-D1-L0-E0.04,speedup,coupled_2d,0.0,1,0.0,0.04,1,1,95,environment,0.04969674933235473,0.0,0.04969674933235473,0.9721697490415906,0.010526315789473684,
speedup-0-coupled_2d-D1-L0-E0.04,speedup,coupled_2d,0.0,1,0.0,0.04,1,4,23,environment,0.03932709133831541,0.0,0.03932709133831541,0.9721697490415906,0.043478260869565216,
