alignment,seed_index,policy,finite,independent_mse,high_all_mse,high_adapted_mse,partial_mse,final_window_mse,full_mse
server_time,30,all_agents_adaptive_eta,True,0.031053634896436706,0.06014038690147732,0.04459984830276792,0.047463138658185675,0.01472687488599068,0.04621905348536657
server_time,31,all_agents_adaptive_eta,True,0.030852298285915184,0.024636326314196714,0.01663319311516505,0.02674916607573581,0.0041059990728628945,0.02741259689194924
server_time,32,all_agents_adaptive_eta,True,0.031788966839413735,0.017230704134952646,0.021887556206961922,0.03423345139210587,0.0008659967555550256,0.027751040788824084
server_time,33,all_agents_adaptive_eta,True,0.029208980913190977,0.013169863710686059,0.01473877867879614,0.010902594642573751,0.0070735740664154625,0.017760479755483595
server_time,34,all_agents_adaptive_eta,True,0.028578204795891012,0.018210432655965687,0.01928226557871019,0.03279819852323313,0.0241320406235603,0.026528945325029942
server_time,35,all_agents_adaptive_eta,True,0.029178557372389075,0.08033737755666336,0.0921825638612118,0.012779684627336342,0.01962463446207343,0.04076520651879626
server_time,36,all_agents_adaptive_eta,True,0.03142389046991856,0.1341768198666045,0.17817010487152143,0.03344415986015019,0.04426398306685186,0.06634829006555774
server_time,37,all_agents_adaptive_eta,True,0.02892439910484665,0.05614764784552667,0.072949373638841,0.01519777978931271,0.02701105308349002,0.03342327557989535
server_time,38,all_agents_adaptive_eta,True,0.028621098695178655,0.0400287133672086,0.052317744299355214,0.020790468601524874,0.005241068753444251,0.029813426887970708
server_time,39,all_agents_adaptive_eta,True,0.028883633460486658,0.02903384202170285,0.03511801621523675,0.009598131759282775,0.0049722018549294,0.02250520241382409
server_time,40,all_agents_adaptive_eta,True,0.02889129114733676,0.015824286407471265,0.019499036891365732,0.014334219597030904,0.0035189255778190253,0.01968326571727964
server_time,41,all_agents_adaptive_eta,True,0.029337866907837355,0.04720657882980408,0.06049174334051677,0.003620833863159448,0.00246184675384585,0.026721759866933634
server_time,42,all_agents_adaptive_eta,True,0.029360566248038907,0.012063132500441847,0.01494682047603771,0.0055022676326005856,0.010604484484785091,0.015641988793693783
server_time,43,all_agents_adaptive_eta,True,0.030893935296178534,0.049670401342412206,0.05459976316144794,0.0037079085799341482,0.008496725272191695,0.028090748406174964
server_time,44,all_agents_adaptive_eta,True,0.029544846733493,0.06104809038282491,0.04876616744100291,0.04586033678848435,0.004000950605632883,0.04548442463493409
server_time,45,all_agents_adaptive_eta,True,0.030506586267280464,0.019141453436649816,0.017314408470398383,0.052418214673856565,0.0582625465395987,0.034022084792595615
server_time,46,all_agents_adaptive_eta,True,0.029210077688941606,0.11444201714112757,0.13665566052470823,0.0011463659071308911,0.0015973587630522062,0.04826615357906669
server_time,47,all_agents_adaptive_eta,True,0.027219945728536837,0.03865162960330164,0.05001877323108521,0.04608254681380211,0.0001275912418546501,0.03731804071521353
server_time,48,all_agents_adaptive_eta,True,0.028532931081752425,0.03249391697428284,0.03561734778276151,0.003257422738234117,0.002868987403492273,0.021428090264756464
server_time,49,all_agents_adaptive_eta,True,0.029520446616636248,0.023070027387040445,0.024248696442200287,0.016030232566782078,0.00352009427894875,0.022873568856819588
server_time,50,all_agents_adaptive_eta,True,0.029888253313578413,0.03111852554905278,0.03775345058124511,0.0053989326861110624,0.004657855415871874,0.022135237182914082
server_time,51,all_agents_adaptive_eta,True,0.030181554002629955,0.0028938525962136684,0.0027104983631302012,0.018144980238034188,0.043576006560723496,0.017073462278959266
server_time,52,all_agents_adaptive_eta,True,0.02892363220879777,0.02529898986524182,0.021273577891055828,0.004409787909359858,0.002763057521634564,0.019544136661133152
server_time,53,all_agents_adaptive_eta,True,0.031329975159617766,0.011680198722129229,0.01533314408377148,0.01703988112527656,0.037997023320572976,0.020016685002341186
server_time,54,all_agents_adaptive_eta,True,0.025755411818483887,0.03555048279274489,0.04634499245117486,0.05904308624231738,0.004595118983667879,0.04011632695118205
server_time,55,all_agents_adaptive_eta,True,0.027149347823867048,0.018984807895033047,0.024227723436089515,0.007718789883221843,0.011234348345998062,0.017950981867373976
server_time,56,all_agents_adaptive_eta,True,0.0315965605448297,0.0059188991119145705,0.006445715736662619,0.007047201961354622,0.018559396507386118,0.014854220539366294
server_time,57,all_agents_adaptive_eta,True,0.029579270522163793,0.020422276635742635,0.021338561054900465,0.019263834116491563,0.010328088258634955,0.023088460424799326
server_time,58,all_agents_adaptive_eta,True,0.028944252957511445,0.017902120208435325,0.01814432125700366,0.007574278667693618,0.013477076138581378,0.01814021727788013
server_time,59,all_agents_adaptive_eta,True,0.029980658743797364,0.1641983816549641,0.13102607266871427,0.013064381581335582,0.027555737637412644,0.06908114066003233
server_time,60,all_agents_adaptive_eta,True,0.028787950813647822,0.08050821380393067,0.09004928753522365,0.06395602576696315,0.02767873474847688,0.057750730128180536
server_time,61,all_agents_adaptive_eta,True,0.03243609712294974,0.018835264762629516,0.022914108256285103,0.0037736085223055403,0.002873379523839747,0.018348323469294932
server_time,62,all_agents_adaptive_eta,True,0.028468696724294067,0.02591058185831685,0.03318552611158474,0.0073023597070851045,0.004040691471406813,0.020560546096565345
server_time,63,all_agents_adaptive_eta,True,0.029651045922282848,0.02815931818966842,0.03358208650250336,0.002168146574355526,0.003304848560045416,0.0199928368954356
server_time,0,all_agents_fixed,True,0.029502140582528064,0.33718594811027935,0.08451352960610513,0.10594973022627135,0.17858078138257713,0.15754593963969293
