policy,persistence,rho,delay,seed,decision,covered_so_far,persistence_upper,rho_upper,certified_persistence,certified_rho,transition_trials,sharing_trials,q,gap,eta,updates,exact_radius
correlation_blind,0.5,0.0,0,21261232,5,True,0.5674453567089948,0.027226673794497544,0.5680000000000001,0.0,952,365,32,3,0.0401371709899299,46,0.9504617729913291
correlation_blind,0.5,0.0,0,21261232,6,True,0.5547433816638532,0.023877365688664574,0.556,0.0,1092,413,32,3,0.048701385080955305,46,0.940679063115583
correlation_blind,0.5,0.0,0,21261232,7,True,0.5503989057569332,0.02127812665898244,0.552,0.0,1232,461,32,3,0.06213262726854857,46,0.925894605020098
correlation_blind,0.5,0.0,0,21261232,8,True,0.5516392052738954,0.019200802976386024,0.552,0.0,1372,509,32,3,0.08751305510457427,46,0.8998167986984495
correlation_blind,0.5,0.0,0,21261232,9,True,0.555342918879022,0.017501524631830384,0.556,0.0,1512,557,32,3,0.15004580744410723,46,0.8459447279146632
correlation_blind,0.5,0.0,0,21261232,10,True,0.5483797772577077,0.01608501182699279,0.55,0.0,1624,595,8,3,0.21585672896038655,37,0.8078397215095013
dual_ucb,0.5,0.0,0,20261233,1,True,0.7339617219087422,0.06276907731421694,0.734,0.08,577,193,16,7,0.01571459034017609,64,0.9798847843591518
dual_ucb,0.5,0.0,0,20261233,2,True,0.6241506302926727,0.04309897138444768,0.626,0.06,862,265,16,4,0.01601142963579889,71,0.9795138828597292
dual_ucb,0.5,0.0,0,20261233,3,True,0.6158290051406208,0.03215476943177466,0.616,0.04,1147,337,16,4,0.018229134919303645,71,0.9767534878152789
dual_ucb,0.5,0.0,0,20261233,4,True,0.5913462974219235,0.02572011544676018,0.592,0.04,1369,411,16,3,0.020363522954807887,74,0.9741145113944536
dual_ucb,0.5,0.0,0,20261233,5,True,0.5839137233544607,0.02137477917831771,0.584,0.04,1591,485,16,3,0.02375252403006244,74,0.9699600144227456
dual_ucb,0.5,0.0,0,20261233,6,True,0.5707650745707575,0.018310725953662656,0.5720000000000001,0.02,1813,559,16,3,0.029202353509141236,74,0.9633710502415718
dual_ucb,0.5,0.0,0,20261233,7,True,0.5643979225653155,0.016031079405842467,0.5660000000000001,0.02,2035,633,16,3,0.03715492568897815,74,0.9539594555764416
dual_ucb,0.5,0.0,0,20261233,8,True,0.5543670999232662,0.014267096389584982,0.556,0.02,2257,707,16,3,0.051571876736283294,74,0.9375124569420636
dual_ucb,0.5,0.0,0,20261233,9,True,0.5545277782932747,0.012860539870765283,0.556,0.02,2479,781,16,3,0.08688940362128061,74,0.9005712870088876
dual_ucb,0.5,0.0,0,20261233,10,True,0.556962711892439,0.011712089510170769,0.558,0.02,2591,819,8,3,0.2126334486037114,37,0.809376295145452
correlation_blind,0.5,0.0,0,21261233,1,True,0.649161317137962,0.06276907731421694,0.65,0.0,350,174,32,5,0.024795913858147892,44,0.9686781326078373
correlation_blind,0.5,0.0,0,21261233,2,True,0.6058125621756036,0.04740796666899823,0.606,0.0,532,221,32,4,0.0269539952112076,45,0.9660618928250775
correlation_blind,0.5,0.0,0,21261233,3,True,0.5913410180692671,0.038037461608115414,0.592,0.0,714,268,32,4,0.030333579893718498,45,0.9620001587572732
correlation_blind,0.5,0.0,0,21261233,4,True,0.5670224169970797,0.031820928145325375,0.5680000000000001,0.0,854,316,32,3,0.03422765475926834,46,0.9573735621898462
correlation_blind,0.5,0.0,0,21261233,5,True,0.5637154940066487,0.02730678778470367,0.5640000000000001,0.0,994,364,32,3,0.04008276190538102,46,0.9505248085867779
correlation_blind,0.5,0.0,0,21261233,6,True,0.5559391189360092,0.0239384954614337,0.556,0.0,1134,412,32,3,0.048701385080955305,46,0.940679063115583
correlation_blind,0.5,0.0,0,21261233,7,True,0.5480260818026179,0.021326340309355783,0.55,0.0,1274,460,32,3,0.06210598498974216,46,0.9259232573042429
correlation_blind,0.5,0.0,0,21261233,8,True,0.549426552418727,0.01923982595108649,0.55,0.0,1414,508,32,3,0.08747265019449849,46,0.8998563808199558
correlation_blind,0.5,0.0,0,21261233,9,True,0.5482804020556127,0.017533771880252937,0.55,0.0,1554,556,32,3,0.14977730297530523,46,0.8461444818490985
correlation_blind,0.5,0.0,0,21261233,10,True,0.5465742335584949,0.016112118153293227,0.548,0.0,1634,596,8,2,0.20732380457779215,40,0.8119955701145007
dual_ucb,0.5,0.0,0,20261234,1,True,0.7202373881324629,0.06276907731421694,0.722,0.08,526,196,16,6,0.015351310171265477,66,0.9803391611913059
dual_ucb,0.5,0.0,0,20261234,2,True,0.6066602780083565,0.04249112862243111,0.608,0.06,811,268,16,4,0.015922872623363248,71,0.9796244999134052
dual_ucb,0.5,0.0,0,20261234,3,True,0.5705223651431452,0.031820928145325375,0.5720000000000001,0.04,1033,342,16,3,0.017613083220789985,74,0.9775184106555128
dual_ucb,0.5,0.0,0,20261234,4,True,0.5517948557441943,0.025369867760674604,0.552,0.04,1255,416,16,3,0.02005086719291842,74,0.9744999956654847
dual_ucb,0.5,0.0,0,20261234,5,True,0.5508822155599957,0.021134821270229108,0.552,0.04,1477,490,16,3,0.023492233770039072,74,0.9702775452496102
dual_ucb,0.5,0.0,0,20261234,6,True,0.5471517251370339,0.018135856312674545,0.548,0.02,1699,564,16,3,0.029013474830684692,74,0.9635975139160468
dual_ucb,0.5,0.0,0,20261234,7,True,0.5482141052847784,0.01589786048551041,0.55,0.02,1921,638,16,3,0.03700322966581645,74,0.9541367260695972
dual_ucb,0.5,0.0,0,20261234,8,True,0.5483169289596077,0.014162156807178045,0.55,0.02,2143,712,16,3,0.051503801196932354,74,0.9375882555405215
dual_ucb,0.5,0.0,0,20261234,9,True,0.5417544389222302,0.012775690226911031,0.542,0.02,2365,786,16,3,0.08663702953633626,74,0.9008183885293899
dual_ucb,0.5,0.0,0,20261234,10,True,0.5400928470196205,0.011642031398209494,0.542,0.02,2445,826,8,2,0.20195956514517446,40,0.8147531260242099
correlation_blind,0.5,0.0,0,21261234,1,True,0.7202373881324629,0.06276907731421694,0.722,0.0,424,172,32,7,0.025922743996258765,42,0.9673098837235985
correlation_blind,0.5,0.0,0,21261234,2,True,0.6131410582329249,0.04791384170785461,0.614,0.0,606,219,32,4,0.027011627610502638,45,0.9659922662121367
correlation_blind,0.5,0.0,0,21261234,3,True,0.5923352965258872,0.03835814674924998,0.594,0.0,788,266,32,4,0.030343402479988728,45,0.9619884163943706
correlation_blind,0.5,0.0,0,21261234,4,True,0.573305484739494,0.03204269075066217,0.5740000000000001,0.0,928,314,32,3,0.03430725440958013,46,0.95727958606373
correlation_blind,0.5,0.0,0,21261234,5,True,0.5594863530176992,0.027468479945684923,0.56,0.0,1068,362,32,3,0.04003488502411127,46,0.9505802855495784
correlation_blind,0.5,0.0,0,21261234,6,True,0.5591192047882916,0.02406172602848891,0.56,0.0,1208,410,32,3,0.04875353573662682,46,0.9406203409368636
correlation_blind,0.5,0.0,0,21261234,7,True,0.5528467047798609,0.021423444863235344,0.554,0.0,1348,458,32,3,0.06216143033327312,46,0.9258636319463176
correlation_blind,0.5,0.0,0,21261234,8,True,0.5543117322697304,0.019318363225370165,0.556,0.0,1488,506,32,3,0.08760385189849154,46,0.8997278733427225
correlation_blind,0.5,0.0,0,21261234,9,True,0.55602609721081,0.017598634260134194,0.558,0.0,1628,554,32,3,0.15014954639536945,46,0.8458676242135938
correlation_blind,0.5,0.0,0,21261234,10,True,0.5567248670161045,0.01616661349612103,0.558,0.0,1740,592,8,3,0.21634904253830287,37,0.807608587480208
dual_ucb,0.5,0.0,0,20261235,1,True,0.6780795109382056,0.06276907731421694,0.68,0.08,470,198,16,5,0.014816265372578515,68,0.9810092911259531
dual_ucb,0.5,0.0,0,20261235,2,True,0.5613479303517028,0.04209561106538348,0.562,0.06,692,272,16,3,0.015386132180884936,74,0.9802955853540016
dual_ucb,0.5,0.0,0,20261235,3,True,0.5549611308206082,0.03138674422532664,0.556,0.04,914,346,16,3,0.017529801289609764,74,0.9776219290288495
dual_ucb,0.5,0.0,0,20261235,4,True,0.5446404277877666,0.025096653795174638,0.546,0.04,1136,420,16,3,0.020030051216269787,74,0.9745256736508618
dual_ucb,0.5,0.0,0,20261235,5,True,0.5453764197722752,0.020946806161918817,0.546,0.04,1358,494,16,3,0.02346765467348449,74,0.9703075428996704
dual_ucb,0.5,0.0,0,20261235,6,True,0.5460954900119293,0.017998412924491405,0.548,0.02,1580,568,16,3,0.029013474830684692,74,0.9635975139160468
dual_ucb,0.5,0.0,0,20261235,7,True,0.5462782119776695,0.01579291230787428,0.548,0.02,1802,642,16,3,0.03698984800227634,74,0.9541523679633934
dual_ucb,0.5,0.0,0,20261235,8,True,0.5522462553261369,0.014079340187326182,0.554,0.02,2024,716,16,3,0.051547440464399144,74,0.9375396634357618
dual_ucb,0.5,0.0,0,20261235,9,True,0.5493729014925519,0.012708634105921143,0.55,0.02,2246,790,16,3,0.08676336116081354,74,0.900694665844391
dual_ucb,0.5,0.0,0,20261235,10,True,0.5420643154529927,0.011586601664966008,0.544,0.02,2326,830,8,2,0.20252821495300066,40,0.8144555010711783
correlation_blind,0.5,0.0,0,21261235,1,True,0.6709108235462167,0.06276907731421694,0.672,0.0,350,174,32,5,0.024981730378093703,44,0.9684521755403823
correlation_blind,0.5,0.0,0,21261235,2,True,0.5807407547499164,0.04740796666899823,0.582,0.0,532,221,32,4,0.02684524509881217,45,0.9661933097162667
correlation_blind,0.5,0.0,0,21261235,3,True,0.5765965987504942,0.038037461608115414,0.578,0.0,672,269,32,3,0.02991733536645988,46,0.9624980910731629
correlation_blind,0.5,0.0,0,21261235,4,True,0.5715114677313338,0.03171122705639222,0.5720000000000001,0.0,812,317,32,3,0.034279172563412424,46,0.9573127370348031
correlation_blind,0.5,0.0,0,21261235,5,True,0.5528223558575691,0.027226673794497544,0.554,0.0,952,365,32,3,0.0399743399244978,46,0.9506504541048613
correlation_blind,0.5,0.0,0,21261235,6,True,0.5464039827833131,0.023877365688664574,0.548,0.0,1092,413,32,3,0.048617687903644416,46,0.9407733284706812
correlation_blind,0.5,0.0,0,21261235,7,True,0.5440311977006766,0.02127812665898244,0.546,0.0,1232,461,32,3,0.06205882849137273,46,0.9259739780570049
correlation_blind,0.5,0.0,0,21261235,8,True,0.5540549690479186,0.019200802976386024,0.556,0.0,1372,509,32,3,0.08760385189849154,46,0.8997278733427225
correlation_blind,0.5,0.0,0,21261235,9,True,0.5611212827367731,0.017501524631830384,0.562,0.0,1512,557,32,3,0.1503801347780568,46,0.8456963855537548
correlation_blind,0.5,0.0,0,21261235,10,True,0.5562568391926426,0.01608501182699279,0.558,0.0,1624,595,8,3,0.21634904253830287,37,0.807608587480208
dual_ucb,0.5,0.0,0,20261236,1,True,0.6418301725565638,0.06276907731421694,0.642,0.08,413,200,16,4,0.014363733469593912,71,0.9815769279657036
dual_ucb,0.5,0.0,0,20261236,2,True,0.6017953633174817,0.04170760151982955,0.602,0.06,698,272,16,4,0.015901806474348187,71,0.9796508181601704
dual_ucb,0.5,0.0,0,20261236,3,True,0.5690146777978746,0.03138674422532664,0.5700000000000001,0.04,920,346,16,3,0.017600280145664605,74,0.9775343229931892
dual_ucb,0.5,0.0,0,20261236,4,True,0.5736430812113071,0.025096653795174638,0.5740000000000001,0.04,1142,420,16,3,0.020179221286497028,74,0.9743416982863977
dual_ucb,0.5,0.0,0,20261236,5,True,0.5644125266734503,0.020946806161918817,0.5660000000000001,0.04,1364,494,16,3,0.02357609961890416,74,0.9701752082042049
dual_ucb,0.5,0.0,0,20261236,6,True,0.5569421561363181,0.017998412924491405,0.558,0.02,1586,568,16,3,0.0290739525382486,74,0.9635249869329763
dual_ucb,0.5,0.0,0,20261236,7,True,0.5574771063936814,0.01579291230787428,0.558,0.02,1808,642,16,3,0.03706850695052499,74,0.9540604329143625
dual_ucb,0.5,0.0,0,20261236,8,True,0.5532598790942225,0.014079340187326182,0.554,0.02,2030,716,16,3,0.051547440464399144,74,0.9375396634357618
dual_ucb,0.5,0.0,0,20261236,9,True,0.5541941240238455,0.012708634105921143,0.556,0.02,2252,790,16,3,0.08688940362128061,74,0.9005712870088876
dual_ucb,0.5,0.0,0,20261236,10,True,0.5543748511702253,0.011586601664966008,0.556,0.02,2364,828,8,3,0.21250094884323073,37,0.8094403239523009
correlation_blind,0.5,0.0,0,21261236,1,True,0.6637015798253265,0.06276907731421694,0.664,0.0,350,174,32,5,0.024901891612601902,44,0.9685492453007114
correlation_blind,0.5,0.0,0,21261236,2,True,0.6223691761619752,0.04740796666899823,0.624,0.0,532,221,32,4,0.02710344825787293,45,0.96588136214412
correlation_blind,0.5,0.0,0,21261236,3,True,0.6005154632625016,0.038037461608115414,0.602,0.0,714,268,32,4,0.030389548519868723,45,0.9619332562118686
correlation_blind,0.5,0.0,0,21261236,4,True,0.5876923131819523,0.031820928145325375,0.588,0.0,896,315,32,4,0.03472153815840058,45,0.9567908649043344
correlation_blind,0.5,0.0,0,21261236,5,True,0.5845039888025587,0.02738738833813497,0.586,0.0,1078,362,32,4,0.04085093263563366,45,0.9496358802289557
correlation_blind,0.5,0.0,0,21261236,6,True,0.5735591553701007,0.02406172602848891,0.5740000000000001,0.0,1260,409,32,4,0.04947747073625632,45,0.9398062433404633
correlation_blind,0.5,0.0,0,21261236,7,True,0.5645692971800831,0.021472338976701415,0.5660000000000001,0.0,1400,457,32,3,0.06238470381691444,46,0.9256236434031064
correlation_blind,0.5,0.0,0,21261236,8,True,0.5576757706247679,0.019357879611564634,0.558,0.0,1540,505,32,3,0.08765451471169902,46,0.8996782682853922
correlation_blind,0.5,0.0,0,21261236,9,True,0.5525401661825293,0.017631250806841733,0.554,0.0,1680,553,32,3,0.14994937549779858,46,0.8460164371464092
correlation_blind,0.5,0.0,0,21261236,10,True,0.5546525777963154,0.016194003506582955,0.556,0.0,1792,591,8,3,0.2162121740751172,37,0.8076727506146296
dual_ucb,0.5,0.0,0,20261237,1,True,0.6418301725565638,0.06276907731421694,0.642,0.08,413,200,16,4,0.014363733469593912,71,0.9815769279657036
dual_ucb,0.5,0.0,0,20261237,2,True,0.5733761513205644,0.04170760151982955,0.5740000000000001,0.06,635,274,16,3,0.015447460353036542,74,0.980218851273069
dual_ucb,0.5,0.0,0,20261237,3,True,0.5380473848904435,0.03117419138692666,0.54,0.04,857,348,16,3,0.017483151937645453,74,0.9776799251335297
dual_ucb,0.5,0.0,0,20261237,4,True,0.5294274993487944,0.024962303659089857,0.53,0.04,1011,426,16,2,0.019510957196533094,76,0.9751665474123502
dual_ucb,0.5,0.0,0,20261237,5,True,0.5235957954900434,0.020671143909514383,0.524,0.04,1165,504,16,2,0.02277959181434155,76,0.9711482268002601
dual_ucb,0.5,0.0,0,20261237,6,True,0.5198220995535603,0.017663991877365108,0.52,0.02,1319,582,16,2,0.028027291021780098,76,0.9647821483165235
dual_ucb,0.5,0.0,0,20261237,7,True,0.5136500527665628,0.01543654443402907,0.514,0.02,1473,660,16,2,0.03564211066362668,76,0.9557312429311831
dual_ucb,0.5,0.0,0,20261237,8,True,0.5194572044175072,0.01371865336620675,0.52,0.02,1627,738,16,2,0.04973564444423928,76,0.9395631979125245
dual_ucb,0.5,0.0,0,20261237,9,True,0.5172618429013836,0.012352375552953938,0.518,0.02,1781,816,16,2,0.08368109471790651,76,0.9037306522409575
dual_ucb,0.5,0.0,0,20261237,10,True,0.5147745075630732,0.011239112293496365,0.516,0.02,1861,856,8,2,0.19700398098012764,40,0.8174000613698821
correlation_blind,0.5,0.0,0,21261237,1,True,0.6780795109382056,0.06276907731421694,0.68,0.0,388,173,32,6,0.025347085649028395,43,0.9680082754960659
correlation_blind,0.5,0.0,0,21261237,2,True,0.5682458070855372,0.04765952156085325,0.5700000000000001,0.0,528,221,32,3,0.026493205593023424,46,0.9666190310485024
correlation_blind,0.5,0.0,0,21261237,3,True,0.5693563383020694,0.038037461608115414,0.5700000000000001,0.0,668,269,32,3,0.029817854402030008,46,0.962617191989928
correlation_blind,0.5,0.0,0,21261237,4,True,0.565776108011325,0.03171122705639222,0.5660000000000001,0.0,808,317,32,3,0.0342041204150737,46,0.957401351649314
correlation_blind,0.5,0.0,0,21261237,5,True,0.5639176605428451,0.027226673794497544,0.5640000000000001,0.0,948,365,32,3,0.04008276190538102,46,0.9505248085867779
correlation_blind,0.5,0.0,0,21261237,6,True,0.562133111990105,0.023877365688664574,0.5640000000000001,0.0,1088,413,32,3,0.0488132828934469,46,0.9405530776411362
correlation_blind,0.5,0.0,0,21261237,7,True,0.5650276866836974,0.02127812665898244,0.5660000000000001,0.0,1228,461,32,3,0.06238470381691444,46,0.9256236434031064
correlation_blind,0.5,0.0,0,21261237,8,True,0.5597759254591932,0.019200802976386024,0.56,0.0,1368,509,32,3,0.08770887582911006,46,0.8996250529170391
correlation_blind,0.5,0.0,0,21261237,9,True,0.5604866747466042,0.017501524631830384,0.562,0.0,1508,557,32,3,0.1503801347780568,46,0.8456963855537548
correlation_blind,0.5,0.0,0,21261237,10,True,0.5589582468619041,0.01608501182699279,0.56,0.0,1620,595,8,3,0.216495652384551,37,0.8075399384659299
dual_ucb,0.5,0.0,0,20261238,1,True,0.6709108235462167,0.06276907731421694,0.672,0.08,470,198,16,5,0.014761752926011453,68,0.981077627855238
dual_ucb,0.5,0.0,0,20261238,2,True,0.5968625182469927,0.04209561106538348,0.598,0.06,755,270,16,4,0.01588970699362536,71,0.9796659349828511
dual_ucb,0.5,0.0,0,20261238,3,True,0.5662635606807782,0.03160230153883711,0.5680000000000001,0.04,977,344,16,3,0.017588206343605212,74,0.9775493295245427
dual_ucb,0.5,0.0,0,20261238,4,True,0.5638908425904072,0.02523250003443258,0.5640000000000001,0.04,1199,418,16,3,0.02010959287471672,74,0.974427562274008
dual_ucb,0.5,0.0,0,20261238,5,True,0.5674527533179092,0.02104038182090981,0.5680000000000001,0.04,1421,492,16,3,0.02359155168238274,74,0.9701563557974417
dual_ucb,0.5,0.0,0,20261238,6,True,0.5687635942163192,0.018066865903458962,0.5700000000000001,0.02,1643,566,16,3,0.029180460680940278,74,0.9633972925557668
dual_ucb,0.5,0.0,0,20261238,7,True,0.5567651632813733,0.015845207797714436,0.558,0.02,1865,640,16,3,0.03706850695052499,74,0.9540604329143625
dual_ucb,0.5,0.0,0,20261238,8,True,0.5553709724742097,0.014120623723791269,0.556,0.02,2087,714,16,3,0.051571876736283294,74,0.9375124569420636
dual_ucb,0.5,0.0,0,20261238,9,True,0.5484039135788725,0.012742071529996093,0.55,0.02,2309,788,16,3,0.08676336116081354,74,0.900694665844391
dual_ucb,0.5,0.0,0,20261238,10,True,0.5396297075378158,0.01161424859656185,0.54,0.02,2389,828,8,2,0.20141759584157742,40,0.8150379572618822
correlation_blind,0.5,0.0,0,21261238,1,True,0.627045322816508,0.06276907731421694,0.628,0.0,310,175,32,4,0.024446023220229637,45,0.9691039613675143
correlation_blind,0.5,0.0,0,21261238,2,True,0.5960405959174064,0.04715913171574743,0.598,0.0,492,222,32,4,0.02690823187122437,45,0.9661171891730356
correlation_blind,0.5,0.0,0,21261238,3,True,0.5708694082490193,0.0378791798461489,0.5720000000000001,0.0,632,270,32,3,0.029840663107475317,46,0.962589881577391
correlation_blind,0.5,0.0,0,21261238,4,True,0.5717304763258451,0.03160230153883711,0.5720000000000001,0.0,772,318,32,3,0.034279172563412424,46,0.9573127370348031
correlation_blind,0.5,0.0,0,21261238,5,True,0.5650511839831684,0.02714704193148898,0.5660000000000001,0.0,912,366,32,3,0.04010912236806639,46,0.9504942673007948
correlation_blind,0.5,0.0,0,21261238,6,True,0.5598837547208058,0.023816556164861273,0.56,0.0,1052,414,32,3,0.04875353573662682,46,0.9406203409368636
correlation_blind,0.5,0.0,0,21261238,7,True,0.5510140752429684,0.021230136644867628,0.552,0.0,1192,462,32,3,0.06213262726854857,46,0.925894605020098
correlation_blind,0.5,0.0,0,21261238,8,True,0.5514556431374167,0.019161942400258827,0.552,0.0,1332,510,32,3,0.08751305510457427,46,0.8998167986984495
correlation_blind,0.5,0.0,0,21261238,9,True,0.5501240091011161,0.017469399076617577,0.552,0.0,1472,558,32,3,0.14985997046527852,46,0.8460829523552919
correlation_blind,0.5,0.0,0,21261238,10,True,0.5468744316534768,0.01605799907394477,0.548,0.0,1552,598,8,2,0.20732380457779215,40,0.8119955701145007
dual_ucb,0.5,0.0,0,20261239,1,True,0.6709108235462167,0.06276907731421694,0.672,0.08,470,198,16,5,0.014761752926011453,68,0.981077627855238
dual_ucb,0.5,0.0,0,20261239,2,True,0.5739387932853051,0.04209561106538348,0.5740000000000001,0.06,692,272,16,3,0.015447460353036542,74,0.980218851273069
dual_ucb,0.5,0.0,0,20261239,3,True,0.5749442982275605,0.03138674422532664,0.5760000000000001,0.04,914,346,16,3,0.017640975790480365,74,0.9774837464618704
dual_ucb,0.5,0.0,0,20261239,4,True,0.568486215547862,0.025096653795174638,0.5700000000000001,0.04,1136,420,16,3,0.020148874152932972,74,0.9743791193270261
dual_ucb,0.5,0.0,0,20261239,5,True,0.5637058142464197,0.020946806161918817,0.5640000000000001,0.04,1358,494,16,3,0.02356157730189817,74,0.9701929270968157
dual_ucb,0.5,0.0,0,20261239,6,True,0.5563284624156606,0.017998412924491405,0.558,0.02,1580,568,16,3,0.0290739525382486,74,0.9635249869329763
dual_ucb,0.5,0.0,0,20261239,7,True,0.5550763892466934,0.01579291230787428,0.556,0.02,1802,642,16,3,0.03705032910244728,74,0.95408167673325
dual_ucb,0.5,0.0,0,20261239,8,True,0.5489393956317332,0.014079340187326182,0.55,0.02,2024,716,16,3,0.051503801196932354,74,0.9375882555405215
dual_ucb,0.5,0.0,0,20261239,9,True,0.5444615415942438,0.012708634105921143,0.546,0.02,2246,790,16,3,0.08669465986399577,74,0.9007619408055072
dual_ucb,0.5,0.0,0,20261239,10,True,0.5447219716588805,0.011586601664966008,0.546,0.02,2326,830,8,2,0.2031233704107462,40,0.8141453503505929
correlation_blind,0.5,0.0,0,21261239,1,True,0.6637015798253265,0.06276907731421694,0.664,0.0,350,174,32,5,0.024901891612601902,44,0.9685492453007114
correlation_blind,0.5,0.0,0,21261239,2,True,0.6196185116462596,0.04740796666899823,0.62,0.0,532,221,32,4,0.027063845514883892,45,0.9659291917656689
correlation_blind,0.5,0.0,0,21261239,3,True,0.6041764464792034,0.038037461608115414,0.606,0.0,714,268,32,4,0.030417163667504386,45,0.9619002505817464
correlation_blind,0.5,0.0,0,21261239,4,True,0.6041294762688101,0.031820928145325375,0.606,0.0,896,315,32,4,0.034839040302275734,45,0.9566523682555359
correlation_blind,0.5,0.0,0,21261239,5,True,0.5899836779677965,0.02738738833813497,0.59,0.0,1078,362,32,4,0.040873991735042234,45,0.9496092306491011
correlation_blind,0.5,0.0,0,21261239,6,True,0.5753889984467369,0.02406172602848891,0.5760000000000001,0.0,1260,409,32,4,0.04948630663415584,45,0.9397963191981532
correlation_blind,0.5,0.0,0,21261239,7,True,0.5708456415525798,0.021472338976701415,0.5720000000000001,0.0,1400,457,32,3,0.06253298852548721,46,0.9254643615845954
correlation_blind,0.5,0.0,0,21261239,8,True,0.5753388340435694,0.019357879611564634,0.5760000000000001,0.0,1582,504,32,4,0.08889296125351125,45,0.8984686925550163
correlation_blind,0.5,0.0,0,21261239,9,True,0.5706923006038924,0.017663991877365108,0.5720000000000001,0.0,1722,552,32,3,0.15110571977549161,46,0.8451588642362777
correlation_blind,0.5,0.0,0,21261239,10,True,0.5620528361585646,0.016221489078232246,0.5640000000000001,0.0,1834,590,8,3,0.21681939546060583,37,0.8073886442085485
dual_ucb,0.5,0.0,0,20261240,1,True,0.6709108235462167,0.06276907731421694,0.672,0.08,470,198,16,5,0.014761752926011453,68,0.981077627855238
dual_ucb,0.5,0.0,0,20261240,2,True,0.5822985454717631,0.04209561106538348,0.584,0.06,692,272,16,3,0.01551700081858128,74,0.9801318592879896
dual_ucb,0.5,0.0,0,20261240,3,True,0.5834690150241666,0.03138674422532664,0.584,0.04,914,346,16,3,0.01770659678669652,74,0.9774022060171235
dual_ucb,0.5,0.0,0,20261240,4,True,0.561998752274051,0.025096653795174638,0.562,0.04,1136,420,16,3,0.02009805500777054,74,0.9744417922640133
dual_ucb,0.5,0.0,0,20261240,5,True,0.548000148617098,0.020946806161918817,0.55,0.04,1358,494,16,3,0.023483362123435006,74,0.970288372418072
dual_ucb,0.5,0.0,0,20261240,6,True,0.550484049745162,0.017998412924491405,0.552,0.02,1580,568,16,3,0.029034920273497848,74,0.963571794194463
dual_ucb,0.5,0.0,0,20261240,7,True,0.5550763892466934,0.01579291230787428,0.556,0.02,1802,642,16,3,0.03705032910244728,74,0.95408167673325
dual_ucb,0.5,0.0,0,20261240,8,True,0.5505931052841224,0.014079340187326182,0.552,0.02,2024,716,16,3,0.05152477088726833,74,0.9375649049893633
dual_ucb,0.5,0.0,0,20261240,9,True,0.545935439653622,0.012708634105921143,0.546,0.02,2246,790,16,3,0.08669465986399577,74,0.9007619408055072
dual_ucb,0.5,0.0,0,20261240,10,True,0.5509181158419949,0.011586601664966008,0.552,0.02,2358,828,8,3,0.2122629851721687,37,0.8095554882783308
correlation_blind,0.5,0.0,0,21261240,1,True,0.7271202828372674,0.06276907731421694,0.728,0.0,424,172,32,7,0.025979591210042677,42,0.9672409842644295
correlation_blind,0.5,0.0,0,21261240,2,True,0.6039927603856425,0.04791384170785461,0.604,0.0,606,219,32,4,0.02694151643155254,45,0.9660769702878759
correlation_blind,0.5,0.0,0,21261240,3,True,0.6003948368727787,0.03835814674924998,0.602,0.0,788,266,32,4,0.030389548519868723,45,0.9619332562118686
correlation_blind,0.5,0.0,0,21261240,4,True,0.6019432210300291,0.03204269075066217,0.602,0.0,970,313,32,4,0.034807030743681265,45,0.956690091903565
correlation_blind,0.5,0.0,0,21261240,5,True,0.6011062086672556,0.027550067153974185,0.602,0.0,1152,360,32,4,0.040964395305154666,45,0.9495047699081264
correlation_blind,0.5,0.0,0,21261240,6,True,0.5872567235051618,0.024186268692894364,0.588,0.0,1334,407,32,4,0.049556075743873884,45,0.9397179675585404
correlation_blind,0.5,0.0,0,21261240,7,True,0.5745844425363613,0.021570819016799705,0.5760000000000001,0.0,1474,455,32,3,0.0626472150290331,46,0.9253417204116207
correlation_blind,0.5,0.0,0,21261240,8,True,0.5744049105181708,0.019437413165670547,0.5760000000000001,0.0,1656,502,32,4,0.08889296125351125,45,0.8984686925550163
correlation_blind,0.5,0.0,0,21261240,9,True,0.561028655092433,0.01772985048111929,0.562,0.0,1796,550,32,3,0.1503801347780568,46,0.8456963855537548
correlation_blind,0.5,0.0,0,21261240,10,True,0.5578559221822743,0.0162767489319219,0.558,0.0,1908,588,8,3,0.21634904253830287,37,0.807608587480208
dual_ucb,0.5,0.0,0,20261241,1,True,0.6852076324875245,0.06276907731421694,0.686,0.08,470,198,16,5,0.014864395933559019,68,0.980948964140238
dual_ucb,0.5,0.0,0,20261241,2,True,0.5802111650747726,0.04209561106538348,0.582,0.06,692,272,16,3,0.01550160875248106,74,0.9801511124789786
dual_ucb,0.5,0.0,0,20261241,3,True,0.5635411575705815,0.03138674422532664,0.5640000000000001,0.04,914,346,16,3,0.017566156103643475,74,0.9775767372076664
dual_ucb,0.5,0.0,0,20261241,4,True,0.555499345273536,0.025096653795174638,0.556,0.04,1136,420,16,3,0.020067744158829753,74,0.9744791779426082
dual_ucb,0.5,0.0,0,20261241,5,True,0.5584775809202611,0.020946806161918817,0.56,0.04,1358,494,16,3,0.023535194791632272,74,0.9702251188435309
dual_ucb,0.5,0.0,0,20261241,6,True,0.5563284624156606,0.017998412924491405,0.558,0.02,1580,568,16,3,0.0290739525382486,74,0.9635249869329763
