policy,persistence,rho,delay,seed,simultaneous_coverage,largest_action_radius,final_error,median_q,initial_p_upper,final_p_upper,initial_rho_upper,final_rho_upper,random_seed,oracle_error,to_oracle
dual_ucb,0.9,0.0,0,20321237,True,0.959377788978143,0.0038043079181365592,24.0,0.9727229968352509,0.9145227808077967,0.06276907731421694,0.019845380345770748,20321237,0.0005690190805959735,6.685729965596305
correlation_blind,0.9,0.0,0,20321237,True,0.9465276060224022,0.0037548880237494022,32.0,0.9603725220436967,0.911642440441393,0.06276907731421694,0.021670232510669157,21321237,0.0005690190805959735,6.598878933579249
dual_ucb,0.9,0.0,0,20321238,True,0.962637770906213,0.0037446229240139,16.0,0.9646320947113585,0.9096697279517905,0.06276907731421694,0.019008103781458507,20321238,0.0005690190805959735,6.580838941449722
correlation_blind,0.9,0.0,0,20321238,True,0.942564896858155,0.0037636578336496967,32.0,0.9559839803502153,0.9194685454993128,0.06276907731421694,0.021230136644867628,21321238,0.0005690190805959735,6.614291087932859
dual_ucb,0.9,0.0,0,20321239,True,0.9650976927780275,0.0038383211430472255,16.0,0.9801562512971111,0.9128828210619235,0.06276907731421694,0.018894380799482323,20321239,0.0005690190805959735,6.74550515780083
correlation_blind,0.9,0.0,0,20321239,True,0.9462460997377121,0.003809037585580104,32.0,0.9603725220436967,0.9161541232294323,0.06276907731421694,0.021570819016799705,21321239,0.0005690190805959735,6.69404193193422
dual_ucb,0.9,0.0,0,20321240,True,0.962904574540872,0.0037445736096899575,16.0,0.9687527531915219,0.9081031150949606,0.06276907731421694,0.01893213271048027,20321240,0.0005690190805959735,6.580752275948292
correlation_blind,0.9,0.0,0,20321240,True,0.9455369443636805,0.003809037571790602,32.0,0.9559839803502153,0.916458401631884,0.06276907731421694,0.02127812665898244,21321240,0.0005690190805959735,6.694041907700407
dual_ucb,0.9,0.0,0,20321241,True,0.9668667518201106,0.0037651765828398244,16.0,0.9646320947113585,0.916635511439319,0.06276907731421694,0.01867107989585677,20321241,0.0005690190805959735,6.616960153421027
correlation_blind,0.9,0.0,0,20321241,True,0.9459185715679528,0.0038090375852514982,32.0,0.9765294187433833,0.9166780292075813,0.06276907731421694,0.021620408246353202,21321241,0.0005690190805959735,6.6940419313567245
dual_ucb,0.9,0.0,0,20321242,True,0.9644314995991559,0.003804307918026676,16.0,0.9559839803502153,0.9143444870519053,0.06276907731421694,0.018707919200897045,20321242,0.0005690190805959735,6.685729965403196
correlation_blind,0.9,0.0,0,20321242,True,0.9465276060224022,0.0037899162082578415,32.0,0.9727229968352509,0.9096330891328748,0.06276907731421694,0.02192293913150166,21321242,0.0005690190805959735,6.660437826247227
dual_ucb,0.9,0.0,0,20321243,True,0.9587888255340863,0.003838285579504079,24.0,0.9765294187433833,0.9127690340681456,0.06276907731421694,0.0196392186597971,20321243,0.0005690190805959735,6.7454426580633715
correlation_blind,0.9,0.0,0,20321243,True,0.9478259472864405,0.0038843685222903733,32.0,0.9727229968352509,0.9134910460694332,0.06276907731421694,0.021770592925801108,21321243,0.0005690190805959735,6.826429296926216
dual_ucb,0.9,0.0,0,20321244,True,0.9608995572631217,0.003838285579421629,24.0,0.9687527531915219,0.9124753433844168,0.06276907731421694,0.019437413165670547,20321244,0.0005690190805959735,6.745442657918472
correlation_blind,0.9,0.0,0,20321244,True,0.9465276060224022,0.0038843685122494248,32.0,0.9603725220436967,0.9138701046748154,0.06276907731421694,0.021570819016799705,21321244,0.0005690190805959735,6.826429279280149
dual_ucb,0.9,0.0,0,20321245,True,0.959377788978143,0.003838285579512572,24.0,0.9687527531915219,0.9128545628993672,0.06276907731421694,0.019357879611564634,20321245,0.0005690190805959735,6.7454426580782965
correlation_blind,0.9,0.0,0,20321245,True,0.9485112042552197,0.003849108744903517,32.0,0.9603725220436967,0.915925795606022,0.06276907731421694,0.021326340309355783,21321245,0.0005690190805959735,6.764463400545507
dual_ucb,0.9,0.0,0,20321246,True,0.9638443980176659,0.0037107062888367143,16.0,0.9514751328510374,0.9102642552742708,0.06276907731421694,0.018525202109352407,20321246,0.0005690190805959735,6.521233497038855
correlation_blind,0.9,0.0,0,20321246,True,0.9462460997377121,0.0037636578064590863,32.0,0.9765294187433833,0.9193904279692156,0.06276907731421694,0.021521463146698894,21321246,0.0005690190805959735,6.6142910401477994
dual_ucb,0.9,0.0,0,20321247,True,0.9658130239840355,0.0034804284128179073,16.0,0.9646320947113585,0.9069387583226018,0.06276907731421694,0.018525202109352407,20321247,0.0005690190805959735,6.116540783083427
correlation_blind,0.9,0.0,0,20321247,True,0.9462460997377121,0.0037549055501050633,32.0,0.9765294187433833,0.911539763059213,0.06276907731421694,0.021821132508805303,21321247,0.0005690190805959735,6.59890973457742
dual_ucb,0.9,0.0,0,20321248,True,0.9585287702727112,0.0037413957328910966,32.0,0.9835847716806565,0.9201260845848953,0.06276907731421694,0.020098727775517577,20321248,0.0005690190805959735,6.575167442491508
correlation_blind,0.9,0.0,0,20321248,True,0.9485112042552197,0.003789900772180125,32.0,0.9687527531915219,0.9084302165002032,0.06276907731421694,0.021230136644867628,21321248,0.0005690190805959735,6.66041069872507
dual_ucb,0.9,0.0,0,20321249,True,0.9646823919179507,0.003744573601513073,16.0,0.9421260130514741,0.909660019135522,0.06276907731421694,0.018707919200897045,20321249,0.0005690190805959735,6.5807522615781515
correlation_blind,0.9,0.0,0,20321249,True,0.9465276060224022,0.003754905534329016,32.0,0.9687527531915219,0.9108315919452372,0.06276907731421694,0.021620408246353202,21321249,0.0005690190805959735,6.5989097068524325
dual_ucb,0.9,0.0,0,20321250,True,0.962904574540872,0.003804069116205306,16.0,0.9468535763918076,0.9150015589711211,0.06276907731421694,0.018453138330968982,20321250,0.0005690190805959735,6.68531029261978
correlation_blind,0.9,0.0,0,20321250,True,0.9485112042552197,0.003809037585251194,32.0,0.9835847716806565,0.9164937393951165,0.06276907731421694,0.02127812665898244,21321250,0.0005690190805959735,6.69404193135619
dual_ucb,0.9,0.0,0,20321251,True,0.959377788978143,0.0037107062888456508,24.0,0.9646320947113585,0.9113676585405577,0.06276907731421694,0.019318363225370165,20321251,0.0005690190805959735,6.52123349705456
correlation_blind,0.9,0.0,0,20321251,True,0.9478259472864405,0.003754905534279457,32.0,0.9765294187433833,0.9116107808028615,0.06276907731421694,0.021821132508805303,21321251,0.0005690190805959735,6.598909706765336
dual_ucb,0.9,0.0,0,20321252,True,0.962904574540872,0.003680224681201565,24.0,0.9727229968352509,0.9183692954922273,0.06276907731421694,0.02001354272158415,20321252,0.0005690190805959735,6.467664805452584
correlation_blind,0.9,0.0,0,20321252,True,0.9488038198780582,0.0037899007982760647,32.0,0.9765294187433833,0.9085563786569508,0.06276907731421694,0.021620408246353202,21321252,0.0005690190805959735,6.660410744586344
dual_ucb,0.9,0.0,0,20321253,True,0.9644314995991559,0.003804307931411785,16.0,0.9687527531915219,0.9155314076960719,0.06276907731421694,0.019008103781458507,20321253,0.0005690190805959735,6.685729988926324
correlation_blind,0.9,0.0,0,20321253,True,0.9462460997377121,0.003789900782603455,32.0,0.9801562512971111,0.908809368192814,0.06276907731421694,0.021521463146698894,21321253,0.0005690190805959735,6.6604107170431375
dual_ucb,0.9,0.0,0,20321254,True,0.9650976927780275,0.0038040691052419764,16.0,0.9924306493116266,0.9145834524341168,0.06276907731421694,0.018707919200897045,20321254,0.0005690190805959735,6.685310273352711
correlation_blind,0.9,0.0,0,20321254,True,0.9459185715679528,0.0037636578061232924,32.0,0.9897522603044175,0.9192851195847789,0.06276907731421694,0.021770592925801108,21321254,0.0005690190805959735,6.614291039557672
dual_ucb,0.9,0.0,0,20321255,True,0.962637770906213,0.0037214373747886673,24.0,0.9897522603044175,0.918365870510059,0.06276907731421694,0.01980379269084978,20321255,0.0005690190805959735,6.540092418150452
correlation_blind,0.9,0.0,0,20321255,True,0.9423492348826664,0.00376438829017241,32.0,0.9801562512971111,0.9181739430107612,0.06276907731421694,0.020946806161918817,21321255,0.0005690190805959735,6.615574799758389
dual_ucb,0.9,0.0,0,20321256,True,0.962637770906213,0.0038382855794242545,16.0,0.9897522603044175,0.9137329889194741,0.06276907731421694,0.019200802976386024,20321256,0.0005690190805959735,6.745442657923086
correlation_blind,0.9,0.0,0,20321256,True,0.9478259472864405,0.0038490244445841385,32.0,0.9603725220436967,0.9152534353389596,0.06276907731421694,0.02127812665898244,21321256,0.0005690190805959735,6.7643152502949215
dual_ucb,0.9,0.0,0,20321257,True,0.9650976927780275,0.0037107062888441632,16.0,0.9835847716806565,0.9104624705152438,0.06276907731421694,0.01885678335126615,20321257,0.0005690190805959735,6.521233497051946
correlation_blind,0.9,0.0,0,20321257,True,0.9462460997377121,0.0037548879655473124,32.0,0.9835847716806565,0.9114873446739502,0.06276907731421694,0.021720293501211144,21321257,0.0005690190805959735,6.598878831294296
dual_ucb,0.9,0.0,0,20321258,True,0.9686662992426751,0.0038382855706978174,16.0,0.9222654548890357,0.91330746623254,0.06276907731421694,0.018525202109352407,20321258,0.0005690190805959735,6.745442642587156
correlation_blind,0.9,0.0,0,20321258,True,0.9500434753635596,0.0038491087449053114,32.0,0.9603725220436967,0.9151786273612879,0.06276907731421694,0.021326340309355783,21321258,0.0005690190805959735,6.764463400548661
dual_ucb,0.9,0.0,0,20321259,True,0.9644314995991559,0.003838285579425013,16.0,0.9801562512971111,0.9128379728564882,0.06276907731421694,0.018894380799482323,20321259,0.0005690190805959735,6.7454426579244195
correlation_blind,0.9,0.0,0,20321259,True,0.9485112042552197,0.003789900772144317,32.0,0.986792518751719,0.9084200842840544,0.06276907731421694,0.021821132508805303,21321259,0.0005690190805959735,6.660410698662141
dual_ucb,0.9,0.0,0,20321260,True,0.962637770906213,0.003804069105315908,16.0,0.9727229968352509,0.9141865727614629,0.06276907731421694,0.019200802976386024,20321260,0.0005690190805959735,6.68531027348264
correlation_blind,0.9,0.0,0,20321260,True,0.9490596170143195,0.0038090608727631365,32.0,0.9646320947113585,0.9170019591273437,0.06276907731421694,0.02127812665898244,21321260,0.0005690190805959735,6.69408285706982
dual_ucb,0.9,0.0,0,20321261,True,0.9649031720436454,0.003765417014440499,16.0,0.9727229968352509,0.9179486997431134,0.06276907731421694,0.019318363225370165,20321261,0.0005690190805959735,6.617382690395399
correlation_blind,0.9,0.0,0,20321261,True,0.9485112042552197,0.0038843685033991505,32.0,0.9687527531915219,0.912195801799865,0.06276907731421694,0.021087492818658064,21321261,0.0005690190805959735,6.826429263726586
dual_ucb,0.9,0.0,0,20321262,True,0.9638443980176659,0.003838285589471391,16.0,0.9765294187433833,0.9120263097903694,0.06276907731421694,0.019397562569742545,20321262,0.0005690190805959735,6.745442675580027
correlation_blind,0.9,0.0,0,20321262,True,0.9478259472864405,0.003809037571621969,32.0,0.9897522603044175,0.9160644994693172,0.06276907731421694,0.021670232510669157,21321262,0.0005690190805959735,6.694041907404049
dual_ucb,0.9,0.0,2,20331231,True,0.9653345815486741,0.0009066511713229156,1.0,0.9646320947113585,0.9117476504323427,0.06276907731421694,0.05710384804442385,20331231,0.0009077013770903222,0.9988430052064335
correlation_blind,0.9,0.0,2,20331231,True,0.9660469655869762,0.0007252596491475233,1.0,0.9646320947113585,0.914531687747415,0.06276907731421694,0.03497563827334382,21331231,0.0009077013770903222,0.799006884260081
dual_ucb,0.9,0.0,2,20331232,True,0.9657572816362673,0.0009160839219914626,1.0,0.9559839803502153,0.9096126569863465,0.06276907731421694,0.05673917016797858,20331232,0.0009077013770903222,1.0092349148218889
correlation_blind,0.9,0.0,2,20331232,True,0.9656754648843962,0.0009049859715275938,1.0,0.9687527531915219,0.9123112625627798,0.06276907731421694,0.04791384170785461,21331232,0.0009077013770903222,0.9970084813890745
dual_ucb,0.9,0.0,2,20331233,True,0.9654600084095883,0.0009197701523995345,1.0,0.9835847716806565,0.9091395580725712,0.06276907731421694,0.0578478934721386,20331233,0.0009077013770903222,1.0132959755419775
correlation_blind,0.9,0.0,2,20331233,True,0.9654172183161467,0.0007399554383155943,1.0,0.9765294187433833,0.9118812549156678,0.06276907731421694,0.036080349395701775,21331233,0.0009077013770903222,0.8151969986952701
dual_ucb,0.9,0.0,2,20331234,True,0.9660469655869762,0.0007306784297285169,1.0,0.9727229968352509,0.914056575605658,0.06276907731421694,0.03666010984879303,20331234,0.0009077013770903222,0.8049766676246979
correlation_blind,0.9,0.0,2,20331234,True,0.9656754648843962,0.0007386107065575196,1.0,0.9468535763918076,0.9128134893062889,0.06276907731421694,0.04113919904470108,21331234,0.0009077013770903222,0.81371552935743
dual_ucb,0.9,0.0,2,20331235,True,0.9654172183161467,0.0009106909014650846,1.0,0.9765294187433833,0.9103105602730459,0.06276907731421694,0.04843096415152488,20331235,0.0009077013770903222,1.0032935108948997
correlation_blind,0.9,0.0,2,20331235,True,0.9657572816362673,0.0009109799837546764,1.0,0.9559839803502153,0.9111971031194837,0.06276907731421694,0.05822746175363164,21331235,0.0009077013770903222,1.0036119882013002
dual_ucb,0.9,0.0,2,20331236,True,0.9657572816362673,0.0009163141908442418,1.0,0.9559839803502153,0.9097208023418435,0.06276907731421694,0.05710384804442385,20331236,0.0009077013770903222,1.0094885983114055
correlation_blind,0.9,0.0,2,20331236,True,0.9660469655869762,0.000730485065022732,1.0,0.986792518751719,0.9141874092345994,0.06276907731421694,0.036957245446009146,21331236,0.0009077013770903222,0.8047636408400468
dual_ucb,0.9,0.0,2,20331237,True,0.9664811352174852,0.0009106913004702571,1.0,0.9801562512971111,0.9111467999457858,0.06276907731421694,0.05673917016797858,20331237,0.0009077013770903222,1.0032939504724772
correlation_blind,0.9,0.0,2,20331237,True,0.9656754648843962,0.0007330899922187799,1.0,0.9687527531915219,0.9125348607447565,0.06276907731421694,0.03551915427953509,21331237,0.0009077013770903222,0.8076334472122683
dual_ucb,0.9,0.0,2,20331238,True,0.9653345815486741,0.0009072326768187046,1.0,0.9687527531915219,0.9105071890984644,0.06276907731421694,0.04817097344438742,20331238,0.0009077013770903222,0.9994836404532953
correlation_blind,0.9,0.0,2,20331238,True,0.9656754648843962,0.000905535136565358,1.0,0.9646320947113585,0.912122878865175,0.06276907731421694,0.046912972374529335,21331238,0.0009077013770903222,0.9976134876737677
dual_ucb,0.9,0.0,2,20331239,True,0.9664811352174852,0.0007301098942337375,1.0,0.9801562512971111,0.91570194959811,0.06276907731421694,0.04113919904470108,20331239,0.0009077013770903222,0.8043503212192293
correlation_blind,0.9,0.0,2,20331239,True,0.9651352303158005,0.0009163151155655806,1.0,0.986792518751719,0.9091133139301897,0.06276907731421694,0.04977553769707031,21331239,0.0009077013770903222,1.0094896170620233
dual_ucb,0.9,0.0,2,20331240,True,0.967629890082576,0.0008946605886305033,1.0,0.9967693945447871,0.9141494797414185,0.06276907731421694,0.0433055862506528,20331240,0.0009077013770903222,0.9856331732120737
correlation_blind,0.9,0.0,2,20331240,True,0.9654786745067911,0.0009247274542424637,1.0,0.9687527531915219,0.9077287406989738,0.06276907731421694,0.04765952156085325,21331240,0.0009077013770903222,1.0187573552071931
dual_ucb,0.9,0.0,2,20331241,True,0.9668922341269055,0.0007118363450977288,1.0,0.9603725220436967,0.9184645151721549,0.06276907731421694,0.04113919904470108,20331241,0.0009077013770903222,0.7842186462022922
correlation_blind,0.9,0.0,2,20331241,True,0.9653345815486741,0.0009112646610662984,1.0,0.9765294187433833,0.9105495729936828,0.06276907731421694,0.04895971741526815,21331241,0.0009077013770903222,1.0039256126143583
dual_ucb,0.9,0.0,2,20331242,True,0.9654172183161467,0.0009106904557466561,1.0,0.9273636010651729,0.9116063680811441,0.06276907731421694,0.05747338947754031,20331242,0.0009077013770903222,1.0032930198540797
correlation_blind,0.9,0.0,2,20331242,True,0.9656581287768375,0.0009200274614749042,1.0,0.9514751328510374,0.908762511627313,0.06276907731421694,0.05710384804442385,21331242,0.0009077013770903222,1.0135794488095786
dual_ucb,0.9,0.0,2,20331243,True,0.9654172183161467,0.0009106942558061921,1.0,0.9835847716806565,0.9102639796530962,0.06276907731421694,0.05747338947754031,20331243,0.0009077013770903222,1.0032972063185182
correlation_blind,0.9,0.0,2,20331243,True,0.9660469655869762,0.0007293357048870813,1.0,0.9835847716806565,0.9156497606839129,0.06276907731421694,0.04132688608820981,21331243,0.0009077013770903222,0.8034974092746228
dual_ucb,0.9,0.0,2,20331244,True,0.9653345815486741,0.000906941733643859,1.0,0.9765294187433833,0.9114482376686934,0.06276907731421694,0.048693862286840736,20331244,0.0009077013770903222,0.9991631130395567
correlation_blind,0.9,0.0,2,20331244,True,0.9674886492042079,0.0009049841911059504,1.0,0.9967693945447871,0.9124707012594577,0.06276907731421694,0.043724998313918226,21331244,0.0009077013770903222,0.9970065199272012
dual_ucb,0.9,0.0,2,20331245,True,0.9656754648843962,0.0009008480311598777,1.0,0.9924306493116266,0.9129374130307928,0.06276907731421694,0.0514942476896839,20331245,0.0009077013770903222,0.9924497790755665
correlation_blind,0.9,0.0,2,20331245,True,0.9653345815486741,0.0009112439434616213,1.0,0.9603725220436967,0.9101932789719553,0.06276907731421694,0.05673917016797858,21331245,0.0009077013770903222,1.0039027883626825
