seed,seed_index,persistence,rho,maximum_delay,policy,num_agents,gap,eta,updates,update_cost,squared_parameter_error,maximum_squared_error,diverged,finite,charged_budget,within_budget
20261039,9,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.981595067834566,19.325885834094855,False,True,127273,True
20261039,9,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.07790917376211448,14.092579575561606,False,True,127596,True
20261039,9,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,2.1977415415270043,17.998820057750144,False,True,127270,True
20261039,9,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.2255215573072804,16.570633659443512,False,True,127273,True
20261039,9,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.10899207991318252,16.554922659769986,False,True,127596,True
20261039,9,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.18371759282164637,15.28654399418527,False,True,127684,True
20261039,9,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.981595067834566,19.325885834094855,False,True,127273,True
20261039,9,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.731701560343936,16.804737108906526,False,True,127596,True
20261039,9,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,2.1977415415270043,17.998820057750144,False,True,127270,True
20261039,9,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.2255215573072804,16.570633659443512,False,True,127273,True
20261039,9,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.728306790204197,16.80518422070703,False,True,127596,True
20261040,10,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.2781312656577306,13.555693979562575,False,True,127596,True
20261040,10,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.21386081022253828,16.35982490873105,False,True,127273,True
20261040,10,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.2781312656577306,13.555693979562575,False,True,127596,True
20261040,10,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,3.2884695197576894,18.142178317784712,False,True,127270,True
20261040,10,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,2.26345510941757,15.563661350872604,False,True,127273,True
20261040,10,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.2642567151846156,15.452817038184062,False,True,127596,True
20261040,10,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,1.723132053806839,15.306658409954366,False,True,127684,True
20261040,10,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.21386081022253828,16.35982490873105,False,True,127273,True
20261040,10,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.73003759245325,16.804605192523475,False,True,127596,True
20261040,10,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,3.2884695197576894,18.142178317784712,False,True,127270,True
20261040,10,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,2.26345510941757,15.563661350872604,False,True,127273,True
20261040,10,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.71772835680851,16.8044507823939,False,True,127596,True
20261041,11,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.1426423889260578,14.128888760388191,False,True,127596,True
20261041,11,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,5.960277644982569,18.318380737298604,False,True,127273,True
20261041,11,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.1426423889260578,14.128888760388191,False,True,127596,True
20261041,11,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.5325889049924322,16.805383586878406,False,True,127270,True
20261041,11,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,18.978507425615447,18.979790389967132,False,True,127273,True
20261041,11,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,4.43533645843684,22.24498834610674,False,True,127596,True
20261041,11,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.4707601179415538,15.41767114550941,False,True,127684,True
20261041,11,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,5.960277644982569,18.318380737298604,False,True,127273,True
20261041,11,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.72831863542791,16.80474457355659,False,True,127596,True
20261041,11,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.5325889049924322,16.805383586878406,False,True,127270,True
20261041,11,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,18.978507425615447,18.979790389967132,False,True,127273,True
20261041,11,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.737475845487538,16.805345175828734,False,True,127596,True
20261042,12,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.10552628053592772,11.720046688585509,False,True,127596,True
20261042,12,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.28896453665460436,18.453022506681474,False,True,127273,True
20261042,12,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.10552628053592772,11.720046688585509,False,True,127596,True
20261042,12,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.1691986061744033,16.805383586878406,False,True,127270,True
20261042,12,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.5314913243532733,16.805376690461554,False,True,127273,True
20261042,12,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.10169909352432126,16.7864488778142,False,True,127596,True
20261042,12,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.08703746924392115,14.684725023857425,False,True,127684,True
20261042,12,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.28896453665460436,18.453022506681474,False,True,127273,True
20261042,12,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.728244229230125,16.804135459335033,False,True,127596,True
20261042,12,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.1691986061744033,16.805383586878406,False,True,127270,True
20261042,12,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.5314913243532733,16.805376690461554,False,True,127273,True
20261042,12,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.735337886416765,16.805343487934074,False,True,127596,True
20261043,13,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.20065758734525965,13.597450906971483,False,True,127596,True
20261043,13,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.20154199261340455,13.19089402113889,False,True,127273,True
20261043,13,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.20065758734525965,13.597450906971483,False,True,127596,True
20261043,13,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.14003606057863077,15.538040578803592,False,True,127270,True
20261043,13,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.6473582391565129,15.57769779417782,False,True,127273,True
20261043,13,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.5687092024993186,15.77649169163149,False,True,127596,True
20261043,13,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.11803902588954814,15.597457661159988,False,True,127684,True
20261043,13,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.20154199261340455,13.19089402113889,False,True,127273,True
20261043,13,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.730194034828624,16.804611145607836,False,True,127596,True
20261043,13,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.14003606057863077,15.538040578803592,False,True,127270,True
20261043,13,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.6473582391565129,15.57769779417782,False,True,127273,True
20261043,13,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73164009557366,16.804452841187054,False,True,127596,True
20261044,14,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.31715193394347346,13.594215651206149,False,True,127596,True
20261044,14,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.693523484568028,15.57769779417782,False,True,127273,True
20261044,14,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.31715193394347346,13.594215651206149,False,True,127596,True
20261044,14,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.19747052823567088,16.34573796539716,False,True,127270,True
20261044,14,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.15246485036295987,16.35982490873105,False,True,127273,True
20261044,14,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.06216490233668597,16.15365815728414,False,True,127596,True
20261044,14,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.15774906749628714,15.970643997391122,False,True,127684,True
20261044,14,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.693523484568028,15.57769779417782,False,True,127273,True
20261044,14,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729036018505724,16.804613504002162,False,True,127596,True
20261044,14,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.19747052823567088,16.34573796539716,False,True,127270,True
20261044,14,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.15246485036295987,16.35982490873105,False,True,127273,True
20261044,14,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.744059794701382,16.804913031099105,False,True,127596,True
20261045,15,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.20175080677403817,14.019871893306213,False,True,127596,True
20261045,15,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,6.414052720676603,28.68774259225038,False,True,127273,True
20261045,15,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.20175080677403817,14.019871893306213,False,True,127596,True
20261045,15,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.12103295870669492,16.805383586878406,False,True,127270,True
20261045,15,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,7.98411208416211,20.84384183404957,False,True,127273,True
20261045,15,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.07463551975317878,16.797013454406596,False,True,127596,True
20261045,15,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.4059318530029471,16.30353747160322,False,True,127684,True
20261045,15,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,6.414052720676603,28.68774259225038,False,True,127273,True
20261045,15,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.731088698000857,16.804717273033024,False,True,127596,True
20261045,15,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.12103295870669492,16.805383586878406,False,True,127270,True
20261045,15,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,7.98411208416211,20.84384183404957,False,True,127273,True
20261045,15,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.734017968425288,16.805350237796688,False,True,127596,True
20261046,16,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.06989437781614671,12.733247635352427,False,True,127596,True
20261046,16,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.3330531660813387,16.267993575997814,False,True,127273,True
20261046,16,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.06989437781614671,12.733247635352427,False,True,127596,True
20261046,16,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,13.315161178702574,16.188970155395864,False,True,127270,True
20261046,16,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,36.1673911008537,36.1673911008537,False,True,127273,True
20261046,16,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.0834748516113726,15.413361861839718,False,True,127596,True
20261046,16,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.13177640911829872,16.473790031519574,False,True,127684,True
20261046,16,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.3330531660813387,16.267993575997814,False,True,127273,True
20261046,16,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729523176517535,16.80440273493574,False,True,127596,True
20261046,16,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,13.315161178702574,16.188970155395864,False,True,127270,True
20261046,16,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,36.1673911008537,36.1673911008537,False,True,127273,True
20261046,16,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.741075033660557,16.80442290996259,False,True,127596,True
20261047,17,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.12002892784976647,12.763853774251295,False,True,127596,True
20261047,17,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.1452484940799023,16.805376690461554,False,True,127273,True
20261047,17,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.12002892784976647,12.763853774251295,False,True,127596,True
20261047,17,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.25372174457605307,26.01194573336051,False,True,127270,True
20261047,17,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.6320297444131986,13.19089402113889,False,True,127273,True
20261047,17,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.1425573348185661,13.055570462386603,False,True,127596,True
20261047,17,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.16866715628034898,15.724008806441248,False,True,127684,True
20261047,17,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.1452484940799023,16.805376690461554,False,True,127273,True
20261047,17,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.72960936475213,16.804410882152865,False,True,127596,True
20261047,17,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.25372174457605307,26.01194573336051,False,True,127270,True
20261047,17,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.6320297444131986,13.19089402113889,False,True,127273,True
20261047,17,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.722969967311297,16.802734554736592,False,True,127596,True
20261048,18,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.1954768082491911,14.066320309474595,False,True,127596,True
20261048,18,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.27158003153935745,15.57769779417782,False,True,127273,True
20261048,18,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.1954768082491911,14.066320309474595,False,True,127596,True
20261048,18,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,18.94392676969334,19.007324426580656,False,True,127270,True
20261048,18,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.9891643768859884,19.052344961224417,False,True,127273,True
20261048,18,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.10691990232239651,16.545534880961377,False,True,127596,True
20261048,18,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.092088448176653,15.161388938824835,False,True,127684,True
20261048,18,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.27158003153935745,15.57769779417782,False,True,127273,True
20261048,18,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729751438156285,16.804723441885,False,True,127596,True
20261048,18,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,18.94392676969334,19.007324426580656,False,True,127270,True
20261048,18,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.9891643768859884,19.052344961224417,False,True,127273,True
20261048,18,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.7170365460259,16.805179158107713,False,True,127596,True
20261049,19,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.0976777691424623,12.312588969942581,False,True,127596,True
20261049,19,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.15358164457641116,15.57769779417782,False,True,127273,True
20261049,19,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.0976777691424623,12.312588969942581,False,True,127596,True
20261049,19,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,10.688846965939405,21.144764786715374,False,True,127270,True
20261049,19,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,1.3035346879378795,13.19089402113889,False,True,127273,True
20261049,19,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.10371493442631731,13.174357482799165,False,True,127596,True
20261049,19,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.03386632898536282,15.79912242366546,False,True,127684,True
20261049,19,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.15358164457641116,15.57769779417782,False,True,127273,True
20261049,19,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.72962126666296,16.804284885903673,False,True,127596,True
20261049,19,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,10.688846965939405,21.144764786715374,False,True,127270,True
20261049,19,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,1.3035346879378795,13.19089402113889,False,True,127273,True
20261049,19,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73514684160138,16.802824283020147,False,True,127596,True
20261050,20,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.1251631112580007,14.241042873975694,False,True,127596,True
20261050,20,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,6.620807601901079,20.01545657227949,False,True,127273,True
20261050,20,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.1251631112580007,14.241042873975694,False,True,127596,True
20261050,20,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.41188465995238366,20.653048887756718,False,True,127270,True
20261050,20,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.1653792387311938,16.35982490873105,False,True,127273,True
20261050,20,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,12.226905898886582,21.80967693327852,False,True,127596,True
20261050,20,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.4515141840519185,16.28802348450366,False,True,127684,True
20261050,20,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,6.620807601901079,20.01545657227949,False,True,127273,True
20261050,20,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.731343517253862,16.804767480138153,False,True,127596,True
20261050,20,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.41188465995238366,20.653048887756718,False,True,127270,True
20261050,20,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.1653792387311938,16.35982490873105,False,True,127273,True
20261050,20,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.730122895412904,16.805022248820094,False,True,127596,True
20261051,21,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.17432109588258232,14.177199948832062,False,True,127596,True
20261051,21,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,19.1937812901944,21.81190614422844,False,True,127273,True
20261051,21,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.17432109588258232,14.177199948832062,False,True,127596,True
20261051,21,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.1637926782865493,15.522437421540786,False,True,127270,True
20261051,21,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.31128316573681847,15.563661350872604,False,True,127273,True
20261051,21,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.4038927942575511,15.478854411949051,False,True,127596,True
20261051,21,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,2.2136569186483306,16.306205463320467,False,True,127684,True
20261051,21,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,19.1937812901944,21.81190614422844,False,True,127273,True
20261051,21,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.730209045413808,16.80475667762297,False,True,127596,True
20261051,21,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.1637926782865493,15.522437421540786,False,True,127270,True
20261051,21,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.31128316573681847,15.563661350872604,False,True,127273,True
20261051,21,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73706233878401,16.804463649411858,False,True,127596,True
20261052,22,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.44207098064802897,14.585257241527918,False,True,127596,True
20261052,22,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.2637409795660792,16.805680747980865,False,True,127273,True
20261052,22,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.44207098064802897,14.585257241527918,False,True,127596,True
20261052,22,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.11920454533701264,20.57101306049229,False,True,127270,True
20261052,22,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.43815529128915964,15.563661350872604,False,True,127273,True
20261052,22,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,1.79639860495394,15.512672055371151,False,True,127596,True
20261052,22,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.1406280328985377,16.5503421485053,False,True,127684,True
20261052,22,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.2637409795660792,16.805680747980865,False,True,127273,True
20261052,22,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.730275302603822,16.804842977732974,False,True,127596,True
20261052,22,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.11920454533701264,20.57101306049229,False,True,127270,True
20261052,22,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.43815529128915964,15.563661350872604,False,True,127273,True
20261052,22,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73655075943242,16.80449084357564,False,True,127596,True
20261053,23,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.21389955964226237,13.684150846558005,False,True,127596,True
20261053,23,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,7.902435725254925,15.563661350872604,False,True,127273,True
20261053,23,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.21389955964226237,13.684150846558005,False,True,127596,True
20261053,23,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.6566016881795432,15.522437421540786,False,True,127270,True
20261053,23,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,5.878100612768735,15.563661350872604,False,True,127273,True
20261053,23,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.07178539932537958,16.17954896417611,False,True,127596,True
20261053,23,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.3129936368753358,16.425185849168088,False,True,127684,True
20261053,23,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,7.902435725254925,15.563661350872604,False,True,127273,True
20261053,23,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.731910173314155,16.804638262619722,False,True,127596,True
20261053,23,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.6566016881795432,15.522437421540786,False,True,127270,True
20261053,23,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,5.878100612768735,15.563661350872604,False,True,127273,True
20261053,23,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73861341812452,16.804407143268815,False,True,127596,True
20261054,24,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.07859733925029133,12.79597802456518,False,True,127596,True
20261054,24,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.4233545539775253,18.120031686840676,False,True,127273,True
20261054,24,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.07859733925029133,12.79597802456518,False,True,127596,True
20261054,24,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.18899542433806432,15.538040578803592,False,True,127270,True
20261054,24,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,4.217462260364937,15.57769779417782,False,True,127273,True
20261054,24,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.8239809279257477,15.49619928272137,False,True,127596,True
20261054,24,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.07276438444788048,15.75804077118666,False,True,127684,True
20261054,24,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.4233545539775253,18.120031686840676,False,True,127273,True
20261054,24,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729419952976265,16.80441889411261,False,True,127596,True
20261054,24,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.18899542433806432,15.538040578803592,False,True,127270,True
20261054,24,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,4.217462260364937,15.57769779417782,False,True,127273,True
20261054,24,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.733888266357567,16.804452841187054,False,True,127596,True
20261055,25,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.09250792640270325,13.461064784416834,False,True,127596,True
20261055,25,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,10.975104435199345,20.46584494616708,False,True,127273,True
20261055,25,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.09250792640270325,13.461064784416834,False,True,127596,True
20261055,25,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.32084889429924524,16.25022801088021,False,True,127270,True
20261055,25,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.2438007862177654,16.267993575997814,False,True,127273,True
20261055,25,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,11.898248217473014,19.728387546352387,False,True,127596,True
20261055,25,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.5503393093333298,15.860562890498958,False,True,127684,True
20261055,25,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,10.975104435199345,20.46584494616708,False,True,127273,True
20261055,25,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.732765110657468,16.804578485351783,False,True,127596,True
20261055,25,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.32084889429924524,16.25022801088021,False,True,127270,True
20261055,25,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.2438007862177654,16.267993575997814,False,True,127273,True
20261055,25,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.733115930767845,16.80496823108227,False,True,127596,True
20261056,26,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.06917829709200146,13.609959493627272,False,True,127596,True
20261056,26,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.15124430093207275,16.36025928304483,False,True,127273,True
20261056,26,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.06917829709200146,13.609959493627272,False,True,127596,True
20261056,26,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.389065440572838,17.826529564874306,False,True,127270,True
20261056,26,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.49876564978143634,15.57769779417782,False,True,127273,True
20261056,26,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,1.2558937831772012,15.422696645061441,False,True,127596,True
20261056,26,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.305358886515728,16.254525568127125,False,True,127684,True
20261056,26,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.15124430093207275,16.36025928304483,False,True,127273,True
20261056,26,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.734074523438668,16.804618386692503,False,True,127596,True
20261056,26,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.389065440572838,17.826529564874306,False,True,127270,True
20261056,26,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.49876564978143634,15.57769779417782,False,True,127273,True
20261056,26,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.715113789113417,16.804414799174893,False,True,127596,True
20261057,27,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.23285368541805038,14.35268815260554,False,True,127596,True
20261057,27,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.22173948612438935,16.805376690461554,False,True,127273,True
20261057,27,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.23285368541805038,14.35268815260554,False,True,127596,True
20261057,27,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.8646982477280665,14.593748630859395,False,True,127270,True
20261057,27,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.2356005227234884,13.19089402113889,False,True,127273,True
20261057,27,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,5.615193848152716,17.966611323551206,False,True,127596,True
20261057,27,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.3016759451972687,15.597457661159988,False,True,127684,True
