policy,scenario,budget,mean_mse,standard_error
raw_state_adaptive,clustered_08,14600.0,0.005354078936430076,0.0006909465844508879
raw_state_adaptive,clustered_08,14800.0,0.005552998835959898,0.0006778383507368324
raw_state_adaptive,clustered_08,15000.0,0.005192680590969733,0.0006231523949839962
raw_state_adaptive,clustered_08,15200.0,0.005164310164452796,0.0006143444927049616
raw_state_adaptive,clustered_08,15400.0,0.0044858317969336675,0.0006022507489441281
raw_state_adaptive,clustered_08,15600.0,0.005052650041938153,0.000736412210366924
raw_state_adaptive,clustered_08,15800.0,0.004763307031754001,0.0006812446765897081
raw_state_adaptive,clustered_08,16000.0,0.004575156410720224,0.0006186957519922123
raw_state_adaptive,balanced_08,0.0,0.0899999999999999,8.620181743291816e-18
raw_state_adaptive,balanced_08,200.0,0.07138898870087851,0.005430068250639137
raw_state_adaptive,balanced_08,400.0,0.07152638649617518,0.005828278073116406
raw_state_adaptive,balanced_08,600.0,0.06419626193024719,0.0064820872160217926
raw_state_adaptive,balanced_08,800.0,0.0626777885803876,0.0069139030391074715
raw_state_adaptive,balanced_08,1000.0,0.06094849507987725,0.006574046983042577
raw_state_adaptive,balanced_08,1200.0,0.056415707624565305,0.006792566355288037
raw_state_adaptive,balanced_08,1400.0,0.0635961092175944,0.007882472201524608
raw_state_adaptive,balanced_08,1600.0,0.0633267672607606,0.007283773871509708
raw_state_adaptive,balanced_08,1800.0,0.05964665390650001,0.0070263611392823114
raw_state_adaptive,balanced_08,2000.0,0.04285468423586048,0.005579064917769786
raw_state_adaptive,balanced_08,2200.0,0.045988479335425644,0.005589115965452935
raw_state_adaptive,balanced_08,2400.0,0.039375994947901394,0.0044348545690082505
raw_state_adaptive,balanced_08,2600.0,0.030865527442361936,0.003581188873140776
raw_state_adaptive,balanced_08,2800.0,0.03170148203931435,0.003938246200365592
raw_state_adaptive,balanced_08,3000.0,0.03253020848422055,0.004545366004665065
raw_state_adaptive,balanced_08,3200.0,0.035310253190671444,0.005003509543228827
raw_state_adaptive,balanced_08,3400.0,0.034246659970573134,0.00553967863239625
raw_state_adaptive,balanced_08,3600.0,0.0340743323367772,0.005424133943836913
raw_state_adaptive,balanced_08,3800.0,0.034571816525940845,0.0043309731936070255
raw_state_adaptive,balanced_08,4000.0,0.03469192504353591,0.0035627124012590863
raw_state_adaptive,balanced_08,4200.0,0.04391222952570828,0.005470446996409869
raw_state_adaptive,balanced_08,4400.0,0.03875824579617885,0.004526111595608499
raw_state_adaptive,balanced_08,4600.0,0.03356769422008284,0.0037732238012618984
raw_state_adaptive,balanced_08,4800.0,0.029453621919359574,0.003388084488589284
raw_state_adaptive,balanced_08,5000.0,0.02656042231710016,0.003248545338287371
raw_state_adaptive,balanced_08,5200.0,0.02557787453812096,0.003012732399103977
raw_state_adaptive,balanced_08,5400.0,0.02455744591626471,0.002680607384627866
raw_state_adaptive,balanced_08,5600.0,0.025493093026409144,0.002784276776342547
raw_state_adaptive,balanced_08,5800.0,0.024345875775056376,0.002778979194517268
raw_state_adaptive,balanced_08,6000.0,0.02259945067201164,0.00287554461098193
raw_state_adaptive,balanced_08,6200.0,0.035145664723772486,0.004202307848186146
raw_state_adaptive,balanced_08,6400.0,0.0340861224351039,0.003903108889550232
raw_state_adaptive,balanced_08,6600.0,0.031435555344577926,0.0033007983821119885
raw_state_adaptive,balanced_08,6800.0,0.028573923125033686,0.0035206099689652254
raw_state_adaptive,balanced_08,7000.0,0.02763284281256151,0.0034542092976642203
raw_state_adaptive,balanced_08,7200.0,0.02462630441573925,0.0033683011637218557
raw_state_adaptive,balanced_08,7400.0,0.024857322695086857,0.0032424152281757997
raw_state_adaptive,balanced_08,7600.0,0.025386547038542026,0.0034164791975141028
raw_state_adaptive,balanced_08,7800.0,0.024137877581078306,0.0032671701644858848
raw_state_adaptive,balanced_08,8000.0,0.022998440470492012,0.00301786720887123
raw_state_adaptive,balanced_08,8200.0,0.04008640578015011,0.005417138813243727
raw_state_adaptive,balanced_08,8400.0,0.03900230410765312,0.005675826008336343
raw_state_adaptive,balanced_08,8600.0,0.04166589489707556,0.00578751878810435
raw_state_adaptive,balanced_08,8800.0,0.036299371182749104,0.004992605753280271
raw_state_adaptive,balanced_08,9000.0,0.034024253410827356,0.0043306624444851205
raw_state_adaptive,balanced_08,9200.0,0.03314025296810147,0.004481865321957156
raw_state_adaptive,balanced_08,9400.0,0.030889608302667498,0.003911670958339564
raw_state_adaptive,balanced_08,9600.0,0.03376180458589655,0.006160095858724785
raw_state_adaptive,balanced_08,9800.0,0.03219961813101337,0.005272180703237597
raw_state_adaptive,balanced_08,10000.0,0.02652621769563957,0.004049013739110306
raw_state_adaptive,balanced_08,10200.0,0.033169987779362024,0.004569164085118749
raw_state_adaptive,balanced_08,10400.0,0.03231177926982367,0.0038134494433157374
raw_state_adaptive,balanced_08,10600.0,0.031425613352667504,0.003794014573137305
raw_state_adaptive,balanced_08,10800.0,0.028465390190756883,0.003256382635153619
raw_state_adaptive,balanced_08,11000.0,0.026973026612093224,0.0028854285926679358
raw_state_adaptive,balanced_08,11200.0,0.025812689080323768,0.0030060236180240035
raw_state_adaptive,balanced_08,11400.0,0.02394900836756933,0.002793034635358401
raw_state_adaptive,balanced_08,11600.0,0.026188523670844906,0.0034372285023071387
raw_state_adaptive,balanced_08,11800.0,0.03100735523941313,0.004541251639102992
raw_state_adaptive,balanced_08,12000.0,0.02670675115898435,0.0037380130213305438
raw_state_adaptive,balanced_08,12200.0,0.026745909013646547,0.003327166165263985
raw_state_adaptive,balanced_08,12400.0,0.023851043698629885,0.0030828309365214285
raw_state_adaptive,balanced_08,12600.0,0.022943453727992322,0.0032202519286750656
raw_state_adaptive,balanced_08,12800.0,0.025915541055672453,0.0035898737980556436
raw_state_adaptive,balanced_08,13000.0,0.029882053115295393,0.004032015534861802
raw_state_adaptive,balanced_08,13200.0,0.031397848380146844,0.0038327162850731104
raw_state_adaptive,balanced_08,13400.0,0.029570739752779872,0.0036363639087060623
raw_state_adaptive,balanced_08,13600.0,0.02806688063479651,0.003369393858394697
raw_state_adaptive,balanced_08,13800.0,0.027797799573858844,0.00357420262756494
raw_state_adaptive,balanced_08,14000.0,0.024304222035827164,0.003134526158246852
raw_state_adaptive,balanced_08,14200.0,0.03270984102971942,0.003875862830658379
raw_state_adaptive,balanced_08,14400.0,0.031811369995808775,0.00416064434152713
raw_state_adaptive,balanced_08,14600.0,0.027108433927984316,0.003117148234626263
raw_state_adaptive,balanced_08,14800.0,0.029330809846138294,0.003584997014743076
raw_state_adaptive,balanced_08,15000.0,0.027785783581845046,0.0033534088341303256
raw_state_adaptive,balanced_08,15200.0,0.027399631664149764,0.003498889243081713
raw_state_adaptive,balanced_08,15400.0,0.02500454730505117,0.003262813333102326
raw_state_adaptive,balanced_08,15600.0,0.023994232298344076,0.0032265849431192596
raw_state_adaptive,balanced_08,15800.0,0.02638188651701772,0.0035519940595339743
raw_state_adaptive,balanced_08,16000.0,0.02840430239355989,0.0037866130583051765
correlation_only_adaptive,independent,0.0,0.0899999999999999,8.620181743291816e-18
correlation_only_adaptive,independent,200.0,0.052960770599591186,0.0010065326793922097
correlation_only_adaptive,independent,400.0,0.03312966485744819,0.0011754816677054243
correlation_only_adaptive,independent,600.0,0.019881137571895805,0.0011050759615481142
correlation_only_adaptive,independent,800.0,0.012882615912295184,0.000863391470428211
correlation_only_adaptive,independent,1000.0,0.007991423705628165,0.0006890911391537972
correlation_only_adaptive,independent,1200.0,0.00640110955523297,0.0006273819321760571
correlation_only_adaptive,independent,1400.0,0.004283483733786887,0.0004526859378643036
correlation_only_adaptive,independent,1600.0,0.003489713988252148,0.00041177586145494337
correlation_only_adaptive,independent,1800.0,0.002796184058526501,0.0003659990067005522
correlation_only_adaptive,independent,2000.0,0.001835294182121337,0.0002367203648160446
correlation_only_adaptive,independent,2200.0,0.0019277917106061938,0.00022065113999157732
correlation_only_adaptive,independent,2400.0,0.0015618474336458628,0.00021901218091603168
correlation_only_adaptive,independent,2600.0,0.0015723850420263496,0.00021834894262819207
correlation_only_adaptive,independent,2800.0,0.001918263163827716,0.00021312012145433473
correlation_only_adaptive,independent,3000.0,0.0019325008290894544,0.00022138178606957614
correlation_only_adaptive,independent,3200.0,0.0021643268169193107,0.00024436015408410105
correlation_only_adaptive,independent,3400.0,0.002261273891598303,0.0002882619213110348
correlation_only_adaptive,independent,3600.0,0.0019947077243321312,0.0002545659799059066
correlation_only_adaptive,independent,3800.0,0.0021438416361089906,0.00027124803522979285
correlation_only_adaptive,independent,4000.0,0.0023089247389797337,0.00027587812422453156
correlation_only_adaptive,independent,4200.0,0.0022791587213442967,0.0002907796816687345
correlation_only_adaptive,independent,4400.0,0.0024095228722627498,0.0003166025106382155
correlation_only_adaptive,independent,4600.0,0.002376604435897352,0.00030460383521425715
correlation_only_adaptive,independent,4800.0,0.002560975977802372,0.0004248973100599624
correlation_only_adaptive,independent,5000.0,0.002263991439928164,0.00030620848833611165
correlation_only_adaptive,independent,5200.0,0.0017743880586871344,0.00023729431622001405
correlation_only_adaptive,independent,5400.0,0.0018326367217011133,0.00021455301226238203
correlation_only_adaptive,independent,5600.0,0.001869306220344625,0.0002600439140856165
correlation_only_adaptive,independent,5800.0,0.0019702806216509248,0.0002611116640275277
correlation_only_adaptive,independent,6000.0,0.0018126685485404918,0.00024311609161347197
correlation_only_adaptive,independent,6200.0,0.0016708070496519766,0.00017915408373780643
correlation_only_adaptive,independent,6400.0,0.0017634591750273804,0.000202739991547122
correlation_only_adaptive,independent,6600.0,0.0014922403724879209,0.00017768905103855159
correlation_only_adaptive,independent,6800.0,0.001635142277654733,0.0002347712397016678
correlation_only_adaptive,independent,7000.0,0.002039338022155024,0.00028841635714250735
correlation_only_adaptive,independent,7200.0,0.001939750324612205,0.0002470432413051007
correlation_only_adaptive,independent,7400.0,0.0022845981614621584,0.0003058911209072117
correlation_only_adaptive,independent,7600.0,0.002185066477564615,0.00029242780396763004
correlation_only_adaptive,independent,7800.0,0.002596966698918878,0.00039639025087361555
correlation_only_adaptive,independent,8000.0,0.002857957996358497,0.0004191863958776156
correlation_only_adaptive,independent,8200.0,0.002510317033832827,0.00036107181394716707
correlation_only_adaptive,independent,8400.0,0.0025025292077417833,0.00030188157454592813
correlation_only_adaptive,independent,8600.0,0.002261763022927433,0.00027434549001163387
correlation_only_adaptive,independent,8800.0,0.0021575610575124715,0.0002629451270577971
correlation_only_adaptive,independent,9000.0,0.002223548499656044,0.00031454667004594415
correlation_only_adaptive,independent,9200.0,0.0017747824709330856,0.0003226147127341872
correlation_only_adaptive,independent,9400.0,0.0019061049298145186,0.0003101288398451995
correlation_only_adaptive,independent,9600.0,0.002109192435737395,0.00033508200514881096
correlation_only_adaptive,independent,9800.0,0.0019107472025430919,0.00030283747713190086
correlation_only_adaptive,independent,10000.0,0.002119490954233923,0.0002836714714739646
correlation_only_adaptive,independent,10200.0,0.0020821240780928077,0.00025790387427766966
correlation_only_adaptive,independent,10400.0,0.0018120659286000732,0.00021805665195924812
correlation_only_adaptive,independent,10600.0,0.001784131268011911,0.0002418568117003307
correlation_only_adaptive,independent,10800.0,0.0017810856908373367,0.0002395197045500451
correlation_only_adaptive,independent,11000.0,0.0017752071916513942,0.00024009399577408478
correlation_only_adaptive,independent,11200.0,0.0018082793835263397,0.00023514479086650256
correlation_only_adaptive,independent,11400.0,0.0016615450801424373,0.00020899640291000004
correlation_only_adaptive,independent,11600.0,0.0017845452149460274,0.0002359986649594891
correlation_only_adaptive,independent,11800.0,0.0017370561417672822,0.00022366963523913258
correlation_only_adaptive,independent,12000.0,0.0020434676179917183,0.00023876368620676062
correlation_only_adaptive,independent,12200.0,0.0023161474170542633,0.0002978216836033356
correlation_only_adaptive,independent,12400.0,0.0020034835283201115,0.0002514289563150155
correlation_only_adaptive,independent,12600.0,0.002113687726363592,0.0002770823672258449
correlation_only_adaptive,independent,12800.0,0.001975361084879047,0.0002454410488501338
correlation_only_adaptive,independent,13000.0,0.002033262599031223,0.0002762047443171193
correlation_only_adaptive,independent,13200.0,0.0019559840820046327,0.0002729038450918742
correlation_only_adaptive,independent,13400.0,0.0018754590951326712,0.00024973506939263845
correlation_only_adaptive,independent,13600.0,0.002318536935179787,0.0003059257651394763
correlation_only_adaptive,independent,13800.0,0.0022237201971133168,0.0002933104794766868
correlation_only_adaptive,independent,14000.0,0.002091985034570292,0.00027159023100198376
correlation_only_adaptive,independent,14200.0,0.0021314392056704604,0.00024696122665980987
correlation_only_adaptive,independent,14400.0,0.0022090555036077307,0.0002456192754945698
correlation_only_adaptive,independent,14600.0,0.002277486132169799,0.0002871545666454385
correlation_only_adaptive,independent,14800.0,0.0020878207044181638,0.00028455237946703124
correlation_only_adaptive,independent,15000.0,0.0019047715354078008,0.0002693673729167305
correlation_only_adaptive,independent,15200.0,0.0020258487198863894,0.00023744672324833879
correlation_only_adaptive,independent,15400.0,0.0018574947453032888,0.0002078329141508286
correlation_only_adaptive,independent,15600.0,0.0015339214264788647,0.0001870099667029349
correlation_only_adaptive,independent,15800.0,0.001767066707616612,0.00019636353714268427
correlation_only_adaptive,independent,16000.0,0.0019370457820840875,0.00024065134533824258
correlation_only_adaptive,global_08,0.0,0.0899999999999999,8.620181743291816e-18
correlation_only_adaptive,global_08,200.0,0.07736791972169725,0.006128733351260884
correlation_only_adaptive,global_08,400.0,0.0742071021121163,0.006730591637956186
correlation_only_adaptive,global_08,600.0,0.06619583175576257,0.0064040837350407085
correlation_only_adaptive,global_08,800.0,0.061688280384449797,0.007014066718235305
correlation_only_adaptive,global_08,1000.0,0.06001970727246495,0.007016979614362345
correlation_only_adaptive,global_08,1200.0,0.05686184048971119,0.006198452181866273
correlation_only_adaptive,global_08,1400.0,0.05442457156339772,0.007244864267471214
correlation_only_adaptive,global_08,1600.0,0.0521954712781659,0.008870810581033511
correlation_only_adaptive,global_08,1800.0,0.03901540596332626,0.005997870273582342
correlation_only_adaptive,global_08,2000.0,0.031018102186687668,0.0034793369998557255
correlation_only_adaptive,global_08,2200.0,0.0569552774401439,0.007129935235198479
correlation_only_adaptive,global_08,2400.0,0.054172084486502785,0.006993019567847142
correlation_only_adaptive,global_08,2600.0,0.04595174383527219,0.005749039569407433
correlation_only_adaptive,global_08,2800.0,0.045097646745525334,0.005578795843293821
correlation_only_adaptive,global_08,3000.0,0.041535998656840364,0.0048970177282196175
correlation_only_adaptive,global_08,3200.0,0.03833769197748849,0.004458558532065214
correlation_only_adaptive,global_08,3400.0,0.038188864387299876,0.003955308563579377
correlation_only_adaptive,global_08,3600.0,0.03297400003273875,0.003207207118514971
correlation_only_adaptive,global_08,3800.0,0.03491570983265628,0.0036684215628947636
correlation_only_adaptive,global_08,4000.0,0.03228192184491982,0.0033734688977624674
correlation_only_adaptive,global_08,4200.0,0.046455379804890416,0.005837427110153362
correlation_only_adaptive,global_08,4400.0,0.04082894706790114,0.005163254399051082
correlation_only_adaptive,global_08,4600.0,0.03480178205094758,0.0041241072224643925
correlation_only_adaptive,global_08,4800.0,0.030238807154986648,0.0033912674914127693
correlation_only_adaptive,global_08,5000.0,0.029213410644894355,0.0032767911401705083
correlation_only_adaptive,global_08,5200.0,0.026579936159317162,0.0031136393583124315
correlation_only_adaptive,global_08,5400.0,0.025151214413805443,0.003057633671934517
correlation_only_adaptive,global_08,5600.0,0.02313478471054289,0.00272163157352074
correlation_only_adaptive,global_08,5800.0,0.024015764146890366,0.0029641077862112074
correlation_only_adaptive,global_08,6000.0,0.023599318356073512,0.002944523308816991
correlation_only_adaptive,global_08,6200.0,0.03589098012308498,0.003899515537495156
correlation_only_adaptive,global_08,6400.0,0.03414630211878417,0.004010335944840628
correlation_only_adaptive,global_08,6600.0,0.02974181666726031,0.003590724880056897
correlation_only_adaptive,global_08,6800.0,0.02669617627654145,0.0035985090462003055
correlation_only_adaptive,global_08,7000.0,0.027383231765763814,0.0035273475220970493
correlation_only_adaptive,global_08,7200.0,0.027328654667736863,0.003408662285165387
correlation_only_adaptive,global_08,7400.0,0.027318343658311837,0.0030888512565184043
correlation_only_adaptive,global_08,7600.0,0.02939520186321285,0.003263188385942463
correlation_only_adaptive,global_08,7800.0,0.028843617907738008,0.003426313733393059
correlation_only_adaptive,global_08,8000.0,0.02832971569981392,0.003411694963254498
correlation_only_adaptive,global_08,8200.0,0.044347828386000265,0.005719973853103036
correlation_only_adaptive,global_08,8400.0,0.046236631249570746,0.00604578608446678
correlation_only_adaptive,global_08,8600.0,0.046591829577850366,0.005785084768304172
correlation_only_adaptive,global_08,8800.0,0.04223999119745313,0.005087775159905682
correlation_only_adaptive,global_08,9000.0,0.03957559114215327,0.00476995095915153
correlation_only_adaptive,global_08,9200.0,0.03749661515133859,0.004645357107869832
correlation_only_adaptive,global_08,9400.0,0.033752828686280975,0.004111283056327634
correlation_only_adaptive,global_08,9600.0,0.031418613239809004,0.003908573930186603
correlation_only_adaptive,global_08,9800.0,0.02993442508686577,0.003469347069002553
correlation_only_adaptive,global_08,10000.0,0.028948696324187118,0.003332254335786986
correlation_only_adaptive,global_08,10200.0,0.04393650425532691,0.0048264049495002235
correlation_only_adaptive,global_08,10400.0,0.04237186775268324,0.004414240805231708
correlation_only_adaptive,global_08,10600.0,0.036821987313471395,0.003762292200892779
correlation_only_adaptive,global_08,10800.0,0.03377659589498097,0.003404366088195721
correlation_only_adaptive,global_08,11000.0,0.0331645747145737,0.003528217203460782
correlation_only_adaptive,global_08,11200.0,0.03099581517905394,0.0032353832723734347
correlation_only_adaptive,global_08,11400.0,0.028836711018487372,0.002801285935873641
correlation_only_adaptive,global_08,11600.0,0.030222428278350092,0.00329122444640822
correlation_only_adaptive,global_08,11800.0,0.028538505661554723,0.0033788494669359545
correlation_only_adaptive,global_08,12000.0,0.024198275870864875,0.0028711157933099516
correlation_only_adaptive,global_08,12200.0,0.02972466249708224,0.0038242255127597905
correlation_only_adaptive,global_08,12400.0,0.02273460294902695,0.0026974438985260005
correlation_only_adaptive,global_08,12600.0,0.01884491352938842,0.0022440065282510416
correlation_only_adaptive,global_08,12800.0,0.020168288596415514,0.002593048113901251
correlation_only_adaptive,global_08,13000.0,0.02520400225177464,0.003025668031065165
correlation_only_adaptive,global_08,13200.0,0.02697304211447798,0.0032472019018717374
correlation_only_adaptive,global_08,13400.0,0.025457790975236545,0.0032072363833550695
correlation_only_adaptive,global_08,13600.0,0.023976686586983178,0.0027301386008635902
correlation_only_adaptive,global_08,13800.0,0.022705975494849442,0.0026801599250243576
correlation_only_adaptive,global_08,14000.0,0.020626056761074815,0.0024059824523371457
correlation_only_adaptive,global_08,14200.0,0.03806521882360985,0.0039530108198606185
correlation_only_adaptive,global_08,14400.0,0.03709258240888487,0.003591377290468735
correlation_only_adaptive,global_08,14600.0,0.03410346129422477,0.003308174301258008
correlation_only_adaptive,global_08,14800.0,0.03303386112830339,0.003270303352803862
correlation_only_adaptive,global_08,15000.0,0.033573778617007256,0.0033459706440310834
correlation_only_adaptive,global_08,15200.0,0.03222910266507894,0.003327693898588239
correlation_only_adaptive,global_08,15400.0,0.028329440309250938,0.002834112255886195
correlation_only_adaptive,global_08,15600.0,0.02420213562698284,0.0026746463593950182
correlation_only_adaptive,global_08,15800.0,0.025585663151964266,0.002684296717568735
correlation_only_adaptive,global_08,16000.0,0.02595496427982059,0.0026272235328277985
correlation_only_adaptive,clustered_08,0.0,0.0899999999999999,8.620181743291816e-18
correlation_only_adaptive,clustered_08,200.0,0.05447380569583184,0.0020221303596890273
correlation_only_adaptive,clustered_08,400.0,0.03917366149663588,0.002022707686866579
correlation_only_adaptive,clustered_08,600.0,0.027291919959243224,0.0017799060898128062
correlation_only_adaptive,clustered_08,800.0,0.019765709903053638,0.001539048246254236
correlation_only_adaptive,clustered_08,1000.0,0.015604811288825737,0.0014345062844298999
correlation_only_adaptive,clustered_08,1200.0,0.012944624721209537,0.0012433574284204567
correlation_only_adaptive,clustered_08,1400.0,0.009836518944436793,0.0010370399434787665
correlation_only_adaptive,clustered_08,1600.0,0.00912074694032928,0.0010936158073479405
correlation_only_adaptive,clustered_08,1800.0,0.008309223728367237,0.0010039345369512414
correlation_only_adaptive,clustered_08,2000.0,0.007030371359104802,0.0008199361905238622
correlation_only_adaptive,clustered_08,2200.0,0.007993056337585815,0.000927709797534794
correlation_only_adaptive,clustered_08,2400.0,0.00648246258093352,0.0006336320217950186
correlation_only_adaptive,clustered_08,2600.0,0.00597576623671198,0.0007655366317978628
correlation_only_adaptive,clustered_08,2800.0,0.005368582328935132,0.000702518473083035
correlation_only_adaptive,clustered_08,3000.0,0.006641180801811522,0.0007392550671514948
correlation_only_adaptive,clustered_08,3200.0,0.0070448205072735064,0.0008545950800502776
correlation_only_adaptive,clustered_08,3400.0,0.005796182367963463,0.0006474722985760022
correlation_only_adaptive,clustered_08,3600.0,0.006357308842256197,0.0007932709242808262
correlation_only_adaptive,clustered_08,3800.0,0.00636702720442238,0.000653673039253727
correlation_only_adaptive,clustered_08,4000.0,0.004923945255405953,0.0006794192593849387
correlation_only_adaptive,clustered_08,4200.0,0.005196793597589546,0.0007507620143547409
correlation_only_adaptive,clustered_08,4400.0,0.005332124170060729,0.0006567527346871017
correlation_only_adaptive,clustered_08,4600.0,0.004741956096539912,0.0005334818292107857
correlation_only_adaptive,clustered_08,4800.0,0.0050085657149726934,0.0005313072239489393
correlation_only_adaptive,clustered_08,5000.0,0.004850971298623838,0.0005809529398575083
correlation_only_adaptive,clustered_08,5200.0,0.004385854223284491,0.0005015990529309731
correlation_only_adaptive,clustered_08,5400.0,0.0038745412169865815,0.00045227167868771786
correlation_only_adaptive,clustered_08,5600.0,0.004362318161491805,0.0004900157612858023
correlation_only_adaptive,clustered_08,5800.0,0.004846796210272729,0.0005377345250141994
correlation_only_adaptive,clustered_08,6000.0,0.005067596969616415,0.0005277132961058995
correlation_only_adaptive,clustered_08,6200.0,0.0068245519947832175,0.0007954136417533348
correlation_only_adaptive,clustered_08,6400.0,0.007310825538814124,0.000906986616160025
correlation_only_adaptive,clustered_08,6600.0,0.007077832383676946,0.0007855002068286297
correlation_only_adaptive,clustered_08,6800.0,0.005409347548434472,0.0007573640199037029
correlation_only_adaptive,clustered_08,7000.0,0.00565891293577864,0.0007677970847849554
correlation_only_adaptive,clustered_08,7200.0,0.005316731988021529,0.000655444519937506
correlation_only_adaptive,clustered_08,7400.0,0.005141912823801557,0.0006308707612954598
correlation_only_adaptive,clustered_08,7600.0,0.005919045144658899,0.0006696137693086312
correlation_only_adaptive,clustered_08,7800.0,0.005859713371680199,0.0007571512754902091
correlation_only_adaptive,clustered_08,8000.0,0.0050906211894622905,0.0005616175725987419
correlation_only_adaptive,clustered_08,8200.0,0.005969299809512247,0.0007759565449304048
correlation_only_adaptive,clustered_08,8400.0,0.004819095211960941,0.0005679264069268274
correlation_only_adaptive,clustered_08,8600.0,0.004952665992200693,0.0005656211238672969
correlation_only_adaptive,clustered_08,8800.0,0.004978309092000561,0.0007055913786468586
correlation_only_adaptive,clustered_08,9000.0,0.004861838868054881,0.0008295275871161725
correlation_only_adaptive,clustered_08,9200.0,0.005153632500444991,0.0006779421955407823
correlation_only_adaptive,clustered_08,9400.0,0.00558668165366947,0.0006585622986704001
correlation_only_adaptive,clustered_08,9600.0,0.0055429112509508514,0.0006445002850764046
correlation_only_adaptive,clustered_08,9800.0,0.005380350081972361,0.0006381964151913573
correlation_only_adaptive,clustered_08,10000.0,0.005286700442625302,0.0005579392626745964
correlation_only_adaptive,clustered_08,10200.0,0.005897785152125439,0.0006887695011739754
correlation_only_adaptive,clustered_08,10400.0,0.0059411718795285475,0.0006967447026638414
correlation_only_adaptive,clustered_08,10600.0,0.005707154965701854,0.0007332671952507289
correlation_only_adaptive,clustered_08,10800.0,0.005520936856627836,0.0006749657740496636
correlation_only_adaptive,clustered_08,11000.0,0.0049607957833363615,0.0006436490056198616
correlation_only_adaptive,clustered_08,11200.0,0.005668011562214467,0.000649866191038128
correlation_only_adaptive,clustered_08,11400.0,0.006608846549606166,0.0007788270282175214
correlation_only_adaptive,clustered_08,11600.0,0.006103057063617272,0.0006962745777632951
correlation_only_adaptive,clustered_08,11800.0,0.005502979613776905,0.000647791684961543
correlation_only_adaptive,clustered_08,12000.0,0.004133027387159026,0.0005082974175029769
correlation_only_adaptive,clustered_08,12200.0,0.005949448525542978,0.000713681999649666
correlation_only_adaptive,clustered_08,12400.0,0.005120379830745475,0.0006265546245367627
correlation_only_adaptive,clustered_08,12600.0,0.005640472577200033,0.0006809638331941746
correlation_only_adaptive,clustered_08,12800.0,0.0052151061525736375,0.0006612796188755296
correlation_only_adaptive,clustered_08,13000.0,0.004849507797626371,0.0006588758212414996
correlation_only_adaptive,clustered_08,13200.0,0.004269055136272411,0.0007346571237272211
correlation_only_adaptive,clustered_08,13400.0,0.004394377170207897,0.0005566701050093088
correlation_only_adaptive,clustered_08,13600.0,0.004930716871806095,0.0006430111027413542
correlation_only_adaptive,clustered_08,13800.0,0.00509989653947683,0.0006166342053667981
correlation_only_adaptive,clustered_08,14000.0,0.005539822555204521,0.0007434678851202896
correlation_only_adaptive,clustered_08,14200.0,0.007229939003163344,0.0008345773553668715
correlation_only_adaptive,clustered_08,14400.0,0.007092012088671264,0.0007557224780873673
correlation_only_adaptive,clustered_08,14600.0,0.005948051994172216,0.0006774528473465454
correlation_only_adaptive,clustered_08,14800.0,0.005006378025984987,0.0005761562671242567
correlation_only_adaptive,clustered_08,15000.0,0.004649011830804874,0.0006600164311342026
correlation_only_adaptive,clustered_08,15200.0,0.004567536530392192,0.0005578319996052873
correlation_only_adaptive,clustered_08,15400.0,0.004936989285222651,0.0006020566425648788
correlation_only_adaptive,clustered_08,15600.0,0.005363063885260495,0.0006481311755911177
correlation_only_adaptive,clustered_08,15800.0,0.004896428982892167,0.0005951785943275633
correlation_only_adaptive,clustered_08,16000.0,0.005212412241293787,0.0006526356726478284
correlation_only_adaptive,balanced_08,0.0,0.0899999999999999,8.620181743291816e-18
correlation_only_adaptive,balanced_08,200.0,0.07032312767375107,0.005261290100864064
correlation_only_adaptive,balanced_08,400.0,0.06498296971134612,0.005967782673341418
correlation_only_adaptive,balanced_08,600.0,0.05964570761539519,0.006618290073831699
correlation_only_adaptive,balanced_08,800.0,0.056583778797798766,0.006724648553518772
correlation_only_adaptive,balanced_08,1000.0,0.05033040309358355,0.005612369123656118
correlation_only_adaptive,balanced_08,1200.0,0.04576150442169246,0.00574834050753473
correlation_only_adaptive,balanced_08,1400.0,0.047147036658892846,0.006027927932769768
correlation_only_adaptive,balanced_08,1600.0,0.049347375636736635,0.006115116917549957
correlation_only_adaptive,balanced_08,1800.0,0.04650313702277416,0.005703842765050344
correlation_only_adaptive,balanced_08,2000.0,0.035587752423188776,0.004901666796267103
correlation_only_adaptive,balanced_08,2200.0,0.03720738161772548,0.004882975753848935
correlation_only_adaptive,balanced_08,2400.0,0.03162343826401732,0.0038145004613379533
correlation_only_adaptive,balanced_08,2600.0,0.02495090843097618,0.002936774988928104
correlation_only_adaptive,balanced_08,2800.0,0.025102439148877078,0.0029971151923456024
correlation_only_adaptive,balanced_08,3000.0,0.02637515347740007,0.003836902371683964
correlation_only_adaptive,balanced_08,3200.0,0.027907297279434203,0.0038965560380624887
correlation_only_adaptive,balanced_08,3400.0,0.029943021981350838,0.0043270703548328755
correlation_only_adaptive,balanced_08,3600.0,0.029374891965211807,0.003961990670323354
correlation_only_adaptive,balanced_08,3800.0,0.03043126074252167,0.0034519198838021464
correlation_only_adaptive,balanced_08,4000.0,0.03120682942461659,0.003390103948018951
correlation_only_adaptive,balanced_08,4200.0,0.035762121325561405,0.004477952358275082
correlation_only_adaptive,balanced_08,4400.0,0.031188668017461604,0.003697492323112451
